date,account_dict,total_value,end_of_day_save
2023-07-09 23:28:16.454903,"{""account_number"": ""2"", ""money"": 0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": []}",0.0,0
2023-07-09 23:28:16.455130,"{""account_number"": ""2"", ""money"": 10000, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": []}",0.0,0
2023-07-09 23:28:16.456048,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 366.239990234375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.239990234375, ""new_low"": 366.239990234375}]}",0.0,0
2023-07-09 23:30:44.722373,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 366.239990234375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.239990234375, ""new_low"": 366.239990234375}]}",0.0,0
2023-07-09 23:45:10.681243,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 366.239990234375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.239990234375, ""new_low"": 366.239990234375}]}",0.0,0
2023-07-09 23:49:32.710536,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 366.239990234375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.239990234375, ""new_low"": 366.239990234375}]}",0.0,0
2023-07-10 05:00:59.094871,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 366.239990234375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.239990234375, ""new_low"": 366.239990234375}]}",0.0,0
2023-07-10 16:01:19.474921,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 366.3599853515625, ""last_low"": 366.0400085449219, ""trend"": ""UP"", ""last_price"": 366.3599853515625, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.8500061035156, ""new_low"": 366.3599853515625}]}",0.0,0
2023-07-10 19:05:02.962126,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 366.3599853515625, ""last_low"": 366.0400085449219, ""trend"": ""UP"", ""last_price"": 366.3599853515625, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.8500061035156, ""new_low"": 366.3599853515625}]}",0.0,0
2023-07-11 05:00:59.038932,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_2.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 366.3599853515625, ""last_low"": 366.0400085449219, ""trend"": ""UP"", ""last_price"": 366.3599853515625, ""transaction_file"": null, ""account_file"": null, ""new_high"": 366.8500061035156, ""new_low"": 366.3599853515625}]}",0.0,0
