date,account_dict,total_value,end_of_day_save
2023-07-11 16:01:20.161230,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 368.22900390625, ""last_low"": 368.1700134277344, ""trend"": ""DOWN"", ""last_price"": 368.1700134277344, ""transaction_file"": null, ""account_file"": null, ""new_high"": 368.5150146484375, ""new_low"": 368.1700134277344}]}",0.0,0
2023-07-12 05:00:59.052614,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 368.22900390625, ""last_low"": 368.1700134277344, ""trend"": ""DOWN"", ""last_price"": 368.1700134277344, ""transaction_file"": null, ""account_file"": null, ""new_high"": 368.5150146484375, ""new_low"": 368.1700134277344}]}",0.0,0
2023-07-12 16:01:22.021151,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 372.82000732421875, ""last_low"": 372.55499267578125, ""trend"": ""UP"", ""last_price"": 372.82000732421875, ""transaction_file"": null, ""account_file"": null, ""new_high"": 374.1698913574219, ""new_low"": 372.82000732421875}]}",0.0,0
2023-07-12 21:44:24.434322,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 372.82000732421875, ""last_low"": 372.55499267578125, ""trend"": ""UP"", ""last_price"": 372.82000732421875, ""transaction_file"": null, ""account_file"": null, ""new_high"": 374.1698913574219, ""new_low"": 372.82000732421875}]}",0.0,0
2023-07-12 21:51:09.770499,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 372.82000732421875, ""last_low"": 372.55499267578125, ""trend"": ""UP"", ""last_price"": 372.82000732421875, ""transaction_file"": null, ""account_file"": null, ""new_high"": 374.1698913574219, ""new_low"": 372.82000732421875}]}",0.0,0
2023-07-13 05:00:59.194068,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 372.82000732421875, ""last_low"": 372.55499267578125, ""trend"": ""UP"", ""last_price"": 372.82000732421875, ""transaction_file"": null, ""account_file"": null, ""new_high"": 374.1698913574219, ""new_low"": 372.82000732421875}]}",0.0,0
2023-07-13 16:01:20.658530,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 377.93011474609375, ""last_low"": 377.93011474609375, ""trend"": ""UP"", ""last_price"": 377.93011474609375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 377.94000244140625, ""new_low"": 377.93011474609375}]}",0.0,0
2023-07-13 21:17:19.204974,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 377.93011474609375, ""last_low"": 377.93011474609375, ""trend"": ""UP"", ""last_price"": 377.93011474609375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 377.94000244140625, ""new_low"": 377.93011474609375}]}",0.0,0
2023-07-14 05:00:59.302049,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 27.304500509626237, ""buy_price"": 366.239990234375, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 377.93011474609375, ""last_low"": 377.93011474609375, ""trend"": ""UP"", ""last_price"": 377.93011474609375, ""transaction_file"": null, ""account_file"": null, ""new_high"": 377.94000244140625, ""new_low"": 377.93011474609375}]}",0.0,0
2023-07-14 15:01:18.347562,"{""account_number"": ""1"", ""money"": 10333.087741705825, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_QQQ/account_1.csv"", ""stocks"": [{""name"": ""QQQ"", ""quantity"": 0.0, ""buy_price"": 366.239990234375, ""sell_price"": 378.4389953613281, ""all_time_peak"": 0, ""last_high"": 379.0591125488281, ""last_low"": 378.4389953613281, ""trend"": ""DOWN"", ""last_price"": 378.4389953613281, ""transaction_file"": null, ""account_file"": null, ""new_high"": 382.7099914550781, ""new_low"": 378.4389953613281}]}",0.0,0
