date,account_dict,total_value,end_of_day_save
2023-07-09 23:28:16.394107,"{""account_number"": ""1"", ""money"": 0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": []}",0.0,0
2023-07-09 23:28:16.394335,"{""account_number"": ""1"", ""money"": 10000, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": []}",0.0,0
2023-07-09 23:28:16.395311,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 250.81515595433882, ""buy_price"": 39.869998931884766, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 39.869998931884766, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.869998931884766, ""new_low"": 39.869998931884766}]}",0.0,0
2023-07-09 23:30:44.741317,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 250.81515595433882, ""buy_price"": 39.869998931884766, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 39.869998931884766, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.869998931884766, ""new_low"": 39.869998931884766}]}",0.0,0
2023-07-09 23:45:10.591575,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 250.81515595433882, ""buy_price"": 39.869998931884766, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 39.869998931884766, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.869998931884766, ""new_low"": 39.869998931884766}]}",0.0,0
2023-07-09 23:49:32.710544,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 250.81515595433882, ""buy_price"": 39.869998931884766, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 39.869998931884766, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.869998931884766, ""new_low"": 39.869998931884766}]}",0.0,0
2023-07-10 05:00:59.094798,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 250.81515595433882, ""buy_price"": 39.869998931884766, ""sell_price"": null, ""all_time_peak"": 0, ""last_high"": 0, ""last_low"": 0, ""trend"": null, ""last_price"": 39.869998931884766, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.869998931884766, ""new_low"": 39.869998931884766}]}",0.0,0
2023-07-10 09:48:00.868005,"{""account_number"": ""1"", ""money"": 9919.889441707988, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 0.0, ""buy_price"": 39.869998931884766, ""sell_price"": 39.55059814453125, ""all_time_peak"": 0, ""last_high"": 39.775001525878906, ""last_low"": 39.55059814453125, ""trend"": ""DOWN"", ""last_price"": 39.55059814453125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 40.06999969482422, ""new_low"": 39.55059814453125}]}",0.0,0
2023-07-10 10:10:01.886625,"{""account_number"": ""1"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 250.69155052037652, ""buy_price"": 39.869998931884766, ""sell_price"": 39.55059814453125, ""all_time_peak"": 0, ""last_high"": 39.570098876953125, ""last_low"": 39.5099983215332, ""trend"": ""UP"", ""last_price"": 39.570098876953125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.570098876953125, ""new_low"": 39.150001525878906}]}",0.0,0
2023-07-10 11:04:04.479563,"{""account_number"": ""1"", ""money"": 9882.235598361625, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_1.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_1.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 0.0, ""buy_price"": 39.869998931884766, ""sell_price"": 39.419898986816406, ""all_time_peak"": 0, ""last_high"": 39.65999984741211, ""last_low"": 39.419898986816406, ""trend"": ""DOWN"", ""last_price"": 39.419898986816406, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.852298736572266, ""new_low"": 39.419898986816406}]}",0.0,0
