date,account_dict,total_value,end_of_day_save
2023-07-10 19:05:02.962930,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 247.7548917097281, ""buy_price"": 39.869998931884766, ""sell_price"": 39.26499938964844, ""all_time_peak"": 0, ""last_high"": 39.900001525878906, ""last_low"": 39.779998779296875, ""trend"": ""UP"", ""last_price"": 39.900001525878906, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.91999816894531, ""new_low"": 39.900001525878906}]}",0.0,0
2023-07-11 05:00:59.039037,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 247.7548917097281, ""buy_price"": 39.869998931884766, ""sell_price"": 39.26499938964844, ""all_time_peak"": 0, ""last_high"": 39.900001525878906, ""last_low"": 39.779998779296875, ""trend"": ""UP"", ""last_price"": 39.900001525878906, ""transaction_file"": null, ""account_file"": null, ""new_high"": 39.91999816894531, ""new_low"": 39.900001525878906}]}",0.0,0
2023-07-11 10:06:01.870308,"{""account_number"": ""2"", ""money"": 9768.975455723372, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 0.0, ""buy_price"": 39.869998931884766, ""sell_price"": 39.43000030517578, ""all_time_peak"": 0, ""last_high"": 39.669898986816406, ""last_low"": 39.43000030517578, ""trend"": ""DOWN"", ""last_price"": 39.43000030517578, ""transaction_file"": null, ""account_file"": null, ""new_high"": 40.2400016784668, ""new_low"": 39.43000030517578}]}",0.0,0
2023-07-11 11:05:04.806070,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 243.37378876252922, ""buy_price"": 39.869998931884766, ""sell_price"": 39.43000030517578, ""all_time_peak"": 0, ""last_high"": 40.139801025390625, ""last_low"": 39.9556999206543, ""trend"": ""UP"", ""last_price"": 40.139801025390625, ""transaction_file"": null, ""account_file"": null, ""new_high"": 40.139801025390625, ""new_low"": 39.32749938964844}]}",0.0,0
2023-07-11 16:01:20.205209,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 243.37378876252922, ""buy_price"": 39.869998931884766, ""sell_price"": 39.43000030517578, ""all_time_peak"": 0, ""last_high"": 40.474998474121094, ""last_low"": 40.470001220703125, ""trend"": ""DOWN"", ""last_price"": 40.470001220703125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 40.57500076293945, ""new_low"": 40.470001220703125}]}",0.0,0
2023-07-12 05:00:59.052619,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 243.37378876252922, ""buy_price"": 39.869998931884766, ""sell_price"": 39.43000030517578, ""all_time_peak"": 0, ""last_high"": 40.474998474121094, ""last_low"": 40.470001220703125, ""trend"": ""DOWN"", ""last_price"": 40.470001220703125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 40.57500076293945, ""new_low"": 40.470001220703125}]}",0.0,0
2023-07-12 11:41:06.322372,"{""account_number"": ""2"", ""money"": 10082.976142703372, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 0.0, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 41.880001068115234, ""last_low"": 41.43000030517578, ""trend"": ""DOWN"", ""last_price"": 41.43000030517578, ""transaction_file"": null, ""account_file"": null, ""new_high"": 42.42150115966797, ""new_low"": 41.43000030517578}]}",0.0,0
2023-07-12 13:41:12.336278,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 42.057098388671875, ""last_low"": 41.98099899291992, ""trend"": ""UP"", ""last_price"": 42.057098388671875, ""transaction_file"": null, ""account_file"": null, ""new_high"": 42.057098388671875, ""new_low"": 41.224998474121094}]}",0.0,0
2023-07-12 16:01:20.002134,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 41.970001220703125, ""last_low"": 41.88999938964844, ""trend"": ""UP"", ""last_price"": 41.970001220703125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 42.20009994506836, ""new_low"": 41.970001220703125}]}",0.0,0
2023-07-12 21:44:24.433869,"{""account_number"": ""2"", ""money"": 0.0, ""account_path"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ"", ""transaction_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/transaction_2.txt"", ""account_file"": ""/home/big/AstroChimps/logs/account_logs/account_program_04_TQQQ/account_2.csv"", ""stocks"": [{""name"": ""TQQQ"", ""quantity"": 239.74493079672925, ""buy_price"": 39.869998931884766, ""sell_price"": 41.43000030517578, ""all_time_peak"": 0, ""last_high"": 41.970001220703125, ""last_low"": 41.88999938964844, ""trend"": ""UP"", ""last_price"": 41.970001220703125, ""transaction_file"": null, ""account_file"": null, ""new_high"": 42.20009994506836, ""new_low"": 41.970001220703125}]}",0.0,0
