2023-10-02-09:30:00,ERROR-1
2023-10-16-11:40:15,369.160
2023-10-16-11:45:16,369.065
2023-10-16-11:50:16,369.315
2023-10-16-11:55:17,369.050
2023-10-16-12:00:18,368.845
2023-10-16-12:05:18,368.770
2023-10-16-12:10:19,369.090
2023-10-16-12:15:19,368.830
2023-10-16-12:20:20,368.956
2023-10-16-12:25:21,369.100
2023-10-16-12:30:21,369.232
2023-10-16-12:35:22,369.000
2023-10-16-12:40:22,368.960
2023-10-16-12:45:23,369.180
2023-10-16-12:50:24,369.080
2023-10-16-12:55:24,369.080
2023-10-16-13:00:25,369.295
2023-10-16-13:05:25,369.750
2023-10-16-13:10:26,369.950
2023-10-16-13:15:27,369.945
2023-10-16-13:20:27,368.590
2023-10-16-13:25:28,367.660
2023-10-16-13:30:28,368.750
2023-10-16-13:35:29,368.980
2023-10-16-13:40:30,369.250
2023-10-16-13:45:30,369.590
2023-10-16-13:50:31,369.435
2023-10-16-13:55:31,369.735
2023-10-16-14:00:32,369.730
2023-10-16-14:05:47,369.590
2023-10-16-14:10:48,370.060
2023-10-16-14:15:49,369.802
2023-10-16-14:20:49,369.900
2023-10-16-14:25:50,369.940
2023-10-16-14:30:50,369.693
2023-10-16-14:35:51,369.735
2023-10-16-14:40:52,369.500
2023-10-16-14:45:52,369.775
2023-10-16-14:50:53,369.640
2023-10-16-14:55:53,369.885
2023-10-16-15:00:54,369.963
2023-10-16-15:05:54,369.990
2023-10-16-15:10:55,370.065
2023-10-16-15:15:56,370.060
2023-10-16-15:20:56,370.105
2023-10-16-15:25:57,370.200
2023-10-16-15:30:57,370.275
2023-10-16-15:35:58,370.000
2023-10-16-15:40:59,370.105
2023-10-16-15:45:59,369.865
2023-10-16-15:51:00,369.640
2023-10-16-15:56:00,370.030
2023-10-17-09:30:00,369.410
2023-10-17-09:35:00,365.560
2023-10-17-09:40:01,365.580
2023-10-17-09:45:01,364.980
2023-10-17-09:50:02,364.531
2023-10-17-09:55:03,363.990
2023-10-17-10:00:03,364.360
2023-10-17-10:05:04,364.625
2023-10-17-10:10:05,365.954
2023-10-17-10:15:05,366.367
2023-10-17-10:20:06,366.630
2023-10-17-10:25:06,367.020
2023-10-17-10:30:07,366.865
2023-10-17-10:35:07,367.350
2023-10-17-10:40:08,367.769
2023-10-17-10:45:09,367.540
2023-10-17-10:50:09,367.740
2023-10-17-10:55:10,367.310
2023-10-17-11:00:10,367.340
2023-10-17-11:05:11,367.310
2023-10-17-11:10:12,367.204
2023-10-17-11:15:12,367.830
2023-10-17-11:20:13,368.350
2023-10-17-11:25:13,367.920
2023-10-17-11:30:14,368.130
2023-10-17-11:35:14,368.750
2023-10-17-11:40:15,368.680
2023-10-17-11:45:16,368.830
2023-10-17-11:50:16,369.220
2023-10-17-11:55:17,368.845
2023-10-17-12:00:18,369.040
2023-10-17-12:05:18,369.000
2023-10-17-12:10:19,369.360
2023-10-17-12:15:19,369.540
2023-10-17-12:20:20,369.301
2023-10-17-12:25:21,369.720
2023-10-17-12:30:21,369.895
2023-10-17-12:35:22,369.510
2023-10-17-12:40:22,369.595
2023-10-17-12:45:23,369.500
2023-10-17-12:50:24,369.270
2023-10-17-12:55:24,369.520
2023-10-17-13:00:25,369.060
2023-10-17-13:05:25,369.060
2023-10-17-13:10:26,369.010
2023-10-17-13:15:27,368.850
2023-10-17-13:20:27,369.020
2023-10-17-13:25:28,368.740
2023-10-17-13:30:28,368.640
2023-10-17-13:35:29,368.470
2023-10-17-13:40:30,368.226
2023-10-17-13:45:30,368.240
2023-10-17-13:50:31,368.298
2023-10-17-13:55:31,367.410
2023-10-17-14:00:32,367.356
2023-10-17-14:05:33,367.360
2023-10-17-14:10:33,367.460
2023-10-17-14:15:34,367.760
2023-10-17-14:20:34,367.710
2023-10-17-14:25:35,367.762
2023-10-17-14:30:36,367.590
2023-10-17-14:35:37,367.800
2023-10-17-14:40:37,368.150
2023-10-17-14:45:38,367.800
2023-10-17-14:50:38,368.000
2023-10-17-14:55:39,366.860
2023-10-17-15:00:40,367.120
2023-10-17-15:05:40,366.830
2023-10-17-15:10:41,367.610
2023-10-17-15:15:41,367.580
2023-10-17-15:20:42,367.820
2023-10-17-15:25:42,367.580
2023-10-17-15:30:43,367.680
2023-10-17-15:35:44,367.510
2023-10-17-15:40:44,367.460
2023-10-17-15:45:45,367.370
2023-10-17-15:50:45,367.560
2023-10-17-15:55:46,368.165
2023-10-17-16:00:46,368.200
2023-10-18-09:30:00,368.200
2023-10-18-09:35:00,367.170
2023-10-18-09:40:01,366.160
2023-10-18-09:45:02,365.725
2023-10-18-09:50:02,366.060
2023-10-18-09:55:03,366.330
2023-10-18-10:00:03,366.540
2023-10-18-10:05:04,366.090
2023-10-18-10:10:05,366.375
2023-10-18-10:15:05,366.350
2023-10-18-10:20:06,367.408
2023-10-18-10:25:06,367.665
2023-10-18-10:30:07,366.290
2023-10-18-10:35:08,365.799
2023-10-18-10:40:08,365.316
2023-10-18-10:45:09,365.670
2023-10-18-10:50:10,365.280
2023-10-18-10:55:10,364.930
2023-10-18-11:00:11,364.970
2023-10-18-11:05:11,365.490
2023-10-18-11:10:12,365.060
2023-10-18-11:15:13,365.340
2023-10-18-11:20:13,365.618
2023-10-18-11:25:14,365.810
2023-10-18-11:30:14,365.590
2023-10-18-11:35:15,365.800
2023-10-18-11:40:16,365.965
2023-10-18-11:45:16,365.670
2023-10-18-11:50:17,365.675
2023-10-18-11:55:17,365.900
2023-10-18-12:00:18,365.678
2023-10-18-12:05:19,366.500
2023-10-18-12:10:19,366.760
2023-10-18-12:15:20,366.120
2023-10-18-12:20:21,365.580
2023-10-18-12:25:21,365.286
2023-10-18-12:30:22,365.251
2023-10-18-12:35:22,365.040
2023-10-18-12:40:23,364.920
2023-10-18-12:45:24,365.210
2023-10-18-12:50:24,364.654
2023-10-18-12:55:25,364.550
2023-10-18-13:00:25,364.570
2023-10-18-13:05:26,365.590
2023-10-18-13:10:27,365.600
2023-10-18-13:15:27,366.550
2023-10-18-13:20:28,366.200
2023-10-18-13:25:29,366.160
2023-10-18-13:30:29,365.840
2023-10-18-13:35:30,364.885
2023-10-18-13:40:30,364.410
2023-10-18-13:45:31,364.350
2023-10-18-13:50:32,364.846
2023-10-18-13:55:32,364.798
2023-10-18-14:00:33,365.250
2023-10-18-14:05:33,365.269
2023-10-18-14:10:34,365.270
2023-10-18-14:15:35,364.950
2023-10-18-14:20:35,364.610
2023-10-18-14:25:36,364.835
2023-10-18-14:30:36,365.020
2023-10-18-14:35:37,364.690
2023-10-18-14:40:38,364.550
2023-10-18-14:45:38,364.257
2023-10-18-14:50:39,364.040
2023-10-18-14:55:39,363.820
2023-10-18-15:00:40,363.810
2023-10-18-15:05:40,363.670
2023-10-18-15:10:41,363.480
2023-10-18-15:15:41,363.220
2023-10-18-15:20:42,363.520
2023-10-18-15:25:43,363.383
2023-10-18-15:30:43,363.220
2023-10-18-15:35:44,363.320
2023-10-18-15:40:45,363.180
2023-10-18-15:45:46,362.330
2023-10-18-15:50:46,362.480
2023-10-18-15:55:47,363.110
2023-10-18-16:00:47,363.370
2023-10-19-09:30:00,363.370
2023-10-19-09:35:00,364.550
2023-10-19-09:40:01,363.830
2023-10-19-09:45:02,363.520
2023-10-19-09:50:02,363.665
2023-10-19-09:55:03,364.228
2023-10-19-10:00:04,364.050
2023-10-19-10:05:04,363.789
2023-10-19-10:10:05,364.108
2023-10-19-10:15:05,365.000
2023-10-19-10:20:06,364.350
2023-10-19-10:25:07,364.075
2023-10-19-10:30:07,362.920
2023-10-19-10:35:08,363.100
2023-10-19-10:40:08,363.560
2023-10-19-10:45:09,363.638
2023-10-19-10:50:10,363.350
2023-10-19-10:55:10,363.187
2023-10-19-11:00:11,363.118
2023-10-19-11:05:11,363.120
2023-10-19-11:10:12,362.900
2023-10-19-11:15:13,362.600
2023-10-19-11:20:13,362.221
2023-10-19-11:25:14,362.370
2023-10-19-11:30:14,363.061
2023-10-19-11:35:15,363.140
2023-10-19-11:40:16,363.340
2023-10-19-11:45:16,363.800
2023-10-19-11:50:17,364.020
2023-10-19-11:55:17,363.770
2023-10-19-12:00:18,363.440
2023-10-19-12:05:19,364.870
2023-10-19-12:10:19,363.940
2023-10-19-12:15:20,363.560
2023-10-19-12:20:20,365.110
2023-10-19-12:25:21,365.040
2023-10-19-12:30:22,363.480
2023-10-19-12:35:22,361.410
2023-10-19-12:40:23,361.480
2023-10-19-12:45:23,361.780
2023-10-19-12:50:24,363.380
2023-10-19-12:55:25,364.370
2023-10-19-13:00:25,364.180
2023-10-19-13:05:26,364.390
2023-10-19-13:10:26,365.260
2023-10-19-13:15:27,364.560
2023-10-19-13:20:28,364.930
2023-10-19-13:25:28,364.037
2023-10-19-13:30:29,364.160
2023-10-19-13:35:29,363.720
2023-10-19-13:40:30,362.495
2023-10-19-13:45:30,362.400
2023-10-19-13:50:31,362.335
2023-10-19-13:55:32,362.740
2023-10-19-14:00:32,362.292
2023-10-19-14:05:33,362.500
2023-10-19-14:10:34,362.866
2023-10-19-14:15:34,362.390
2023-10-19-14:20:35,362.820
2023-10-19-14:25:35,362.510
2023-10-19-14:30:36,362.170
2023-10-19-14:35:37,360.800
2023-10-19-14:40:37,360.530
2023-10-19-14:45:38,360.500
2023-10-19-14:50:38,360.110
2023-10-19-14:55:39,360.100
2023-10-19-15:00:39,360.260
2023-10-19-15:05:40,360.830
2023-10-19-15:10:41,360.450
2023-10-19-15:15:41,360.320
2023-10-19-15:20:42,360.330
2023-10-19-15:25:42,360.070
2023-10-19-15:30:43,360.250
2023-10-19-15:35:44,360.430
2023-10-19-15:40:44,359.970
2023-10-19-15:45:45,359.290
2023-10-19-15:50:45,360.400
2023-10-19-15:55:46,360.490
2023-10-19-16:00:47,359.970
2023-10-20-09:30:00,359.970
2023-10-20-09:35:00,358.330
2023-10-20-09:40:01,359.160
2023-10-20-09:45:02,359.402
2023-10-20-09:50:02,359.550
2023-10-20-09:55:03,359.330
2023-10-20-10:00:04,358.790
2023-10-20-10:05:04,359.150
2023-10-20-10:10:05,358.650
2023-10-20-10:15:05,357.500
2023-10-20-10:20:06,357.900
2023-10-20-10:25:07,357.388
2023-10-20-10:30:08,357.110
2023-10-20-10:35:08,357.350
2023-10-20-10:40:09,356.500
2023-10-20-10:45:10,356.160
2023-10-20-10:50:10,356.200
2023-10-20-10:55:11,355.510
2023-10-20-11:00:11,355.110
2023-10-20-11:05:12,355.730
2023-10-20-11:10:13,355.720
2023-10-20-11:15:13,355.646
2023-10-20-11:20:14,355.160
2023-10-20-11:25:15,354.960
2023-10-20-11:30:15,354.950
2023-10-20-11:35:16,354.890
2023-10-20-11:40:16,355.175
2023-10-20-11:45:17,355.215
2023-10-20-11:50:18,355.840
2023-10-20-11:55:18,356.090
2023-10-20-12:00:19,356.140
2023-10-20-12:05:20,355.819
2023-10-20-12:10:20,355.480
2023-10-20-12:15:21,355.400
2023-10-20-12:20:21,355.940
2023-10-20-12:25:22,355.950
2023-10-20-12:30:23,355.790
2023-10-20-12:35:23,356.275
2023-10-20-12:40:24,356.170
2023-10-20-12:45:25,356.510
2023-10-20-12:50:25,356.770
2023-10-20-12:55:26,356.810
2023-10-20-13:00:26,357.240
2023-10-20-13:05:27,356.880
2023-10-20-13:10:27,356.470
2023-10-20-13:15:28,356.580
2023-10-20-13:20:29,357.800
2023-10-20-13:25:29,357.510
2023-10-20-13:30:30,357.430
2023-10-20-13:35:30,357.470
2023-10-20-13:40:31,357.610
2023-10-20-13:45:31,357.320
2023-10-20-13:50:32,356.950
2023-10-20-13:55:33,356.978
2023-10-20-14:00:33,357.200
2023-10-20-14:05:34,357.310
2023-10-20-14:10:34,357.040
2023-10-20-14:15:35,356.350
2023-10-20-14:20:36,356.094
2023-10-20-14:25:36,355.932
2023-10-20-14:30:37,355.550
2023-10-20-14:35:37,356.110
2023-10-20-14:40:38,355.467
2023-10-20-14:45:39,355.750
2023-10-20-14:50:39,355.610
2023-10-20-14:55:40,356.210
2023-10-20-15:00:40,355.990
2023-10-20-15:05:41,356.100
2023-10-20-15:10:42,355.690
2023-10-20-15:15:42,355.611
2023-10-20-15:20:43,355.848
2023-10-20-15:25:43,355.240
2023-10-20-15:30:44,355.560
2023-10-20-15:35:45,355.600
2023-10-20-15:40:45,355.260
2023-10-20-15:45:46,354.810
2023-10-20-15:50:46,354.790
2023-10-20-15:55:47,354.850
2023-10-20-16:00:48,354.600
2023-10-23-09:30:00,ERROR-1
2023-10-23-09:35:00,352.840
2023-10-23-09:40:01,351.870
2023-10-23-09:45:02,351.360
2023-10-23-09:50:02,353.250
2023-10-23-09:55:03,353.490
2023-10-23-10:00:03,354.010
2023-10-23-10:05:04,353.990
2023-10-23-10:10:05,354.010
2023-10-23-10:15:05,354.539
2023-10-23-10:20:06,354.840
2023-10-23-10:25:07,355.140
2023-10-23-10:30:07,354.900
2023-10-23-10:35:08,354.420
2023-10-23-10:40:08,355.020
2023-10-23-10:45:09,355.260
2023-10-23-10:50:10,355.170
2023-10-23-10:55:10,354.900
2023-10-23-11:00:11,355.570
2023-10-23-11:05:11,355.600
2023-10-23-11:10:12,355.630
2023-10-23-11:15:13,356.223
2023-10-23-11:20:13,356.420
2023-10-23-11:25:14,356.530
2023-10-23-11:30:14,356.608
2023-10-23-11:35:15,356.700
2023-10-23-11:40:16,357.080
2023-10-23-11:45:16,356.430
2023-10-23-11:50:17,356.434
2023-10-23-11:55:17,356.570
2023-10-23-12:00:18,357.030
2023-10-23-12:05:19,356.791
2023-10-23-12:10:19,357.331
2023-10-23-12:15:20,357.180
2023-10-23-12:20:20,356.740
2023-10-23-12:25:21,357.440
2023-10-23-12:30:22,357.580
2023-10-23-12:35:22,357.330
2023-10-23-12:40:23,357.820
2023-10-23-12:45:23,357.520
2023-10-23-12:50:24,357.690
2023-10-23-12:55:25,358.090
2023-10-23-13:00:25,359.010
2023-10-23-13:05:26,358.620
2023-10-23-13:10:26,358.600
2023-10-23-13:15:27,358.250
2023-10-23-13:20:28,357.850
2023-10-23-13:25:28,357.840
2023-10-23-13:30:29,357.750
2023-10-23-13:35:29,358.010
2023-10-23-13:40:30,358.140
2023-10-23-13:45:31,358.200
2023-10-23-13:50:31,358.588
2023-10-23-13:55:32,358.290
2023-10-23-14:00:33,357.775
2023-10-23-14:05:33,358.140
2023-10-23-14:10:34,358.200
2023-10-23-14:15:34,357.920
2023-10-23-14:20:35,357.380
2023-10-23-14:25:35,357.490
2023-10-23-14:30:36,357.580
2023-10-23-14:35:37,357.125
2023-10-23-14:40:37,357.850
2023-10-23-14:45:38,357.380
2023-10-23-14:50:38,357.620
2023-10-23-14:55:39,357.620
2023-10-23-15:00:40,357.595
2023-10-23-15:05:40,357.960
2023-10-23-15:10:41,357.372
2023-10-23-15:15:41,357.155
2023-10-23-15:20:42,357.110
2023-10-23-15:25:43,356.570
2023-10-23-15:30:43,356.392
2023-10-23-15:35:44,356.280
2023-10-23-15:40:44,356.229
2023-10-23-15:45:45,356.300
2023-10-23-15:50:46,356.260
2023-10-23-15:55:46,355.630
2023-10-23-16:00:47,355.670
2023-10-24-09:30:00,355.670
2023-10-24-09:35:00,358.330
2023-10-24-09:40:01,358.400
2023-10-24-09:45:02,358.280
2023-10-24-09:50:02,357.370
2023-10-24-09:55:03,357.770
2023-10-24-10:00:04,358.720
2023-10-24-10:05:04,357.910
2023-10-24-10:10:05,358.950
2023-10-24-10:15:06,358.320
2023-10-24-10:20:06,357.730
2023-10-24-10:25:07,358.460
2023-10-24-10:30:08,359.260
2023-10-24-10:35:08,359.130
2023-10-24-10:40:09,359.480
2023-10-24-10:45:10,359.330
2023-10-24-10:50:10,359.810
2023-10-24-10:55:11,359.028
2023-10-24-11:00:11,359.030
2023-10-24-11:05:12,359.370
2023-10-24-11:10:13,359.020
2023-10-24-11:15:13,359.080
2023-10-24-11:20:14,358.730
2023-10-24-11:25:14,358.229
2023-10-24-11:30:15,358.070
2023-10-24-11:35:16,358.060
2023-10-24-11:40:16,357.660
2023-10-24-11:45:17,357.815
2023-10-24-11:50:17,358.201
2023-10-24-11:55:18,358.278
2023-10-24-12:00:19,358.620
2023-10-24-12:05:19,358.120
2023-10-24-12:10:20,358.100
2023-10-24-12:15:21,357.900
2023-10-24-12:20:21,357.410
2023-10-24-12:25:22,357.010
2023-10-24-12:30:22,356.530
2023-10-24-12:35:23,356.415
2023-10-24-12:40:23,356.500
2023-10-24-12:45:24,356.180
2023-10-24-12:50:25,356.149
2023-10-24-12:55:25,355.870
2023-10-24-13:00:26,356.240
2023-10-24-13:05:26,356.339
2023-10-24-13:10:27,356.670
2023-10-24-13:15:28,356.375
2023-10-24-13:20:28,356.900
2023-10-24-13:25:29,357.070
2023-10-24-13:30:29,357.540
2023-10-24-13:35:30,357.310
2023-10-24-13:40:31,357.431
2023-10-24-13:45:31,357.470
2023-10-24-13:50:32,357.510
2023-10-24-13:55:32,357.450
2023-10-24-14:00:33,357.440
2023-10-24-14:05:33,357.489
2023-10-24-14:10:34,357.520
2023-10-24-14:15:35,357.600
2023-10-24-14:20:35,357.410
2023-10-24-14:25:36,357.930
2023-10-24-14:30:36,358.210
2023-10-24-14:35:37,358.550
2023-10-24-14:40:38,358.390
2023-10-24-14:45:38,358.660
2023-10-24-14:50:39,358.710
2023-10-24-14:55:39,358.730
2023-10-24-15:00:40,358.890
2023-10-24-15:05:41,358.600
2023-10-24-15:10:41,358.850
2023-10-24-15:15:42,359.210
2023-10-24-15:20:42,359.240
2023-10-24-15:25:43,359.240
2023-10-24-15:30:44,359.289
2023-10-24-15:35:44,359.180
2023-10-24-15:40:45,359.410
2023-10-24-15:45:45,359.450
2023-10-24-15:50:46,359.170
2023-10-24-15:55:46,359.285
2023-10-24-16:00:47,359.130
2023-10-25-09:30:00,359.130
2023-10-25-09:35:00,355.010
2023-10-25-09:40:01,354.670
2023-10-25-09:45:02,354.050
2023-10-25-09:50:02,353.610
2023-10-25-09:55:03,353.880
2023-10-25-10:00:04,354.330
2023-10-25-10:05:04,354.090
2023-10-25-10:10:05,354.180
2023-10-25-10:15:05,353.690
2023-10-25-10:20:06,353.810
2023-10-25-10:25:07,353.980
2023-10-25-10:30:07,353.560
2023-10-25-10:35:08,354.210
2023-10-25-10:40:08,354.790
2023-10-25-10:45:09,354.270
2023-10-25-10:50:09,354.895
2023-10-25-10:55:10,353.790
2023-10-25-11:00:10,353.930
2023-10-25-11:05:11,354.780
2023-10-25-11:10:12,354.750
2023-10-25-11:15:12,354.800
2023-10-25-11:20:13,354.650
2023-10-25-11:25:14,353.760
2023-10-25-11:30:14,354.330
2023-10-25-11:35:15,353.950
2023-10-25-11:40:15,353.860
2023-10-25-11:45:16,353.600
2023-10-25-11:50:16,353.240
2023-10-25-11:55:17,353.088
2023-10-25-12:00:17,352.630
2023-10-25-12:05:18,352.853
2023-10-25-12:10:19,352.645
2023-10-25-12:15:19,352.840
2023-10-25-12:20:20,352.600
2023-10-25-12:25:21,352.785
2023-10-25-12:30:21,352.792
2023-10-25-12:35:22,352.790
2023-10-25-12:40:22,352.534
2023-10-25-12:45:23,352.220
2023-10-25-12:50:23,352.059
2023-10-25-12:55:24,352.128
2023-10-25-13:00:24,352.085
2023-10-25-13:05:25,351.410
2023-10-25-13:10:26,351.560
2023-10-25-13:15:26,351.850
2023-10-25-13:20:27,351.663
2023-10-25-13:25:28,351.500
2023-10-25-13:30:28,350.900
2023-10-25-13:35:29,350.670
2023-10-25-13:40:29,350.300
2023-10-25-13:45:30,349.930
2023-10-25-13:50:31,349.950
2023-10-25-13:55:31,350.232
2023-10-25-14:00:32,350.640
2023-10-25-14:05:32,350.430
2023-10-25-14:10:33,350.530
2023-10-25-14:15:34,350.909
2023-10-25-14:20:34,350.860
2023-10-25-14:25:35,350.929
2023-10-25-14:30:35,350.830
2023-10-25-14:35:36,350.365
2023-10-25-14:40:37,350.310
2023-10-25-14:45:37,350.170
2023-10-25-14:50:38,349.870
2023-10-25-14:55:38,350.480
2023-10-25-15:00:39,350.452
2023-10-25-15:05:40,350.080
2023-10-25-15:10:40,350.240
2023-10-25-15:15:41,349.940
2023-10-25-15:20:41,350.260
2023-10-25-15:25:42,350.500
2023-10-25-15:30:42,350.720
2023-10-25-15:35:43,350.740
2023-10-25-15:40:43,350.670
2023-10-25-15:45:44,350.290
2023-10-25-15:50:45,350.630
2023-10-25-15:55:45,350.290
2023-10-25-16:00:46,350.340
2023-10-26-09:30:00,350.340
2023-10-26-09:35:00,349.330
2023-10-26-09:40:01,347.890
2023-10-26-09:45:02,348.980
2023-10-26-09:50:02,347.720
2023-10-26-09:55:03,347.333
2023-10-26-10:00:04,346.670
2023-10-26-10:05:04,346.370
2023-10-26-10:10:05,346.270
2023-10-26-10:15:06,346.100
2023-10-26-10:20:06,346.050
2023-10-26-10:25:07,345.730
2023-10-26-10:30:07,346.650
2023-10-26-10:35:08,346.220
2023-10-26-10:40:09,345.709
2023-10-26-10:45:09,346.701
2023-10-26-10:50:10,347.840
2023-10-26-10:55:10,347.950
2023-10-26-11:00:11,347.380
2023-10-26-11:05:12,346.548
2023-10-26-11:10:12,346.530
2023-10-26-11:15:13,345.850
2023-10-26-11:20:13,345.810
2023-10-26-11:25:14,345.450
2023-10-26-11:30:15,345.310
2023-10-26-11:35:15,345.370
2023-10-26-11:40:16,345.340
2023-10-26-11:45:16,344.595
2023-10-26-11:50:17,345.280
2023-10-26-11:55:18,345.290
2023-10-26-12:00:18,345.280
2023-10-26-12:05:19,344.810
2023-10-26-12:10:20,344.110
2023-10-26-12:15:20,343.940
2023-10-26-12:20:21,342.920
2023-10-26-12:25:21,343.470
2023-10-26-12:30:22,343.401
2023-10-26-12:35:23,343.400
2023-10-26-12:40:23,342.771
2023-10-26-12:45:24,343.000
2023-10-26-12:50:24,342.560
2023-10-26-12:55:25,342.800
2023-10-26-13:00:26,342.530
2023-10-26-13:05:26,343.540
2023-10-26-13:10:27,343.660
2023-10-26-13:15:27,343.910
2023-10-26-13:20:28,343.190
2023-10-26-13:25:29,342.560
2023-10-26-13:30:29,342.900
2023-10-26-13:35:30,343.460
2023-10-26-13:40:30,343.385
2023-10-26-13:45:31,344.170
2023-10-26-13:50:31,344.340
2023-10-26-13:55:32,344.140
2023-10-26-14:00:33,344.550
2023-10-26-14:05:33,344.276
2023-10-26-14:10:34,344.600
2023-10-26-14:15:35,344.780
2023-10-26-14:20:35,344.710
2023-10-26-14:25:36,344.400
2023-10-26-14:30:36,344.925
2023-10-26-14:35:37,345.510
2023-10-26-14:40:38,345.210
2023-10-26-14:45:38,345.790
2023-10-26-14:50:39,345.910
2023-10-26-14:55:39,346.298
2023-10-26-15:00:40,346.560
2023-10-26-15:05:41,346.740
2023-10-26-15:10:41,345.871
2023-10-26-15:15:42,345.530
2023-10-26-15:20:43,345.740
2023-10-26-15:25:43,345.430
2023-10-26-15:30:44,345.179
2023-10-26-15:35:44,344.510
2023-10-26-15:40:45,343.820
2023-10-26-15:45:46,343.450
2023-10-26-15:50:46,343.940
2023-10-26-15:55:47,343.835
2023-10-26-16:00:47,343.660
2023-10-27-09:30:00,343.660
2023-10-27-09:35:00,346.890
2023-10-27-09:40:01,346.680
2023-10-27-09:45:02,347.340
2023-10-27-09:50:02,346.235
2023-10-27-09:55:03,346.180
2023-10-27-10:00:03,346.500
2023-10-27-10:05:04,347.300
2023-10-27-10:10:04,346.630
2023-10-27-10:15:05,347.310
2023-10-27-10:20:06,346.860
2023-10-27-10:25:06,347.000
2023-10-27-10:30:07,346.900
2023-10-27-10:35:07,347.100
2023-10-27-10:40:08,346.320
2023-10-27-10:45:09,345.850
2023-10-27-10:50:09,346.780
2023-10-27-10:55:10,346.870
2023-10-27-11:00:10,347.280
2023-10-27-11:05:11,347.120
2023-10-27-11:10:12,347.720
2023-10-27-11:15:12,348.100
2023-10-27-11:20:13,348.270
2023-10-27-11:25:14,348.710
2023-10-27-11:30:14,348.410
2023-10-27-11:35:15,347.585
2023-10-27-11:40:15,347.980
2023-10-27-11:45:16,347.210
2023-10-27-11:50:17,347.690
2023-10-27-11:55:17,347.642
2023-10-27-12:00:18,348.010
2023-10-27-12:05:18,347.760
2023-10-27-12:10:19,348.050
2023-10-27-12:15:35,347.540
2023-10-27-12:20:35,347.860
2023-10-27-12:25:36,347.468
2023-10-27-12:30:37,347.140
2023-10-27-12:35:37,347.170
2023-10-27-12:40:38,347.325
2023-10-27-12:45:38,346.780
2023-10-27-12:50:39,346.500
2023-10-27-12:55:40,346.440
2023-10-27-13:00:40,346.457
2023-10-27-13:05:41,345.710
2023-10-27-13:10:42,345.669
2023-10-27-13:15:42,345.330
2023-10-27-13:20:43,345.029
2023-10-27-13:25:44,345.350
2023-10-27-13:30:44,345.015
2023-10-27-13:35:45,345.420
2023-10-27-13:40:45,344.950
2023-10-27-13:45:46,345.270
2023-10-27-13:50:46,345.220
2023-10-27-13:55:47,344.750
2023-10-27-14:00:48,344.930
2023-10-27-14:05:48,344.410
2023-10-27-14:10:49,344.570
2023-10-27-14:15:50,344.970
2023-10-27-14:20:50,344.689
2023-10-27-14:25:51,344.420
2023-10-27-14:30:51,344.290
2023-10-27-14:35:52,345.035
2023-10-27-14:40:52,345.580
2023-10-27-14:45:53,345.650
2023-10-27-14:50:54,344.800
2023-10-27-14:55:54,344.560
2023-10-27-15:00:55,344.380
2023-10-27-15:05:55,344.770
2023-10-27-15:10:56,344.680
2023-10-27-15:15:57,344.930
2023-10-27-15:20:57,345.039
2023-10-27-15:25:58,344.920
2023-10-27-15:30:59,345.270
2023-10-27-15:35:59,344.465
2023-10-27-15:41:00,344.160
2023-10-27-15:46:00,344.310
2023-10-27-15:51:01,344.680
2023-10-27-15:56:02,344.885
2023-10-30-09:30:00,ERROR-1
2023-10-30-09:35:00,348.600
2023-10-30-09:40:01,349.336
2023-10-30-09:45:01,349.670
2023-10-30-09:50:02,350.230
2023-10-30-09:55:03,350.110
2023-10-30-10:00:03,350.020
2023-10-30-10:05:04,349.100
2023-10-30-10:10:04,349.699
2023-10-30-10:15:05,348.940
2023-10-30-10:20:06,347.830
2023-10-30-10:25:06,347.500
2023-10-30-10:30:07,347.130
2023-10-30-10:35:08,347.065
2023-10-30-10:40:08,347.180
2023-10-30-10:45:09,346.640
2023-10-30-10:50:09,347.210
2023-10-30-10:55:10,347.760
2023-10-30-11:00:11,347.550
2023-10-30-11:05:11,348.215
2023-10-30-11:10:12,348.300
2023-10-30-11:15:12,347.772
2023-10-30-11:20:13,347.799
2023-10-30-11:25:14,347.160
2023-10-30-11:30:14,347.409
2023-10-30-11:35:15,347.800
2023-10-30-11:40:16,347.930
2023-10-30-11:45:16,347.640
2023-10-30-11:50:17,347.760
2023-10-30-11:55:17,348.279
2023-10-30-12:00:18,348.570
2023-10-30-12:05:18,348.540
2023-10-30-12:10:20,348.260
2023-10-30-12:15:21,348.370
2023-10-30-12:20:21,347.800
2023-10-30-12:25:22,347.550
2023-10-30-12:30:23,347.430
2023-10-30-12:35:23,347.849
2023-10-30-12:40:24,347.230
2023-10-30-12:45:24,346.740
2023-10-30-12:50:25,347.290
2023-10-30-12:55:26,346.950
2023-10-30-13:00:26,347.010
2023-10-30-13:05:27,347.219
2023-10-30-13:10:27,347.370
2023-10-30-13:15:28,347.290
2023-10-30-13:20:28,347.140
2023-10-30-13:25:29,348.019
2023-10-30-13:30:30,348.929
2023-10-30-13:35:30,348.310
2023-10-30-13:40:31,348.465
2023-10-30-13:45:32,348.760
2023-10-30-13:50:32,348.890
2023-10-30-13:55:33,349.100
2023-10-30-14:00:33,349.190
2023-10-30-14:05:34,349.190
2023-10-30-14:10:35,349.220
2023-10-30-14:15:35,348.918
2023-10-30-14:20:36,348.850
2023-10-30-14:25:36,348.845
