2024-04-01-09:30:00,ERROR-1
2024-04-01-14:50:36,444.350
2024-04-01-14:55:36,444.530
2024-04-01-15:00:37,444.050
2024-04-01-15:05:37,444.555
2024-04-01-15:10:38,444.510
2024-04-01-15:15:38,444.445
2024-04-01-15:20:39,444.560
2024-04-01-15:25:39,444.410
2024-04-01-15:30:40,444.300
2024-04-01-15:35:41,444.485
2024-04-01-15:40:41,444.280
2024-04-01-15:45:42,444.635
2024-04-01-15:50:42,444.510
2024-04-01-15:55:43,445.270
2024-04-01-16:00:44,444.950
2024-04-02-09:30:00,444.950
2024-04-02-09:35:00,439.640
2024-04-02-09:40:01,439.160
2024-04-02-09:45:01,438.955
2024-04-02-09:50:02,438.861
2024-04-02-09:55:03,439.000
2024-04-02-10:00:03,439.000
2024-04-02-10:05:04,439.700
2024-04-02-10:10:04,439.040
2024-04-02-10:15:05,438.479
2024-04-02-10:20:05,438.369
2024-04-02-10:25:06,439.070
2024-04-02-10:30:07,438.860
2024-04-02-10:35:07,438.880
2024-04-02-10:40:08,439.000
2024-04-02-10:45:09,439.005
2024-04-02-10:50:09,438.610
2024-04-02-10:55:10,438.560
2024-04-02-11:00:10,438.335
2024-04-02-11:05:11,438.450
2024-04-02-11:10:12,438.920
2024-04-02-11:15:12,439.305
2024-04-02-11:20:13,439.610
2024-04-02-11:25:13,439.585
2024-04-02-11:30:14,439.530
2024-04-02-11:35:14,439.610
2024-04-02-11:40:15,439.539
2024-04-02-11:45:16,439.288
2024-04-02-11:50:16,439.060
2024-04-02-11:55:17,438.870
2024-04-02-12:00:17,438.810
2024-04-02-12:05:18,439.079
2024-04-02-12:10:18,439.040
2024-04-02-12:15:19,438.840
2024-04-02-12:20:20,438.865
2024-04-02-12:25:20,438.950
2024-04-02-12:30:21,439.260
2024-04-02-12:35:21,439.460
2024-04-02-12:40:22,439.540
2024-04-02-12:45:22,439.495
2024-04-02-12:50:23,439.870
2024-04-02-12:55:24,439.950
2024-04-02-13:00:24,440.120
2024-04-02-13:05:25,440.225
2024-04-02-13:10:25,440.110
2024-04-02-13:15:26,439.965
2024-04-02-13:20:27,439.765
2024-04-02-13:25:27,439.845
2024-04-02-13:30:28,439.807
2024-04-02-13:35:28,439.845
2024-04-02-13:40:29,439.830
2024-04-02-13:45:29,439.882
2024-04-02-13:50:30,440.200
2024-04-02-13:55:30,439.890
2024-04-02-14:00:31,439.890
2024-04-02-14:05:31,439.900
2024-04-02-14:10:32,440.115
2024-04-02-14:15:32,440.070
2024-04-02-14:20:33,440.195
2024-04-02-14:25:34,439.960
2024-04-02-14:30:34,439.920
2024-04-02-14:35:35,440.030
2024-04-02-14:40:35,439.920
2024-04-02-14:45:36,439.865
2024-04-02-14:50:37,439.919
2024-04-02-14:55:37,439.965
2024-04-02-15:00:38,439.860
2024-04-02-15:05:38,440.490
2024-04-02-15:10:39,440.480
2024-04-02-15:15:39,440.080
2024-04-02-15:20:40,439.955
2024-04-02-15:25:41,440.340
2024-04-02-15:30:41,440.400
2024-04-02-15:35:42,440.861
2024-04-02-15:40:42,441.100
2024-04-02-15:45:43,440.890
2024-04-02-15:50:43,441.190
2024-04-02-15:55:44,441.255
2024-04-02-16:00:45,441.110
2024-04-03-09:30:00,441.110
2024-04-03-09:35:00,439.645
2024-04-03-09:40:01,439.780
2024-04-03-09:45:02,439.335
2024-04-03-09:50:03,439.580
2024-04-03-09:55:03,439.990
2024-04-03-10:00:04,440.275
2024-04-03-10:05:04,441.750
2024-04-03-10:10:05,441.160
2024-04-03-10:15:06,442.291
2024-04-03-10:20:06,442.580
2024-04-03-10:25:07,442.710
2024-04-03-10:30:07,443.060
2024-04-03-10:35:08,443.230
2024-04-03-10:40:09,443.025
2024-04-03-10:45:09,443.210
2024-04-03-10:50:10,443.200
2024-04-03-10:55:10,443.190
2024-04-03-11:00:11,443.640
2024-04-03-11:05:12,443.590
2024-04-03-11:10:12,443.550
2024-04-03-11:15:13,443.850
2024-04-03-11:20:14,443.680
2024-04-03-11:25:14,443.775
2024-04-03-11:30:15,443.960
2024-04-03-11:35:15,443.760
2024-04-03-11:40:16,443.720
2024-04-03-11:45:17,443.680
2024-04-03-11:50:17,443.525
2024-04-03-11:55:18,442.891
2024-04-03-12:00:18,442.860
2024-04-03-12:05:19,442.540
2024-04-03-12:10:20,442.540
2024-04-03-12:15:20,442.640
2024-04-03-12:20:21,443.250
2024-04-03-12:25:22,443.260
2024-04-03-12:30:22,443.420
2024-04-03-12:35:23,443.530
2024-04-03-12:40:23,442.485
2024-04-03-12:45:24,443.240
2024-04-03-12:50:25,443.150
2024-04-03-12:55:25,443.440
2024-04-03-13:00:26,443.285
2024-04-03-13:05:27,443.170
2024-04-03-13:10:27,443.190
2024-04-03-13:15:28,443.115
2024-04-03-13:20:28,443.150
2024-04-03-13:25:29,443.320
2024-04-03-13:30:30,443.350
2024-04-03-13:35:30,443.165
2024-04-03-13:40:31,443.020
2024-04-03-13:45:31,443.111
2024-04-03-13:50:32,443.350
2024-04-03-13:55:33,443.330
2024-04-03-14:00:33,443.070
2024-04-03-14:05:34,443.120
2024-04-03-14:10:34,443.450
2024-04-03-14:15:35,443.275
2024-04-03-14:20:36,443.240
2024-04-03-14:25:36,443.130
2024-04-03-14:30:37,442.935
2024-04-03-14:35:37,443.110
2024-04-03-14:40:38,443.275
2024-04-03-14:45:39,443.100
2024-04-03-14:50:39,442.920
2024-04-03-14:55:40,442.948
2024-04-03-15:00:40,442.490
2024-04-03-15:05:41,442.578
2024-04-03-15:10:42,442.600
2024-04-03-15:15:42,441.020
2024-04-03-15:20:43,441.540
2024-04-03-15:25:44,441.075
2024-04-03-15:30:44,440.960
2024-04-03-15:35:45,441.770
2024-04-03-15:40:46,441.741
2024-04-03-15:45:46,441.890
2024-04-03-15:50:47,442.055
2024-04-03-15:55:47,441.720
2024-04-03-16:00:48,442.100
2024-04-04-09:30:00,442.100
2024-04-04-09:35:00,446.550
2024-04-04-09:40:01,446.170
2024-04-04-09:45:02,446.385
2024-04-04-09:50:02,446.250
2024-04-04-09:55:03,445.740
2024-04-04-10:00:03,445.810
2024-04-04-10:05:04,445.780
2024-04-04-10:10:04,445.950
2024-04-04-10:15:05,445.810
2024-04-04-10:20:06,445.600
2024-04-04-10:25:06,445.280
2024-04-04-10:30:07,445.625
2024-04-04-10:35:07,445.210
2024-04-04-10:40:08,445.460
2024-04-04-10:45:08,445.495
2024-04-04-10:50:09,445.450
2024-04-04-10:55:10,445.221
2024-04-04-11:00:10,445.515
2024-04-04-11:05:11,445.370
2024-04-04-11:10:11,445.305
2024-04-04-11:15:12,445.005
2024-04-04-11:20:12,445.050
2024-04-04-11:25:13,445.190
2024-04-04-11:30:14,445.470
2024-04-04-11:35:14,445.420
2024-04-04-11:40:15,445.670
2024-04-04-11:45:15,445.865
2024-04-04-11:50:16,445.855
2024-04-04-11:55:16,446.035
2024-04-04-12:00:17,446.155
2024-04-04-12:05:17,446.620
2024-04-04-12:10:18,446.750
2024-04-04-12:15:18,446.570
2024-04-04-12:20:19,446.560
2024-04-04-12:25:20,446.595
2024-04-04-12:30:20,446.620
2024-04-04-12:35:21,446.640
2024-04-04-12:40:21,446.790
2024-04-04-12:45:22,446.700
2024-04-04-12:50:23,446.675
2024-04-04-12:55:23,446.840
2024-04-04-13:00:24,446.640
2024-04-04-13:05:24,446.460
2024-04-04-13:10:25,446.577
2024-04-04-13:15:25,446.560
2024-04-04-13:20:26,446.460
2024-04-04-13:25:26,446.415
2024-04-04-13:30:27,446.370
2024-04-04-13:35:28,446.280
2024-04-04-13:40:28,446.200
2024-04-04-13:45:29,445.760
2024-04-04-13:50:29,445.650
2024-04-04-13:55:30,445.700
2024-04-04-14:00:30,445.140
2024-04-04-14:05:31,444.890
2024-04-04-14:10:31,444.080
2024-04-04-14:15:32,443.370
2024-04-04-14:20:32,442.470
2024-04-04-14:25:33,442.980
2024-04-04-14:30:34,440.525
2024-04-04-14:35:34,440.400
2024-04-04-14:40:35,440.710
2024-04-04-14:45:35,439.810
2024-04-04-14:50:36,439.910
2024-04-04-14:55:36,438.760
2024-04-04-15:00:37,438.099
2024-04-04-15:05:38,438.310
2024-04-04-15:10:38,437.990
2024-04-04-15:15:39,437.735
2024-04-04-15:20:39,437.640
2024-04-04-15:25:40,437.170
2024-04-04-15:30:41,436.240
2024-04-04-15:35:41,436.312
2024-04-04-15:40:42,435.930
2024-04-04-15:45:42,436.080
2024-04-04-15:50:43,436.420
2024-04-04-15:55:43,435.950
2024-04-04-16:00:44,435.340
2024-04-05-09:30:00,435.340
2024-04-05-09:35:00,436.580
2024-04-05-09:40:01,435.985
2024-04-05-09:45:02,437.610
2024-04-05-09:50:02,438.010
2024-04-05-09:55:03,438.880
2024-04-05-10:00:03,438.510
2024-04-05-10:05:04,438.630
2024-04-05-10:10:04,438.460
2024-04-05-10:15:05,439.250
2024-04-05-10:20:06,438.840
2024-04-05-10:25:06,438.900
2024-04-05-10:30:07,438.380
2024-04-05-10:35:07,438.720
2024-04-05-10:40:08,438.580
2024-04-05-10:45:08,439.130
2024-04-05-10:50:09,439.910
2024-04-05-10:55:09,440.330
2024-04-05-11:00:10,440.746
2024-04-05-11:05:11,440.590
2024-04-05-11:10:11,440.310
2024-04-05-11:15:12,439.770
2024-04-05-11:20:12,439.760
2024-04-05-11:25:13,439.890
2024-04-05-11:30:13,440.270
2024-04-05-11:35:14,440.070
2024-04-05-11:40:14,440.840
2024-04-05-11:45:15,441.465
2024-04-05-11:50:15,441.320
2024-04-05-11:55:16,441.800
2024-04-05-12:00:16,442.190
2024-04-05-12:05:17,442.090
2024-04-05-12:10:17,442.140
2024-04-05-12:15:18,442.100
2024-04-05-12:20:19,442.380
2024-04-05-12:25:19,442.325
2024-04-05-12:30:20,442.060
2024-04-05-12:35:20,441.940
2024-04-05-12:40:21,442.240
2024-04-05-12:45:21,442.040
2024-04-05-12:50:22,442.050
2024-04-05-12:55:22,442.250
2024-04-05-13:00:23,442.985
2024-04-05-13:05:23,442.560
2024-04-05-13:10:24,442.190
2024-04-05-13:15:24,441.910
2024-04-05-13:20:25,442.070
2024-04-05-13:25:26,442.210
2024-04-05-13:30:26,442.285
2024-04-05-13:35:27,442.465
2024-04-05-13:40:27,442.245
2024-04-05-13:45:28,441.630
2024-04-05-13:50:28,441.570
2024-04-05-13:55:29,440.995
2024-04-05-14:00:29,440.100
2024-04-05-14:05:30,440.130
2024-04-05-14:10:30,441.160
2024-04-05-14:15:31,441.060
2024-04-05-14:20:31,440.990
2024-04-05-14:25:32,440.510
2024-04-05-14:30:32,440.340
2024-04-05-14:35:33,440.600
2024-04-05-14:40:34,440.990
2024-04-05-14:45:34,440.430
2024-04-05-14:50:35,439.870
2024-04-05-14:55:35,439.900
2024-04-05-15:00:36,440.050
2024-04-05-15:05:37,440.400
2024-04-05-15:10:37,440.200
2024-04-05-15:15:38,440.450
2024-04-05-15:20:38,440.500
2024-04-05-15:25:39,440.320
2024-04-05-15:30:39,440.310
2024-04-05-15:35:40,440.955
2024-04-05-15:40:40,440.600
2024-04-05-15:45:41,440.430
2024-04-05-15:50:41,440.770
2024-04-05-15:55:42,441.185
2024-04-05-16:00:42,440.470
2024-04-08-09:30:00,ERROR-1
2024-04-08-09:35:00,440.490
2024-04-08-09:40:01,439.330
2024-04-08-09:45:01,440.340
2024-04-08-09:50:01,440.520
2024-04-08-09:55:02,440.650
2024-04-08-10:00:03,440.680
2024-04-08-10:05:03,440.650
2024-04-08-10:10:04,440.920
2024-04-08-10:15:04,440.860
2024-04-08-10:20:04,440.750
2024-04-08-10:25:05,441.210
2024-04-08-10:30:05,441.710
2024-04-08-10:35:06,442.150
2024-04-08-10:40:06,441.960
2024-04-08-10:45:07,441.862
2024-04-08-10:50:08,442.220
2024-04-08-10:55:13,442.470
2024-04-08-11:00:13,442.312
2024-04-08-11:05:14,441.850
2024-04-08-11:10:14,441.875
2024-04-08-11:15:15,441.820
2024-04-08-11:20:16,441.750
2024-04-08-11:25:16,441.950
2024-04-08-11:30:16,441.252
2024-04-08-11:35:17,441.300
2024-04-08-11:40:18,441.030
2024-04-08-11:45:18,440.760
2024-04-08-11:50:19,440.680
2024-04-08-11:55:19,440.695
2024-04-08-12:00:20,440.460
2024-04-08-12:05:20,440.410
2024-04-08-12:10:21,440.510
2024-04-08-12:15:21,440.050
2024-04-08-12:20:22,440.334
2024-04-08-12:25:22,439.840
2024-04-08-12:30:23,440.180
2024-04-08-12:35:24,440.670
2024-04-08-12:40:24,440.550
2024-04-08-12:45:25,440.840
2024-04-08-12:50:25,440.740
2024-04-08-12:55:26,440.820
2024-04-08-13:00:26,441.069
2024-04-08-13:05:27,440.855
2024-04-08-13:10:27,440.760
2024-04-08-13:15:28,440.800
2024-04-08-13:20:28,440.680
2024-04-08-13:25:29,440.730
2024-04-08-13:30:29,440.900
2024-04-08-13:35:30,440.690
2024-04-08-13:40:30,440.600
2024-04-08-13:45:31,440.500
2024-04-08-13:50:31,440.320
2024-04-08-13:55:32,440.610
2024-04-08-14:00:32,441.025
2024-04-08-14:05:33,440.765
2024-04-08-14:10:33,441.050
2024-04-08-14:15:35,441.190
2024-04-08-14:20:36,441.140
2024-04-08-14:25:36,440.820
2024-04-08-14:30:37,440.970
2024-04-08-14:35:37,440.740
2024-04-08-14:40:38,440.580
2024-04-08-14:45:39,440.520
2024-04-08-14:50:39,440.650
2024-04-08-14:55:40,440.880
2024-04-08-15:00:40,441.120
2024-04-08-15:05:41,440.805
2024-04-08-15:10:41,440.825
2024-04-08-15:15:42,440.890
2024-04-08-15:20:42,440.970
2024-04-08-15:25:43,440.680
2024-04-08-15:30:43,441.130
2024-04-08-15:35:44,441.370
2024-04-08-15:40:44,441.005
2024-04-08-15:45:45,440.730
2024-04-08-15:50:45,440.791
2024-04-08-15:55:46,440.590
2024-04-08-16:00:46,440.600
2024-04-09-09:30:00,440.600
2024-04-09-09:35:00,442.020
2024-04-09-09:40:01,442.950
2024-04-09-09:45:01,442.710
2024-04-09-09:50:02,441.880
2024-04-09-09:55:03,441.980
2024-04-09-10:00:03,441.860
2024-04-09-10:05:04,442.120
2024-04-09-10:10:04,441.700
2024-04-09-10:15:05,442.230
2024-04-09-10:20:05,441.860
2024-04-09-10:25:06,441.960
2024-04-09-10:30:06,440.170
2024-04-09-10:35:07,439.360
2024-04-09-10:40:07,439.100
2024-04-09-10:45:08,438.220
2024-04-09-10:50:08,437.970
2024-04-09-10:55:09,437.550
2024-04-09-11:00:10,438.680
2024-04-09-11:05:11,438.740
2024-04-09-11:10:11,439.190
2024-04-09-11:15:12,438.980
2024-04-09-11:20:12,439.520
2024-04-09-11:25:13,439.340
2024-04-09-11:30:13,439.095
2024-04-09-11:35:14,438.610
2024-04-09-11:40:15,439.055
2024-04-09-11:45:15,439.860
2024-04-09-11:50:16,439.970
2024-04-09-11:55:16,439.940
2024-04-09-12:00:17,439.770
2024-04-09-12:05:17,439.920
2024-04-09-12:10:18,440.080
2024-04-09-12:15:18,440.441
2024-04-09-12:20:19,440.400
2024-04-09-12:25:20,440.510
2024-04-09-12:30:20,440.412
2024-04-09-12:35:21,440.710
2024-04-09-12:40:21,440.720
2024-04-09-12:45:22,440.780
2024-04-09-12:50:22,440.542
2024-04-09-12:55:23,439.880
2024-04-09-13:00:23,439.720
2024-04-09-13:05:24,440.260
2024-04-09-13:10:24,440.530
2024-04-09-13:15:25,440.168
2024-04-09-13:20:26,440.240
2024-04-09-13:25:26,440.310
2024-04-09-13:30:26,440.245
2024-04-09-13:35:27,440.190
2024-04-09-13:40:28,440.590
2024-04-09-13:45:28,440.080
2024-04-09-13:50:29,439.920
2024-04-09-13:55:29,439.947
2024-04-09-14:00:30,439.680
2024-04-09-14:05:30,439.790
2024-04-09-14:10:31,440.020
2024-04-09-14:15:31,439.980
2024-04-09-14:20:32,440.125
2024-04-09-14:25:32,440.040
2024-04-09-14:30:33,439.690
2024-04-09-14:35:34,439.846
2024-04-09-14:40:34,439.570
2024-04-09-14:45:35,439.640
2024-04-09-14:50:35,439.480
2024-04-09-14:55:36,439.710
2024-04-09-15:00:36,439.415
2024-04-09-15:05:37,439.300
2024-04-09-15:10:38,438.810
2024-04-09-15:15:38,439.185
2024-04-09-15:20:39,439.720
2024-04-09-15:25:39,440.474
2024-04-09-15:30:40,441.380
2024-04-09-15:35:40,441.570
2024-04-09-15:40:41,441.055
2024-04-09-15:45:42,441.190
2024-04-09-15:50:42,440.990
2024-04-09-15:55:43,441.480
2024-04-09-16:00:43,442.230
2024-04-10-09:30:00,442.230
2024-04-10-09:35:00,437.340
2024-04-10-09:40:01,437.990
2024-04-10-09:45:01,438.140
2024-04-10-09:50:02,436.710
2024-04-10-09:55:02,438.220
2024-04-10-10:00:03,437.740
2024-04-10-10:05:04,437.560
2024-04-10-10:10:04,438.220
2024-04-10-10:15:04,437.760
2024-04-10-10:20:05,438.260
2024-04-10-10:25:05,437.950
2024-04-10-10:30:06,438.049
2024-04-10-10:35:06,438.440
2024-04-10-10:40:07,438.915
2024-04-10-10:45:07,438.490
2024-04-10-10:50:08,438.160
2024-04-10-10:55:09,437.420
2024-04-10-11:00:09,437.500
2024-04-10-11:05:10,437.215
2024-04-10-11:10:10,437.140
2024-04-10-11:15:11,437.260
2024-04-10-11:20:12,437.075
2024-04-10-11:25:13,437.340
2024-04-10-11:30:13,437.945
2024-04-10-11:35:14,437.465
2024-04-10-11:40:15,437.050
2024-04-10-11:45:15,436.770
2024-04-10-11:50:16,436.880
2024-04-10-11:55:16,437.045
2024-04-10-12:00:17,437.260
2024-04-10-12:05:17,437.660
2024-04-10-12:10:18,437.190
2024-04-10-12:15:18,436.870
2024-04-10-12:20:19,437.000
2024-04-10-12:25:20,437.155
2024-04-10-12:30:20,437.380
2024-04-10-12:35:21,437.560
2024-04-10-12:40:21,437.555
2024-04-10-12:45:22,437.400
2024-04-10-12:50:22,437.650
2024-04-10-12:55:23,438.110
2024-04-10-13:00:24,438.320
2024-04-10-13:05:24,436.940
2024-04-10-13:10:25,436.550
2024-04-10-13:15:25,436.990
2024-04-10-13:20:26,437.660
2024-04-10-13:25:26,438.640
2024-04-10-13:30:27,438.060
2024-04-10-13:35:27,437.040
2024-04-10-13:40:28,436.770
2024-04-10-13:45:28,436.670
2024-04-10-13:50:29,437.340
2024-04-10-13:55:29,437.150
2024-04-10-14:00:30,437.690
2024-04-10-14:05:31,437.800
2024-04-10-14:10:31,437.701
2024-04-10-14:15:32,438.150
2024-04-10-14:20:32,437.790
2024-04-10-14:25:33,437.180
2024-04-10-14:30:33,437.180
2024-04-10-14:35:34,437.172
2024-04-10-14:40:34,437.780
2024-04-10-14:45:35,437.830
2024-04-10-14:50:36,437.921
2024-04-10-14:55:36,437.320
2024-04-10-15:00:37,436.780
2024-04-10-15:05:37,436.661
2024-04-10-15:10:39,437.310
2024-04-10-15:15:39,438.230
2024-04-10-15:20:40,438.580
2024-04-10-15:25:40,438.550
2024-04-10-15:30:41,437.850
2024-04-10-15:35:42,437.500
2024-04-10-15:40:42,437.840
2024-04-10-15:45:43,438.585
2024-04-10-15:50:43,438.360
2024-04-10-15:55:44,438.630
2024-04-10-16:00:45,438.370
2024-04-11-09:30:00,438.370
2024-04-11-09:35:00,440.350
2024-04-11-09:40:01,439.640
2024-04-11-09:45:01,439.690
2024-04-11-09:50:02,439.940
2024-04-11-09:55:03,440.160
2024-04-11-10:00:03,440.070
2024-04-11-10:05:04,439.770
2024-04-11-10:10:04,439.520
2024-04-11-10:15:05,438.990
2024-04-11-10:20:05,438.340
2024-04-11-10:25:06,439.030
2024-04-11-10:30:07,438.935
2024-04-11-10:35:07,439.160
2024-04-11-10:40:08,439.715
2024-04-11-10:45:08,439.890
2024-04-11-10:50:09,439.950
2024-04-11-10:55:10,439.980
2024-04-11-11:00:10,439.582
2024-04-11-11:05:11,440.210
2024-04-11-11:10:11,439.810
2024-04-11-11:15:12,440.060
2024-04-11-11:20:12,440.090
2024-04-11-11:25:13,440.140
2024-04-11-11:30:13,439.830
2024-04-11-11:35:14,439.985
2024-04-11-11:40:15,440.450
2024-04-11-11:45:15,440.100
2024-04-11-11:50:16,440.390
2024-04-11-11:55:16,440.600
2024-04-11-12:00:17,441.470
2024-04-11-12:05:18,441.320
2024-04-11-12:10:18,441.140
2024-04-11-12:15:19,441.230
2024-04-11-12:20:19,441.220
2024-04-11-12:25:20,441.535
2024-04-11-12:30:20,440.830
2024-04-11-12:35:21,441.150
2024-04-11-12:40:21,441.160
2024-04-11-12:45:22,441.370
2024-04-11-12:50:22,441.530
2024-04-11-12:55:23,441.390
2024-04-11-13:00:24,441.420
2024-04-11-13:05:24,442.352
2024-04-11-13:10:25,442.920
2024-04-11-13:15:25,443.212
2024-04-11-13:20:26,443.910
2024-04-11-13:25:27,443.890
2024-04-11-13:30:28,443.850
2024-04-11-13:35:28,443.700
2024-04-11-13:40:29,443.453
2024-04-11-13:45:29,444.100
2024-04-11-13:50:30,444.180
2024-04-11-13:55:30,444.260
2024-04-11-14:00:31,444.370
2024-04-11-14:05:31,444.680
2024-04-11-14:10:32,445.260
2024-04-11-14:15:32,445.425
2024-04-11-14:20:33,445.210
2024-04-11-14:25:34,445.470
2024-04-11-14:30:34,445.890
2024-04-11-14:35:35,445.950
2024-04-11-14:40:35,446.090
2024-04-11-14:45:36,445.855
2024-04-11-14:50:36,445.720
2024-04-11-14:55:37,445.560
2024-04-11-15:00:37,445.590
2024-04-11-15:05:38,445.830
2024-04-11-15:10:38,445.930
2024-04-11-15:15:39,445.630
2024-04-11-15:20:39,445.580
2024-04-11-15:25:40,445.970
2024-04-11-15:30:40,445.940
2024-04-11-15:35:41,445.940
2024-04-11-15:40:41,446.275
2024-04-11-15:45:41,446.310
2024-04-11-15:50:42,445.890
2024-04-11-15:55:43,445.780
2024-04-11-16:00:43,445.370
2024-04-12-09:30:00,445.370
2024-04-12-09:35:00,441.300
2024-04-12-09:40:01,441.290
2024-04-12-09:45:01,441.510
2024-04-12-09:50:02,441.490
2024-04-12-09:55:02,441.990
2024-04-12-10:00:03,441.648
2024-04-12-10:05:04,441.240
2024-04-12-10:10:04,440.790
2024-04-12-10:15:05,440.835
2024-04-12-10:20:05,441.190
2024-04-12-10:25:06,441.060
2024-04-12-10:30:06,440.510
2024-04-12-10:35:07,440.320
2024-04-12-10:40:07,439.600
2024-04-12-10:45:08,439.480
2024-04-12-10:50:08,439.210
2024-04-12-10:55:09,439.200
2024-04-12-11:00:09,438.890
2024-04-12-11:05:10,439.250
2024-04-12-11:10:10,439.030
2024-04-12-11:15:11,439.390
2024-04-12-11:20:12,439.850
2024-04-12-11:25:12,439.695
2024-04-12-11:30:13,440.260
2024-04-12-11:35:13,440.610
2024-04-12-11:40:14,440.490
2024-04-12-11:45:14,440.410
2024-04-12-11:50:15,440.850
2024-04-12-11:55:15,440.300
2024-04-12-12:00:16,440.225
2024-04-12-12:05:16,440.095
2024-04-12-12:10:17,439.921
2024-04-12-12:15:17,439.710
2024-04-12-12:20:18,438.920
2024-04-12-12:25:18,439.430
2024-04-12-12:30:19,438.840
2024-04-12-12:35:19,438.715
2024-04-12-12:40:20,438.105
2024-04-12-12:45:20,437.800
2024-04-12-12:50:21,437.700
2024-04-12-12:55:21,437.940
2024-04-12-13:00:22,437.840
2024-04-12-13:05:22,437.880
2024-04-12-13:10:23,438.128
2024-04-12-13:15:24,438.270
2024-04-12-13:20:24,437.610
2024-04-12-13:25:25,437.380
2024-04-12-13:30:25,437.080
2024-04-12-13:35:26,437.190
2024-04-12-13:40:26,437.520
2024-04-12-13:45:27,437.850
2024-04-12-13:50:27,438.370
2024-04-12-13:55:28,438.120
2024-04-12-14:00:28,437.730
2024-04-12-14:05:29,437.880
2024-04-12-14:10:29,438.170
2024-04-12-14:15:30,438.120
2024-04-12-14:20:30,438.290
2024-04-12-14:25:31,438.000
2024-04-12-14:30:31,437.930
2024-04-12-14:35:32,437.730
2024-04-12-14:40:33,437.370
2024-04-12-14:45:33,437.580
2024-04-12-14:50:34,437.410
2024-04-12-14:55:34,437.700
2024-04-12-15:00:35,436.920
2024-04-12-15:05:35,437.420
2024-04-12-15:10:36,437.420
2024-04-12-15:15:36,437.130
2024-04-12-15:20:37,437.360
2024-04-12-15:25:37,437.640
2024-04-12-15:30:38,437.375
2024-04-12-15:35:39,437.610
2024-04-12-15:40:39,437.490
2024-04-12-15:45:40,438.320
2024-04-12-15:50:40,438.270
2024-04-12-15:55:41,438.050
2024-04-12-16:00:41,438.270
2024-04-15-09:30:00,ERROR-1
2024-04-15-09:35:00,440.495
2024-04-15-09:40:01,441.080
2024-04-15-09:45:01,441.330
2024-04-15-09:50:02,441.240
2024-04-15-09:55:02,441.735
2024-04-15-10:00:03,441.300
2024-04-15-10:05:03,441.080
2024-04-15-10:10:04,439.890
2024-04-15-10:15:04,439.610
2024-04-15-10:20:05,439.855
2024-04-15-10:25:06,439.529
2024-04-15-10:30:07,439.453
2024-04-15-10:35:07,439.440
2024-04-15-10:40:08,438.909
2024-04-15-10:45:08,439.020
2024-04-15-10:50:09,439.180
2024-04-15-10:55:09,438.210
2024-04-15-11:00:10,438.155
2024-04-15-11:05:10,438.610
2024-04-15-11:10:11,438.280
2024-04-15-11:15:11,438.305
2024-04-15-11:20:12,438.220
2024-04-15-11:25:13,438.140
2024-04-15-11:30:13,438.650
2024-04-15-11:35:14,438.990
2024-04-15-11:40:14,438.983
2024-04-15-11:45:15,438.640
2024-04-15-11:50:15,438.445
2024-04-15-11:55:16,439.250
2024-04-15-12:00:16,438.970
