2023-10-02-09:30:00,ERROR-1
2023-10-16-11:55:17,38.560
2023-10-16-12:00:18,38.501
2023-10-16-12:05:18,38.474
2023-10-16-12:10:19,38.580
2023-10-16-12:15:20,38.490
2023-10-16-12:20:20,38.535
2023-10-16-12:25:21,38.583
2023-10-16-12:30:21,38.615
2023-10-16-12:35:22,38.555
2023-10-16-12:40:23,38.530
2023-10-16-12:45:23,38.600
2023-10-16-12:50:24,38.580
2023-10-16-12:55:24,38.575
2023-10-16-13:00:25,38.640
2023-10-16-13:05:25,38.770
2023-10-16-13:10:26,38.840
2023-10-16-13:15:27,38.840
2023-10-16-13:20:27,38.415
2023-10-16-13:25:28,38.136
2023-10-16-13:30:28,38.460
2023-10-16-13:35:29,38.545
2023-10-16-13:40:30,38.622
2023-10-16-13:45:30,38.730
2023-10-16-13:50:31,38.680
2023-10-16-13:55:31,38.777
2023-10-16-14:00:32,38.775
2023-10-16-14:05:48,38.729
2023-10-16-14:10:48,38.870
2023-10-16-14:15:49,38.795
2023-10-16-14:20:49,38.806
2023-10-16-14:25:50,38.840
2023-10-16-14:30:51,38.760
2023-10-16-14:35:51,38.775
2023-10-16-14:40:52,38.695
2023-10-16-14:45:52,38.790
2023-10-16-14:50:53,38.747
2023-10-16-14:55:53,38.814
2023-10-16-15:00:54,38.850
2023-10-16-15:05:55,38.852
2023-10-16-15:10:55,38.870
2023-10-16-15:15:56,38.878
2023-10-16-15:20:56,38.893
2023-10-16-15:25:57,38.910
2023-10-16-15:30:58,38.935
2023-10-16-15:35:58,38.845
2023-10-16-15:40:59,38.883
2023-10-16-15:45:59,38.810
2023-10-16-15:51:00,38.740
2023-10-16-15:56:01,38.870
2023-10-17-09:30:00,38.670
2023-10-17-09:35:01,37.450
2023-10-17-09:40:01,37.454
2023-10-17-09:45:02,37.270
2023-10-17-09:50:02,37.125
2023-10-17-09:55:03,36.958
2023-10-17-10:00:04,37.078
2023-10-17-10:05:04,37.154
2023-10-17-10:10:05,37.564
2023-10-17-10:15:05,37.704
2023-10-17-10:20:06,37.785
2023-10-17-10:25:06,37.930
2023-10-17-10:30:07,37.870
2023-10-17-10:35:08,38.010
2023-10-17-10:40:08,38.131
2023-10-17-10:45:09,38.060
2023-10-17-10:50:09,38.128
2023-10-17-10:55:10,38.000
2023-10-17-11:00:11,38.017
2023-10-17-11:05:11,38.000
2023-10-17-11:10:12,37.980
2023-10-17-11:15:12,38.160
2023-10-17-11:20:13,38.320
2023-10-17-11:25:13,38.170
2023-10-17-11:30:14,38.255
2023-10-17-11:35:15,38.455
2023-10-17-11:40:15,38.440
2023-10-17-11:45:16,38.475
2023-10-17-11:50:16,38.590
2023-10-17-11:55:17,38.480
2023-10-17-12:00:18,38.535
2023-10-17-12:05:18,38.524
2023-10-17-12:10:19,38.640
2023-10-17-12:15:20,38.700
2023-10-17-12:20:20,38.622
2023-10-17-12:25:21,38.756
2023-10-17-12:30:21,38.812
2023-10-17-12:35:22,38.691
2023-10-17-12:40:23,38.725
2023-10-17-12:45:23,38.684
2023-10-17-12:50:24,38.615
2023-10-17-12:55:24,38.694
2023-10-17-13:00:25,38.551
2023-10-17-13:05:26,38.548
2023-10-17-13:10:26,38.530
2023-10-17-13:15:27,38.476
2023-10-17-13:20:27,38.530
2023-10-17-13:25:28,38.450
2023-10-17-13:30:29,38.420
2023-10-17-13:35:29,38.375
2023-10-17-13:40:30,38.290
2023-10-17-13:45:30,38.295
2023-10-17-13:50:31,38.301
2023-10-17-13:55:31,38.035
2023-10-17-14:00:32,38.000
2023-10-17-14:05:33,38.030
2023-10-17-14:10:33,38.050
2023-10-17-14:15:34,38.148
2023-10-17-14:20:35,38.120
2023-10-17-14:25:35,38.140
2023-10-17-14:30:36,38.100
2023-10-17-14:35:37,38.150
2023-10-17-14:40:37,38.260
2023-10-17-14:45:38,38.155
2023-10-17-14:50:38,38.215
2023-10-17-14:55:39,37.854
2023-10-17-15:00:40,37.940
2023-10-17-15:05:40,37.844
2023-10-17-15:10:41,38.081
2023-10-17-15:15:41,38.088
2023-10-17-15:20:42,38.173
2023-10-17-15:25:43,38.081
2023-10-17-15:30:43,38.120
2023-10-17-15:35:44,38.054
2023-10-17-15:40:44,38.030
2023-10-17-15:45:45,38.020
2023-10-17-15:50:45,38.070
2023-10-17-15:55:46,38.260
2023-10-17-16:00:47,38.300
2023-10-18-09:30:00,38.300
2023-10-18-09:35:01,37.950
2023-10-18-09:40:01,37.640
2023-10-18-09:45:02,37.470
2023-10-18-09:50:02,37.590
2023-10-18-09:55:03,37.680
2023-10-18-10:00:04,37.760
2023-10-18-10:05:04,37.625
2023-10-18-10:10:05,37.700
2023-10-18-10:15:05,37.720
2023-10-18-10:20:06,38.016
2023-10-18-10:25:07,38.094
2023-10-18-10:30:07,37.670
2023-10-18-10:35:08,37.520
2023-10-18-10:40:08,37.360
2023-10-18-10:45:09,37.471
2023-10-18-10:50:10,37.350
2023-10-18-10:55:10,37.241
2023-10-18-11:00:11,37.250
2023-10-18-11:05:12,37.415
2023-10-18-11:10:12,37.289
2023-10-18-11:15:13,37.370
2023-10-18-11:20:13,37.455
2023-10-18-11:25:14,37.525
2023-10-18-11:30:15,37.440
2023-10-18-11:35:15,37.505
2023-10-18-11:40:16,37.560
2023-10-18-11:45:16,37.475
2023-10-18-11:50:17,37.475
2023-10-18-11:55:18,37.545
2023-10-18-12:00:18,37.475
2023-10-18-12:05:19,37.735
2023-10-18-12:10:19,37.810
2023-10-18-12:15:20,37.615
2023-10-18-12:20:21,37.446
2023-10-18-12:25:21,37.360
2023-10-18-12:30:22,37.355
2023-10-18-12:35:22,37.284
2023-10-18-12:40:23,37.255
2023-10-18-12:45:24,37.330
2023-10-18-12:50:24,37.160
2023-10-18-12:55:25,37.125
2023-10-18-13:00:25,37.120
2023-10-18-13:05:26,37.445
2023-10-18-13:10:27,37.455
2023-10-18-13:15:28,37.740
2023-10-18-13:20:28,37.640
2023-10-18-13:25:29,37.625
2023-10-18-13:30:29,37.524
2023-10-18-13:35:30,37.230
2023-10-18-13:40:31,37.080
2023-10-18-13:45:31,37.080
2023-10-18-13:50:32,37.214
2023-10-18-13:55:32,37.200
2023-10-18-14:00:33,37.345
2023-10-18-14:05:34,37.346
2023-10-18-14:10:34,37.355
2023-10-18-14:15:35,37.260
2023-10-18-14:20:35,37.140
2023-10-18-14:25:36,37.200
2023-10-18-14:30:37,37.276
2023-10-18-14:35:37,37.170
2023-10-18-14:40:38,37.125
2023-10-18-14:45:38,37.035
2023-10-18-14:50:39,36.965
2023-10-18-14:55:39,36.899
2023-10-18-15:00:40,36.905
2023-10-18-15:05:40,36.851
2023-10-18-15:10:41,36.789
2023-10-18-15:15:42,36.715
2023-10-18-15:20:42,36.800
2023-10-18-15:25:43,36.754
2023-10-18-15:30:43,36.707
2023-10-18-15:35:44,36.735
2023-10-18-15:40:45,36.696
2023-10-18-15:45:46,36.436
2023-10-18-15:50:46,36.487
2023-10-18-15:55:47,36.675
2023-10-18-16:00:47,36.680
2023-10-19-09:30:00,36.680
2023-10-19-09:35:01,37.075
2023-10-19-09:40:01,36.857
2023-10-19-09:45:02,36.755
2023-10-19-09:50:02,36.801
2023-10-19-09:55:03,36.970
2023-10-19-10:00:04,36.910
2023-10-19-10:05:04,36.845
2023-10-19-10:10:05,36.940
2023-10-19-10:15:06,37.209
2023-10-19-10:20:06,37.010
2023-10-19-10:25:07,36.930
2023-10-19-10:30:07,36.570
2023-10-19-10:35:08,36.638
2023-10-19-10:40:08,36.780
2023-10-19-10:45:09,36.806
2023-10-19-10:50:10,36.720
2023-10-19-10:55:10,36.660
2023-10-19-11:00:11,36.633
2023-10-19-11:05:11,36.640
2023-10-19-11:10:12,36.561
2023-10-19-11:15:13,36.475
2023-10-19-11:20:13,36.370
2023-10-19-11:25:14,36.404
2023-10-19-11:30:15,36.625
2023-10-19-11:35:15,36.645
2023-10-19-11:40:16,36.695
2023-10-19-11:45:16,36.857
2023-10-19-11:50:17,36.910
2023-10-19-11:55:18,36.825
2023-10-19-12:00:18,36.760
2023-10-19-12:05:19,37.166
2023-10-19-12:10:19,36.897
2023-10-19-12:15:20,36.750
2023-10-19-12:20:21,37.230
2023-10-19-12:25:21,37.210
2023-10-19-12:30:22,36.790
2023-10-19-12:35:22,36.107
2023-10-19-12:40:23,36.145
2023-10-19-12:45:24,36.240
2023-10-19-12:50:24,36.715
2023-10-19-12:55:25,37.020
2023-10-19-13:00:25,36.960
2023-10-19-13:05:26,37.010
2023-10-19-13:10:27,37.300
2023-10-19-13:15:27,37.040
2023-10-19-13:20:28,37.225
2023-10-19-13:25:28,36.916
2023-10-19-13:30:29,36.958
2023-10-19-13:35:30,36.828
2023-10-19-13:40:30,36.450
2023-10-19-13:45:31,36.430
2023-10-19-13:50:31,36.396
2023-10-19-13:55:32,36.530
2023-10-19-14:00:32,36.385
2023-10-19-14:05:33,36.440
2023-10-19-14:10:34,36.560
2023-10-19-14:15:34,36.425
2023-10-19-14:20:35,36.548
2023-10-19-14:25:36,36.450
2023-10-19-14:30:36,36.340
2023-10-19-14:35:37,35.940
2023-10-19-14:40:37,35.850
2023-10-19-14:45:38,35.845
2023-10-19-14:50:38,35.725
2023-10-19-14:55:39,35.725
2023-10-19-15:00:40,35.771
2023-10-19-15:05:40,35.950
2023-10-19-15:10:41,35.824
2023-10-19-15:15:41,35.785
2023-10-19-15:20:42,35.790
2023-10-19-15:25:43,35.715
2023-10-19-15:30:43,35.761
2023-10-19-15:35:44,35.825
2023-10-19-15:40:44,35.680
2023-10-19-15:45:45,35.470
2023-10-19-15:50:46,35.810
2023-10-19-15:55:46,35.850
2023-10-19-16:00:47,35.700
2023-10-20-09:30:00,35.700
2023-10-20-09:35:01,35.162
2023-10-20-09:40:01,35.430
2023-10-20-09:45:02,35.500
2023-10-20-09:50:03,35.556
2023-10-20-09:55:03,35.530
2023-10-20-10:00:04,35.344
2023-10-20-10:05:04,35.430
2023-10-20-10:10:05,35.284
2023-10-20-10:15:06,34.940
2023-10-20-10:20:06,35.043
2023-10-20-10:25:07,34.903
2023-10-20-10:30:08,34.820
2023-10-20-10:35:09,34.869
2023-10-20-10:40:09,34.640
2023-10-20-10:45:10,34.541
2023-10-20-10:50:10,34.545
2023-10-20-10:55:11,34.341
2023-10-20-11:00:12,34.225
2023-10-20-11:05:12,34.410
2023-10-20-11:10:13,34.411
2023-10-20-11:15:13,34.404
2023-10-20-11:20:14,34.245
2023-10-20-11:25:15,34.189
2023-10-20-11:30:15,34.180
2023-10-20-11:35:16,34.170
2023-10-20-11:40:17,34.245
2023-10-20-11:45:17,34.276
2023-10-20-11:50:18,34.449
2023-10-20-11:55:18,34.520
2023-10-20-12:00:19,34.540
2023-10-20-12:05:20,34.450
2023-10-20-12:10:20,34.340
2023-10-20-12:15:21,34.319
2023-10-20-12:20:22,34.480
2023-10-20-12:25:22,34.485
2023-10-20-12:30:23,34.431
2023-10-20-12:35:23,34.580
2023-10-20-12:40:24,34.545
2023-10-20-12:45:25,34.645
2023-10-20-12:50:25,34.720
2023-10-20-12:55:26,34.731
2023-10-20-13:00:26,34.860
2023-10-20-13:05:27,34.745
2023-10-20-13:10:28,34.630
2023-10-20-13:15:28,34.669
2023-10-20-13:20:29,35.015
2023-10-20-13:25:29,34.960
2023-10-20-13:30:30,34.920
2023-10-20-13:35:30,34.946
2023-10-20-13:40:31,34.970
2023-10-20-13:45:32,34.885
2023-10-20-13:50:32,34.780
2023-10-20-13:55:33,34.785
2023-10-20-14:00:33,34.870
2023-10-20-14:05:34,34.881
2023-10-20-14:10:35,34.810
2023-10-20-14:15:35,34.614
2023-10-20-14:20:36,34.525
2023-10-20-14:25:36,34.477
2023-10-20-14:30:37,34.365
2023-10-20-14:35:38,34.530
2023-10-20-14:40:38,34.330
2023-10-20-14:45:39,34.414
2023-10-20-14:50:39,34.380
2023-10-20-14:55:40,34.556
2023-10-20-15:00:41,34.491
2023-10-20-15:05:41,34.525
2023-10-20-15:10:42,34.408
2023-10-20-15:15:42,34.385
2023-10-20-15:20:43,34.450
2023-10-20-15:25:44,34.274
2023-10-20-15:30:44,34.366
2023-10-20-15:35:45,34.370
2023-10-20-15:40:45,34.275
2023-10-20-15:45:46,34.142
2023-10-20-15:50:47,34.146
2023-10-20-15:55:47,34.156
2023-10-20-16:00:48,34.090
2023-10-23-09:30:00,ERROR-1
2023-10-23-09:35:00,33.535
2023-10-23-09:40:01,33.280
2023-10-23-09:45:02,33.120
2023-10-23-09:50:02,33.670
2023-10-23-09:55:03,33.760
2023-10-23-10:00:04,33.890
2023-10-23-10:05:04,33.880
2023-10-23-10:10:05,33.891
2023-10-23-10:15:05,34.045
2023-10-23-10:20:06,34.133
2023-10-23-10:25:07,34.225
2023-10-23-10:30:07,34.145
2023-10-23-10:35:08,34.010
2023-10-23-10:40:09,34.170
2023-10-23-10:45:09,34.260
2023-10-23-10:50:10,34.230
2023-10-23-10:55:10,34.132
2023-10-23-11:00:11,34.345
2023-10-23-11:05:12,34.345
2023-10-23-11:10:12,34.370
2023-10-23-11:15:13,34.535
2023-10-23-11:20:13,34.606
2023-10-23-11:25:14,34.620
2023-10-23-11:30:15,34.640
2023-10-23-11:35:15,34.650
2023-10-23-11:40:16,34.785
2023-10-23-11:45:16,34.590
2023-10-23-11:50:17,34.600
2023-10-23-11:55:18,34.635
2023-10-23-12:00:18,34.760
2023-10-23-12:05:19,34.695
2023-10-23-12:10:19,34.852
2023-10-23-12:15:20,34.812
2023-10-23-12:20:21,34.684
2023-10-23-12:25:21,34.885
2023-10-23-12:30:22,34.922
2023-10-23-12:35:22,34.844
2023-10-23-12:40:23,34.995
2023-10-23-12:45:23,34.905
2023-10-23-12:50:24,34.958
2023-10-23-12:55:25,35.077
2023-10-23-13:00:25,35.340
2023-10-23-13:05:26,35.225
2023-10-23-13:10:26,35.220
2023-10-23-13:15:27,35.120
2023-10-23-13:20:28,35.006
2023-10-23-13:25:28,35.000
2023-10-23-13:30:29,34.970
2023-10-23-13:35:30,35.050
2023-10-23-13:40:30,35.094
2023-10-23-13:45:31,35.100
2023-10-23-13:50:31,35.205
2023-10-23-13:55:32,35.120
2023-10-23-14:00:33,34.980
2023-10-23-14:05:33,35.083
2023-10-23-14:10:34,35.101
2023-10-23-14:15:34,35.025
2023-10-23-14:20:35,34.870
2023-10-23-14:25:36,34.900
2023-10-23-14:30:36,34.915
2023-10-23-14:35:37,34.785
2023-10-23-14:40:37,34.999
2023-10-23-14:45:38,34.870
2023-10-23-14:50:39,34.930
2023-10-23-14:55:39,34.934
2023-10-23-15:00:40,34.920
2023-10-23-15:05:40,35.030
2023-10-23-15:10:41,34.872
2023-10-23-15:15:42,34.800
2023-10-23-15:20:42,34.795
2023-10-23-15:25:43,34.650
2023-10-23-15:30:43,34.585
2023-10-23-15:35:44,34.545
2023-10-23-15:40:45,34.535
2023-10-23-15:45:45,34.556
2023-10-23-15:50:46,34.545
2023-10-23-15:55:46,34.370
2023-10-23-16:00:47,34.390
2023-10-24-09:30:00,34.390
2023-10-24-09:35:01,35.139
2023-10-24-09:40:01,35.150
2023-10-24-09:45:02,35.130
2023-10-24-09:50:02,34.871
2023-10-24-09:55:03,34.990
2023-10-24-10:00:04,35.250
2023-10-24-10:05:04,35.010
2023-10-24-10:10:05,35.317
2023-10-24-10:15:06,35.135
2023-10-24-10:20:06,34.970
2023-10-24-10:25:07,35.170
2023-10-24-10:30:08,35.406
2023-10-24-10:35:09,35.360
2023-10-24-10:40:09,35.468
2023-10-24-10:45:10,35.425
2023-10-24-10:50:10,35.559
2023-10-24-10:55:11,35.335
2023-10-24-11:00:12,35.335
2023-10-24-11:05:12,35.430
2023-10-24-11:10:13,35.335
2023-10-24-11:15:13,35.350
2023-10-24-11:20:14,35.250
2023-10-24-11:25:15,35.110
2023-10-24-11:30:15,35.058
2023-10-24-11:35:16,35.050
2023-10-24-11:40:16,34.936
2023-10-24-11:45:17,34.975
2023-10-24-11:50:18,35.090
2023-10-24-11:55:18,35.115
2023-10-24-12:00:19,35.210
2023-10-24-12:05:19,35.075
2023-10-24-12:10:20,35.065
2023-10-24-12:15:21,35.005
2023-10-24-12:20:21,34.870
2023-10-24-12:25:22,34.750
2023-10-24-12:30:22,34.610
2023-10-24-12:35:23,34.571
2023-10-24-12:40:24,34.605
2023-10-24-12:45:24,34.515
2023-10-24-12:50:25,34.498
2023-10-24-12:55:25,34.430
2023-10-24-13:00:26,34.527
2023-10-24-13:05:27,34.554
2023-10-24-13:10:27,34.655
2023-10-24-13:15:28,34.580
2023-10-24-13:20:28,34.710
2023-10-24-13:25:29,34.770
2023-10-24-13:30:29,34.904
2023-10-24-13:35:30,34.840
2023-10-24-13:40:31,34.875
2023-10-24-13:45:31,34.880
2023-10-24-13:50:32,34.895
2023-10-24-13:55:32,34.871
2023-10-24-14:00:33,34.875
2023-10-24-14:05:34,34.890
2023-10-24-14:10:34,34.900
2023-10-24-14:15:35,34.910
2023-10-24-14:20:35,34.870
2023-10-24-14:25:36,35.024
2023-10-24-14:30:36,35.096
2023-10-24-14:35:37,35.215
2023-10-24-14:40:38,35.157
2023-10-24-14:45:38,35.237
2023-10-24-14:50:39,35.260
2023-10-24-14:55:39,35.260
2023-10-24-15:00:40,35.292
2023-10-24-15:05:41,35.220
2023-10-24-15:10:41,35.286
2023-10-24-15:15:42,35.385
2023-10-24-15:20:43,35.390
2023-10-24-15:25:43,35.400
2023-10-24-15:30:44,35.410
2023-10-24-15:35:44,35.390
2023-10-24-15:40:45,35.450
2023-10-24-15:45:45,35.459
2023-10-24-15:50:46,35.380
2023-10-24-15:55:47,35.410
2023-10-24-16:00:47,35.360
2023-10-25-09:30:00,34.620
2023-10-25-09:35:01,34.130
2023-10-25-09:40:01,34.040
2023-10-25-09:45:02,33.800
2023-10-25-09:50:02,33.750
2023-10-25-09:55:03,33.805
2023-10-25-10:00:04,33.940
2023-10-25-10:05:04,33.865
2023-10-25-10:10:05,33.895
2023-10-25-10:15:06,33.745
2023-10-25-10:20:06,33.780
2023-10-25-10:25:07,33.849
2023-10-25-10:30:07,33.705
2023-10-25-10:35:08,33.900
2023-10-25-10:40:08,34.085
2023-10-25-10:45:09,33.915
2023-10-25-10:50:09,34.100
2023-10-25-10:55:10,33.775
2023-10-25-11:00:11,33.810
2023-10-25-11:05:11,34.070
2023-10-25-11:10:12,34.045
2023-10-25-11:15:12,34.070
2023-10-25-11:20:13,34.040
2023-10-25-11:25:14,33.765
2023-10-25-11:30:14,33.930
2023-10-25-11:35:15,33.825
2023-10-25-11:40:15,33.800
2023-10-25-11:45:16,33.720
2023-10-25-11:50:17,33.620
2023-10-25-11:55:17,33.570
2023-10-25-12:00:18,33.430
2023-10-25-12:05:18,33.490
2023-10-25-12:10:19,33.435
2023-10-25-12:15:19,33.500
2023-10-25-12:20:20,33.425
2023-10-25-12:25:21,33.490
2023-10-25-12:30:21,33.490
2023-10-25-12:35:22,33.470
2023-10-25-12:40:22,33.410
2023-10-25-12:45:23,33.320
2023-10-25-12:50:23,33.260
2023-10-25-12:55:24,33.281
2023-10-25-13:00:25,33.270
2023-10-25-13:05:25,33.070
2023-10-25-13:10:26,33.116
2023-10-25-13:15:26,33.199
2023-10-25-13:20:27,33.150
2023-10-25-13:25:28,33.100
2023-10-25-13:30:28,32.920
2023-10-25-13:35:29,32.850
2023-10-25-13:40:30,32.749
2023-10-25-13:45:30,32.640
2023-10-25-13:50:31,32.635
2023-10-25-13:55:31,32.730
2023-10-25-14:00:32,32.845
2023-10-25-14:05:33,32.790
2023-10-25-14:10:33,32.810
2023-10-25-14:15:34,32.910
2023-10-25-14:20:34,32.907
2023-10-25-14:25:35,32.934
2023-10-25-14:30:36,32.899
2023-10-25-14:35:36,32.762
2023-10-25-14:40:37,32.749
2023-10-25-14:45:37,32.715
2023-10-25-14:50:38,32.617
2023-10-25-14:55:39,32.790
2023-10-25-15:00:39,32.795
2023-10-25-15:05:40,32.670
2023-10-25-15:10:40,32.730
2023-10-25-15:15:41,32.636
2023-10-25-15:20:41,32.725
2023-10-25-15:25:42,32.810
2023-10-25-15:30:42,32.865
2023-10-25-15:35:43,32.870
2023-10-25-15:40:44,32.845
2023-10-25-15:45:44,32.735
2023-10-25-15:50:45,32.840
2023-10-25-15:55:45,32.745
2023-10-25-16:00:46,32.770
2023-10-26-09:30:00,32.770
2023-10-26-09:35:01,32.425
2023-10-26-09:40:01,32.035
2023-10-26-09:45:02,32.330
2023-10-26-09:50:03,31.980
2023-10-26-09:55:03,31.870
2023-10-26-10:00:04,31.710
2023-10-26-10:05:05,31.610
2023-10-26-10:10:05,31.565
2023-10-26-10:15:06,31.530
2023-10-26-10:20:06,31.515
2023-10-26-10:25:07,31.425
2023-10-26-10:30:08,31.685
2023-10-26-10:35:08,31.560
2023-10-26-10:40:09,31.412
2023-10-26-10:45:09,31.702
2023-10-26-10:50:10,32.010
2023-10-26-10:55:11,32.040
2023-10-26-11:00:11,31.890
2023-10-26-11:05:12,31.647
2023-10-26-11:10:12,31.660
2023-10-26-11:15:13,31.452
2023-10-26-11:20:14,31.448
2023-10-26-11:25:14,31.350
2023-10-26-11:30:15,31.310
2023-10-26-11:35:15,31.320
2023-10-26-11:40:16,31.320
2023-10-26-11:45:17,31.110
2023-10-26-11:50:17,31.290
2023-10-26-11:55:18,31.310
2023-10-26-12:00:18,31.290
2023-10-26-12:05:19,31.160
2023-10-26-12:10:20,30.970
2023-10-26-12:15:20,30.920
2023-10-26-12:20:21,30.635
2023-10-26-12:25:22,30.784
2023-10-26-12:30:22,30.779
2023-10-26-12:35:23,30.780
2023-10-26-12:40:23,30.595
2023-10-26-12:45:24,30.660
2023-10-26-12:50:25,30.534
2023-10-26-12:55:25,30.607
2023-10-26-13:00:26,30.534
2023-10-26-13:05:26,30.816
2023-10-26-13:10:27,30.841
2023-10-26-13:15:28,30.920
2023-10-26-13:20:28,30.710
2023-10-26-13:25:29,30.535
2023-10-26-13:30:29,30.630
2023-10-26-13:35:30,30.790
2023-10-26-13:40:30,30.768
2023-10-26-13:45:31,30.995
2023-10-26-13:50:32,31.036
2023-10-26-13:55:32,30.980
2023-10-26-14:00:33,31.090
2023-10-26-14:05:33,31.018
2023-10-26-14:10:34,31.110
2023-10-26-14:15:35,31.168
2023-10-26-14:20:36,31.140
2023-10-26-14:25:36,31.055
2023-10-26-14:30:37,31.205
2023-10-26-14:35:37,31.365
2023-10-26-14:40:38,31.280
2023-10-26-14:45:38,31.445
2023-10-26-14:50:39,31.476
2023-10-26-14:55:40,31.589
2023-10-26-15:00:40,31.665
2023-10-26-15:05:41,31.710
2023-10-26-15:10:41,31.485
2023-10-26-15:15:42,31.364
2023-10-26-15:20:43,31.435
2023-10-26-15:25:43,31.336
2023-10-26-15:30:44,31.263
2023-10-26-15:35:45,31.070
2023-10-26-15:40:45,30.880
2023-10-26-15:45:46,30.785
2023-10-26-15:50:46,30.925
2023-10-26-15:55:47,30.895
2023-10-26-16:00:48,30.860
2023-10-27-09:30:00,30.860
2023-10-27-09:35:01,31.710
2023-10-27-09:40:01,31.640
2023-10-27-09:45:02,31.810
2023-10-27-09:50:02,31.530
2023-10-27-09:55:03,31.505
2023-10-27-10:00:04,31.630
2023-10-27-10:05:04,31.800
2023-10-27-10:10:05,31.624
2023-10-27-10:15:05,31.830
2023-10-27-10:20:06,31.695
2023-10-27-10:25:06,31.750
2023-10-27-10:30:07,31.715
2023-10-27-10:35:08,31.755
2023-10-27-10:40:08,31.560
2023-10-27-10:45:09,31.420
2023-10-27-10:50:09,31.674
2023-10-27-10:55:10,31.707
2023-10-27-11:00:11,31.805
2023-10-27-11:05:11,31.760
2023-10-27-11:10:12,31.930
2023-10-27-11:15:12,32.030
2023-10-27-11:20:13,32.080
2023-10-27-11:25:14,32.190
2023-10-27-11:30:14,32.115
2023-10-27-11:35:15,31.890
2023-10-27-11:40:16,31.986
2023-10-27-11:45:16,31.795
2023-10-27-11:50:17,31.916
2023-10-27-11:55:17,31.905
2023-10-27-12:00:18,32.005
2023-10-27-12:05:19,31.940
2023-10-27-12:10:19,32.015
2023-10-27-12:15:35,31.875
2023-10-27-12:20:36,31.965
2023-10-27-12:25:36,31.857
2023-10-27-12:30:37,31.780
2023-10-27-12:35:37,31.780
2023-10-27-12:40:38,31.815
2023-10-27-12:45:39,31.675
2023-10-27-12:50:39,31.594
2023-10-27-12:55:40,31.581
2023-10-27-13:00:41,31.595
2023-10-27-13:05:41,31.390
2023-10-27-13:10:42,31.363
2023-10-27-13:15:43,31.287
2023-10-27-13:20:43,31.205
2023-10-27-13:25:44,31.285
2023-10-27-13:30:44,31.200
2023-10-27-13:35:45,31.305
2023-10-27-13:40:45,31.180
2023-10-27-13:45:46,31.269
2023-10-27-13:50:47,31.260
2023-10-27-13:55:47,31.124
2023-10-27-14:00:48,31.170
2023-10-27-14:05:48,31.040
2023-10-27-14:10:49,31.080
2023-10-27-14:15:50,31.190
2023-10-27-14:20:50,31.118
2023-10-27-14:25:51,31.040
2023-10-27-14:30:51,31.010
2023-10-27-14:35:52,31.200
2023-10-27-14:40:53,31.355
2023-10-27-14:45:53,31.375
2023-10-27-14:50:54,31.140
2023-10-27-14:55:54,31.080
2023-10-27-15:00:55,31.023
2023-10-27-15:05:56,31.140
2023-10-27-15:10:56,31.110
2023-10-27-15:15:57,31.175
2023-10-27-15:20:58,31.205
2023-10-27-15:25:58,31.180
2023-10-27-15:30:59,31.280
2023-10-27-15:35:59,31.060
2023-10-27-15:41:00,30.970
2023-10-27-15:46:01,31.005
2023-10-27-15:51:01,31.115
2023-10-27-15:56:02,31.165
2023-10-30-09:30:00,ERROR-1
2023-10-30-09:35:01,32.165
2023-10-30-09:40:01,32.360
2023-10-30-09:45:02,32.455
2023-10-30-09:50:02,32.600
2023-10-30-09:55:03,32.560
2023-10-30-10:00:03,32.558
2023-10-30-10:05:04,32.300
2023-10-30-10:10:05,32.470
2023-10-30-10:15:05,32.244
2023-10-30-10:20:06,31.960
2023-10-30-10:25:07,31.875
2023-10-30-10:30:07,31.763
2023-10-30-10:35:08,31.745
2023-10-30-10:40:08,31.775
2023-10-30-10:45:09,31.630
2023-10-30-10:50:10,31.789
2023-10-30-10:55:10,31.930
2023-10-30-11:00:11,31.865
2023-10-30-11:05:11,32.060
2023-10-30-11:10:12,32.070
2023-10-30-11:15:12,31.940
2023-10-30-11:20:13,31.940
2023-10-30-11:25:14,31.770
2023-10-30-11:30:14,31.831
2023-10-30-11:35:15,31.950
2023-10-30-11:40:16,31.980
2023-10-30-11:45:16,31.900
2023-10-30-11:50:17,31.930
2023-10-30-11:55:18,32.065
2023-10-30-12:00:18,32.150
2023-10-30-12:05:19,32.145
2023-10-30-12:10:20,32.065
2023-10-30-12:15:21,32.105
2023-10-30-12:20:21,31.930
2023-10-30-12:25:22,31.880
2023-10-30-12:30:23,31.845
2023-10-30-12:35:23,31.958
2023-10-30-12:40:24,31.785
2023-10-30-12:45:25,31.667
2023-10-30-12:50:25,31.805
2023-10-30-12:55:26,31.714
2023-10-30-13:00:26,31.719
2023-10-30-13:05:27,31.795
2023-10-30-13:10:28,31.825
2023-10-30-13:15:28,31.808
2023-10-30-13:20:29,31.755
2023-10-30-13:25:29,32.000
2023-10-30-13:30:30,32.250
2023-10-30-13:35:31,32.070
2023-10-30-13:40:31,32.125
2023-10-30-13:45:32,32.205
2023-10-30-13:50:32,32.240
2023-10-30-13:55:33,32.299
2023-10-30-14:00:34,32.315
2023-10-30-14:05:34,32.320
2023-10-30-14:10:35,32.330
2023-10-30-14:15:35,32.250
2023-10-30-14:20:36,32.230
2023-10-30-14:25:37,32.225
2023-10-30-14:30:37,32.279
2023-10-30-14:35:38,32.340
2023-10-30-14:40:38,32.400
