2023-09-11-09:30:00,ERROR-1
2023-09-25-12:05:17,397.690
2023-09-25-12:10:18,397.740
2023-09-25-12:15:18,397.840
2023-09-25-12:20:19,398.170
2023-09-25-12:25:19,398.270
2023-09-25-12:30:20,398.255
2023-09-25-12:35:21,398.060
2023-09-25-12:40:21,397.795
2023-09-25-12:45:22,397.760
2023-09-25-12:50:22,397.610
2023-09-25-12:55:23,397.445
2023-09-25-13:00:23,397.455
2023-09-25-13:05:24,397.365
2023-09-25-13:10:25,397.930
2023-09-25-13:15:25,398.090
2023-09-25-13:20:26,397.880
2023-09-25-13:25:26,397.660
2023-09-25-13:30:27,397.310
2023-09-25-13:35:27,397.510
2023-09-25-13:40:28,397.620
2023-09-25-13:45:28,397.470
2023-09-25-13:50:29,397.550
2023-09-25-13:55:29,397.695
2023-09-25-14:00:30,398.000
2023-09-25-14:05:31,398.100
2023-09-25-14:10:31,397.740
2023-09-25-14:15:32,397.780
2023-09-25-14:20:32,397.720
2023-09-25-14:25:33,397.380
2023-09-25-14:30:33,397.350
2023-09-25-14:35:34,397.690
2023-09-25-14:40:34,397.870
2023-09-25-14:45:35,397.640
2023-09-25-14:50:35,397.614
2023-09-25-14:55:36,397.571
2023-09-25-15:00:37,397.300
2023-09-25-15:05:37,396.820
2023-09-25-15:10:38,396.750
2023-09-25-15:15:38,397.169
2023-09-25-15:20:39,397.700
2023-09-25-15:25:39,397.470
2023-09-25-15:30:40,397.560
2023-09-25-15:35:40,397.540
2023-09-25-15:40:41,397.945
2023-09-25-15:45:41,397.785
2023-09-25-15:50:42,397.925
2023-09-25-15:55:42,397.832
2023-09-25-16:00:43,398.590
2023-09-26-09:30:00,398.610
2023-09-26-09:35:01,395.950
2023-09-26-09:40:01,396.090
2023-09-26-09:45:02,396.280
2023-09-26-09:50:02,395.700
2023-09-26-09:55:03,395.360
2023-09-26-10:00:03,395.310
2023-09-26-10:05:04,394.880
2023-09-26-10:10:05,395.040
2023-09-26-10:15:05,394.231
2023-09-26-10:20:06,393.880
2023-09-26-10:25:07,394.150
2023-09-26-10:30:07,394.545
2023-09-26-10:35:08,394.381
2023-09-26-10:40:08,394.530
2023-09-26-10:45:09,395.050
2023-09-26-10:50:09,394.630
2023-09-26-10:55:10,394.480
2023-09-26-11:00:11,394.800
2023-09-26-11:05:11,394.708
2023-09-26-11:10:12,394.290
2023-09-26-11:15:12,394.170
2023-09-26-11:20:13,394.140
2023-09-26-11:25:13,393.950
2023-09-26-11:30:14,393.610
2023-09-26-11:35:14,393.860
2023-09-26-11:40:15,393.940
2023-09-26-11:45:15,393.939
2023-09-26-11:50:16,393.870
2023-09-26-11:55:17,393.735
2023-09-26-12:00:17,393.860
2023-09-26-12:05:18,393.706
2023-09-26-12:10:18,394.150
2023-09-26-12:15:19,394.250
2023-09-26-12:20:19,394.010
2023-09-26-12:25:20,394.410
2023-09-26-12:30:20,394.307
2023-09-26-12:35:21,394.351
2023-09-26-12:40:22,394.439
2023-09-26-12:45:22,394.285
2023-09-26-12:50:23,394.480
2023-09-26-12:55:23,394.460
2023-09-26-13:00:24,394.290
2023-09-26-13:05:24,394.358
2023-09-26-13:10:25,394.510
2023-09-26-13:15:26,394.600
2023-09-26-13:20:26,394.190
2023-09-26-13:25:27,393.980
2023-09-26-13:30:27,393.820
2023-09-26-13:35:28,393.670
2023-09-26-13:40:28,393.070
2023-09-26-13:45:29,392.980
2023-09-26-13:50:30,392.960
2023-09-26-13:55:30,393.260
2023-09-26-14:00:31,393.490
2023-09-26-14:05:31,393.240
2023-09-26-14:10:32,393.260
2023-09-26-14:15:32,392.920
2023-09-26-14:20:33,392.730
2023-09-26-14:25:33,393.000
2023-09-26-14:30:34,392.807
2023-09-26-14:35:34,392.825
2023-09-26-14:40:35,392.550
2023-09-26-14:45:35,392.540
2023-09-26-14:50:36,392.629
2023-09-26-14:55:36,392.500
2023-09-26-15:00:37,392.665
2023-09-26-15:05:38,392.510
2023-09-26-15:10:38,392.790
2023-09-26-15:15:39,392.560
2023-09-26-15:20:39,392.240
2023-09-26-15:25:40,392.050
2023-09-26-15:30:40,392.145
2023-09-26-15:35:41,392.064
2023-09-26-15:40:42,392.370
2023-09-26-15:45:42,392.520
2023-09-26-15:50:43,392.460
2023-09-26-15:55:43,392.690
2023-09-26-16:00:44,392.770
2023-09-27-09:30:00,393.850
2023-09-27-09:35:01,393.990
2023-09-27-09:40:01,393.670
2023-09-27-09:45:02,394.150
2023-09-27-09:50:02,393.720
2023-09-27-09:55:03,393.955
2023-09-27-10:00:03,393.615
2023-09-27-10:05:04,393.361
2023-09-27-10:10:04,393.110
2023-09-27-10:15:05,392.830
2023-09-27-10:20:06,392.988
2023-09-27-10:25:06,393.610
2023-09-27-10:30:07,393.570
2023-09-27-10:35:07,393.630
2023-09-27-10:40:08,393.340
2023-09-27-10:45:08,393.139
2023-09-27-10:50:09,393.170
2023-09-27-10:55:10,392.270
2023-09-27-11:00:10,392.050
2023-09-27-11:05:11,392.419
2023-09-27-11:10:11,392.790
2023-09-27-11:15:12,392.780
2023-09-27-11:20:12,392.475
2023-09-27-11:25:13,392.500
2023-09-27-11:30:14,392.810
2023-09-27-11:35:14,392.945
2023-09-27-11:40:15,392.440
2023-09-27-11:45:15,392.040
2023-09-27-11:50:16,391.835
2023-09-27-11:55:16,391.790
2023-09-27-12:00:17,391.760
2023-09-27-12:05:18,391.010
2023-09-27-12:10:18,391.150
2023-09-27-12:15:19,391.050
2023-09-27-12:20:20,390.845
2023-09-27-12:25:20,391.029
2023-09-27-12:30:21,391.169
2023-09-27-12:35:21,391.420
2023-09-27-12:40:22,391.190
2023-09-27-12:45:22,391.690
2023-09-27-12:50:23,391.570
2023-09-27-12:55:24,391.380
2023-09-27-13:00:24,391.200
2023-09-27-13:05:25,391.590
2023-09-27-13:10:25,391.445
2023-09-27-13:15:26,390.960
2023-09-27-13:20:27,390.645
2023-09-27-13:25:27,390.335
2023-09-27-13:30:28,389.970
2023-09-27-13:35:28,390.160
2023-09-27-13:40:29,389.860
2023-09-27-13:45:29,390.027
2023-09-27-13:50:30,390.005
2023-09-27-13:55:30,390.320
2023-09-27-14:00:31,390.290
2023-09-27-14:05:32,390.260
2023-09-27-14:10:32,389.850
2023-09-27-14:15:33,390.280
2023-09-27-14:20:33,390.119
2023-09-27-14:25:34,390.501
2023-09-27-14:30:34,391.620
2023-09-27-14:35:35,392.360
2023-09-27-14:40:35,392.670
2023-09-27-14:45:36,393.090
2023-09-27-14:50:36,392.590
2023-09-27-14:55:37,392.990
2023-09-27-15:00:37,392.670
2023-09-27-15:05:38,393.460
2023-09-27-15:10:38,393.880
2023-09-27-15:15:39,393.370
2023-09-27-15:20:39,393.470
2023-09-27-15:25:40,393.545
2023-09-27-15:30:40,393.150
2023-09-27-15:35:41,393.210
2023-09-27-15:40:42,392.410
2023-09-27-15:45:42,392.015
2023-09-27-15:50:43,392.340
2023-09-27-15:55:43,392.570
2023-09-27-16:00:44,392.850
2023-09-28-09:30:00,392.850
2023-09-28-09:35:01,391.540
2023-09-28-09:40:01,391.020
2023-09-28-09:45:02,390.570
2023-09-28-09:50:02,390.640
2023-09-28-09:55:03,391.770
2023-09-28-10:00:03,392.030
2023-09-28-10:05:04,392.450
2023-09-28-10:10:04,392.185
2023-09-28-10:15:05,392.258
2023-09-28-10:20:06,392.020
2023-09-28-10:25:06,391.880
2023-09-28-10:30:07,391.730
2023-09-28-10:35:07,391.170
2023-09-28-10:40:08,391.750
2023-09-28-10:45:08,392.237
2023-09-28-10:50:09,392.525
2023-09-28-10:55:09,392.500
2023-09-28-11:00:10,392.630
2023-09-28-11:05:11,392.292
2023-09-28-11:10:11,392.840
2023-09-28-11:15:12,392.580
2023-09-28-11:20:12,392.480
2023-09-28-11:25:13,393.250
2023-09-28-11:30:13,393.500
2023-09-28-11:35:14,393.850
2023-09-28-11:40:15,393.790
2023-09-28-11:45:15,394.290
2023-09-28-11:50:16,394.409
2023-09-28-11:55:16,394.640
2023-09-28-12:00:17,394.562
2023-09-28-12:05:17,394.360
2023-09-28-12:10:18,394.260
2023-09-28-12:15:18,394.340
2023-09-28-12:20:19,394.610
2023-09-28-12:25:19,394.570
2023-09-28-12:30:20,395.170
2023-09-28-12:35:21,394.800
2023-09-28-12:40:21,394.930
2023-09-28-12:45:22,395.040
2023-09-28-12:50:22,394.410
2023-09-28-12:55:23,393.970
2023-09-28-13:00:23,394.156
2023-09-28-13:05:24,393.730
2023-09-28-13:10:24,394.170
2023-09-28-13:15:25,394.119
2023-09-28-13:20:26,393.910
2023-09-28-13:25:26,394.200
2023-09-28-13:30:27,393.610
2023-09-28-13:35:27,393.110
2023-09-28-13:40:28,393.360
2023-09-28-13:45:28,393.020
2023-09-28-13:50:29,393.500
2023-09-28-13:55:29,393.305
2023-09-28-14:00:30,393.350
2023-09-28-14:05:30,393.210
2023-09-28-14:10:31,393.540
2023-09-28-14:15:32,393.900
2023-09-28-14:20:32,394.095
2023-09-28-14:25:33,393.940
2023-09-28-14:30:33,393.928
2023-09-28-14:35:34,393.220
2023-09-28-14:40:34,393.149
2023-09-28-14:45:35,393.250
2023-09-28-14:50:35,393.160
2023-09-28-14:55:36,393.070
2023-09-28-15:00:36,393.680
2023-09-28-15:05:37,393.751
2023-09-28-15:10:37,393.880
2023-09-28-15:15:38,394.150
2023-09-28-15:20:38,394.440
2023-09-28-15:25:39,394.730
2023-09-28-15:30:40,394.800
2023-09-28-15:35:40,394.100
2023-09-28-15:40:41,393.500
2023-09-28-15:45:41,393.650
2023-09-28-15:50:41,393.520
2023-09-28-15:55:42,393.740
2023-09-28-16:00:43,393.720
2023-09-29-09:30:00,393.640
2023-09-29-09:35:01,395.983
2023-09-29-09:40:01,396.230
2023-09-29-09:45:02,395.895
2023-09-29-09:50:02,395.810
2023-09-29-09:55:03,396.100
2023-09-29-10:00:04,396.370
2023-09-29-10:05:04,396.373
2023-09-29-10:10:05,396.160
2023-09-29-10:15:05,395.951
2023-09-29-10:20:06,395.780
2023-09-29-10:25:06,395.165
2023-09-29-10:30:07,395.340
2023-09-29-10:35:07,395.840
2023-09-29-10:40:08,395.730
2023-09-29-10:45:08,395.720
2023-09-29-10:50:09,396.020
2023-09-29-10:55:10,396.050
2023-09-29-11:00:10,395.590
2023-09-29-11:05:11,395.060
2023-09-29-11:10:11,395.310
2023-09-29-11:15:12,395.210
2023-09-29-11:20:12,395.498
2023-09-29-11:25:13,396.160
2023-09-29-11:30:13,394.950
2023-09-29-11:35:14,394.860
2023-09-29-11:40:15,394.360
2023-09-29-11:45:15,394.423
2023-09-29-11:50:16,394.210
2023-09-29-11:55:16,393.960
2023-09-29-12:00:17,394.280
2023-09-29-12:05:17,394.300
2023-09-29-12:10:18,394.480
2023-09-29-12:15:19,394.038
2023-09-29-12:20:19,394.406
2023-09-29-12:25:20,394.468
2023-09-29-12:30:20,394.458
2023-09-29-12:35:21,394.469
2023-09-29-12:40:21,394.258
2023-09-29-12:45:22,394.210
2023-09-29-12:50:22,393.750
2023-09-29-12:55:23,393.260
2023-09-29-13:00:24,393.380
2023-09-29-13:05:24,392.690
2023-09-29-13:10:25,392.314
2023-09-29-13:15:25,391.980
2023-09-29-13:20:26,392.080
2023-09-29-13:25:26,392.490
2023-09-29-13:30:27,392.700
2023-09-29-13:35:27,392.620
2023-09-29-13:40:28,392.540
2023-09-29-13:45:28,392.710
2023-09-29-13:50:29,392.150
2023-09-29-13:55:29,392.070
2023-09-29-14:00:30,391.660
2023-09-29-14:05:31,391.940
2023-09-29-14:10:31,391.640
2023-09-29-14:15:32,391.840
2023-09-29-14:20:32,391.722
2023-09-29-14:25:33,392.270
2023-09-29-14:30:33,391.680
2023-09-29-14:35:34,391.840
2023-09-29-14:40:34,391.780
2023-09-29-14:45:35,392.430
2023-09-29-14:50:35,392.330
2023-09-29-14:55:36,392.466
2023-09-29-15:00:36,393.620
2023-09-29-15:05:37,392.980
2023-09-29-15:10:38,392.769
2023-09-29-15:15:38,393.150
2023-09-29-15:20:39,392.980
2023-09-29-15:25:39,392.810
2023-09-29-15:30:40,392.660
2023-09-29-15:35:40,392.360
2023-09-29-15:40:41,392.750
2023-09-29-15:45:42,392.330
2023-09-29-15:50:42,393.360
2023-09-29-15:55:43,392.280
2023-09-29-16:00:43,392.590
