2024-06-03-09:30:00,ERROR-1
2024-06-04-10:10:04,451.890
2024-06-04-10:15:05,451.330
2024-06-04-10:20:05,451.920
2024-06-04-10:25:06,451.640
2024-06-04-10:30:07,452.350
2024-06-04-10:35:07,452.367
2024-06-04-10:40:08,452.725
2024-06-04-10:45:08,453.020
2024-06-04-10:50:09,452.570
2024-06-04-10:55:09,452.402
2024-06-04-11:00:10,451.960
2024-06-04-11:05:11,452.010
2024-06-04-11:10:11,452.280
2024-06-04-11:15:12,451.700
2024-06-04-11:20:12,452.295
2024-06-04-11:25:13,452.480
2024-06-04-11:30:13,451.910
2024-06-04-11:35:14,451.560
2024-06-04-11:40:14,451.679
2024-06-04-11:45:15,451.900
2024-06-04-11:50:15,451.700
2024-06-04-11:55:16,451.960
2024-06-04-12:00:17,451.610
2024-06-04-12:05:17,451.720
2024-06-04-12:10:18,451.360
2024-06-04-12:15:18,451.460
2024-06-04-12:20:19,451.540
2024-06-04-12:25:19,451.645
2024-06-04-12:30:20,452.080
2024-06-04-12:35:20,452.070
2024-06-04-12:40:21,452.220
2024-06-04-12:45:22,452.790
2024-06-04-12:50:22,452.845
2024-06-04-12:55:23,452.600
2024-06-04-13:00:23,452.580
2024-06-04-13:05:24,452.400
2024-06-04-13:10:25,452.040
2024-06-04-13:15:25,452.420
2024-06-04-13:20:26,452.690
2024-06-04-13:25:26,452.340
2024-06-04-13:30:27,452.965
2024-06-04-13:35:28,452.341
2024-06-04-13:40:28,452.570
2024-06-04-13:45:29,452.520
2024-06-04-13:50:29,452.645
2024-06-04-13:55:30,452.760
2024-06-04-14:00:30,452.605
2024-06-04-14:05:31,452.730
2024-06-04-14:10:31,452.920
2024-06-04-14:15:32,453.760
2024-06-04-14:20:32,454.090
2024-06-04-14:25:33,454.790
2024-06-04-14:30:34,454.980
2024-06-04-14:35:34,455.020
2024-06-04-14:40:35,454.955
2024-06-04-14:45:35,455.440
2024-06-04-14:50:36,455.460
2024-06-04-14:55:36,455.270
2024-06-04-15:00:37,454.490
2024-06-04-15:05:37,452.840
2024-06-04-15:10:38,453.260
2024-06-04-15:15:38,453.300
2024-06-04-15:20:39,453.470
2024-06-04-15:25:39,453.560
2024-06-04-15:30:40,453.390
2024-06-04-15:35:40,453.440
2024-06-04-15:40:41,453.520
2024-06-04-15:45:41,454.068
2024-06-04-15:50:42,454.300
2024-06-04-15:55:43,454.300
2024-06-04-16:00:43,454.370
2024-06-05-09:30:00,454.370
2024-06-05-09:35:01,457.610
2024-06-05-09:40:01,457.270
2024-06-05-09:45:02,457.860
2024-06-05-09:50:02,457.760
2024-06-05-09:55:03,457.960
2024-06-05-10:00:03,457.580
2024-06-05-10:05:04,458.105
2024-06-05-10:10:05,457.300
2024-06-05-10:15:05,457.600
2024-06-05-10:20:06,457.735
2024-06-05-10:25:06,458.740
2024-06-05-10:30:07,459.150
2024-06-05-10:35:07,459.960
2024-06-05-10:40:08,459.865
2024-06-05-10:45:08,459.610
2024-06-05-10:50:09,459.660
2024-06-05-10:55:09,459.651
2024-06-05-11:00:10,459.837
2024-06-05-11:05:11,460.260
2024-06-05-11:10:11,460.030
2024-06-05-11:15:12,460.680
2024-06-05-11:20:12,460.812
2024-06-05-11:25:13,460.850
2024-06-05-11:30:13,460.888
2024-06-05-11:35:14,461.030
2024-06-05-11:40:15,460.920
2024-06-05-11:45:15,461.270
2024-06-05-11:50:16,460.980
2024-06-05-11:55:16,460.710
2024-06-05-12:00:17,460.680
2024-06-05-12:05:17,460.830
2024-06-05-12:10:18,460.800
2024-06-05-12:15:18,460.630
2024-06-05-12:20:19,460.920
2024-06-05-12:25:20,461.060
2024-06-05-12:30:20,460.960
2024-06-05-12:35:21,461.060
2024-06-05-12:40:21,461.220
2024-06-05-12:45:22,461.330
2024-06-05-12:50:22,461.450
2024-06-05-12:55:23,461.715
2024-06-05-13:00:23,461.603
2024-06-05-13:05:24,461.945
2024-06-05-13:10:25,462.000
2024-06-05-13:15:25,461.980
2024-06-05-13:20:26,461.412
2024-06-05-13:25:26,461.190
2024-06-05-13:30:27,461.654
2024-06-05-13:35:27,461.800
2024-06-05-13:40:28,462.270
2024-06-05-13:45:28,461.930
2024-06-05-13:50:29,461.940
2024-06-05-13:55:29,462.030
2024-06-05-14:00:30,462.080
2024-06-05-14:05:30,462.020
2024-06-05-14:10:31,462.060
2024-06-05-14:15:32,461.920
2024-06-05-14:20:32,462.030
2024-06-05-14:25:33,462.050
2024-06-05-14:30:33,462.180
2024-06-05-14:35:34,462.400
2024-06-05-14:40:34,462.430
2024-06-05-14:45:35,462.585
2024-06-05-14:50:36,462.510
2024-06-05-14:55:36,462.690
2024-06-05-15:00:37,462.540
2024-06-05-15:05:37,462.605
2024-06-05-15:10:38,462.580
2024-06-05-15:15:38,462.700
2024-06-05-15:20:39,462.730
2024-06-05-15:25:39,462.570
2024-06-05-15:30:40,462.470
2024-06-05-15:35:40,462.570
2024-06-05-15:40:41,462.760
2024-06-05-15:45:42,462.540
2024-06-05-15:50:42,462.700
2024-06-05-15:55:43,463.370
2024-06-05-16:00:43,463.530
2024-06-06-09:30:00,463.530
2024-06-06-09:35:00,464.190
2024-06-06-09:40:01,464.480
2024-06-06-09:45:01,464.250
2024-06-06-09:50:02,463.380
2024-06-06-09:55:03,463.330
2024-06-06-10:00:03,462.650
2024-06-06-10:05:04,463.111
2024-06-06-10:10:04,463.130
2024-06-06-10:15:05,463.390
2024-06-06-10:20:06,463.250
2024-06-06-10:25:06,463.615
2024-06-06-10:30:07,463.610
2024-06-06-10:35:08,463.890
2024-06-06-10:40:08,464.100
2024-06-06-10:45:09,464.205
2024-06-06-10:50:09,464.080
2024-06-06-10:55:10,464.004
2024-06-06-11:00:10,463.830
2024-06-06-11:05:11,463.950
2024-06-06-11:10:12,463.970
2024-06-06-11:15:12,463.790
2024-06-06-11:20:13,463.800
2024-06-06-11:25:13,463.505
2024-06-06-11:30:14,463.160
2024-06-06-11:35:15,463.190
2024-06-06-11:40:15,463.313
2024-06-06-11:45:16,463.151
2024-06-06-11:50:16,463.330
2024-06-06-11:55:17,463.350
2024-06-06-12:00:17,463.250
2024-06-06-12:05:18,463.550
2024-06-06-12:10:19,463.550
2024-06-06-12:15:19,463.360
2024-06-06-12:20:20,463.340
2024-06-06-12:25:20,463.340
2024-06-06-12:30:21,463.141
2024-06-06-12:35:21,462.920
2024-06-06-12:40:22,462.910
2024-06-06-12:45:22,462.880
2024-06-06-12:50:23,462.900
2024-06-06-12:55:24,463.000
2024-06-06-13:00:24,463.150
2024-06-06-13:05:25,463.560
2024-06-06-13:10:25,463.395
2024-06-06-13:15:26,463.380
2024-06-06-13:20:26,463.600
2024-06-06-13:25:27,463.775
2024-06-06-13:30:28,463.640
2024-06-06-13:35:28,463.700
2024-06-06-13:40:29,463.860
2024-06-06-13:45:29,463.750
2024-06-06-13:50:30,463.520
2024-06-06-13:55:30,463.750
2024-06-06-14:00:31,463.620
2024-06-06-14:05:31,462.930
2024-06-06-14:10:32,462.340
2024-06-06-14:15:32,462.570
2024-06-06-14:20:33,462.940
2024-06-06-14:25:33,462.801
2024-06-06-14:30:34,462.830
2024-06-06-14:35:34,463.110
2024-06-06-14:40:35,462.985
2024-06-06-14:45:36,463.180
2024-06-06-14:50:36,463.410
2024-06-06-14:55:37,463.460
2024-06-06-15:00:37,463.430
2024-06-06-15:05:38,463.485
2024-06-06-15:10:38,463.470
2024-06-06-15:15:39,463.093
2024-06-06-15:20:39,463.220
2024-06-06-15:25:40,462.880
2024-06-06-15:30:41,463.310
2024-06-06-15:35:41,463.030
2024-06-06-15:40:42,463.040
2024-06-06-15:45:42,462.920
2024-06-06-15:50:43,463.535
2024-06-06-15:55:43,463.330
2024-06-06-16:00:44,463.250
2024-06-07-09:30:00,463.370
2024-06-07-09:35:00,461.842
2024-06-07-09:40:01,462.120
2024-06-07-09:45:02,462.565
2024-06-07-09:50:02,462.950
2024-06-07-09:55:03,463.350
2024-06-07-10:00:03,462.800
2024-06-07-10:05:04,462.892
2024-06-07-10:10:04,462.900
2024-06-07-10:15:05,462.920
2024-06-07-10:20:06,463.190
2024-06-07-10:25:06,462.895
2024-06-07-10:30:07,462.920
2024-06-07-10:35:07,463.190
2024-06-07-10:40:08,463.819
2024-06-07-10:45:08,464.340
2024-06-07-10:50:09,464.550
2024-06-07-10:55:10,464.310
2024-06-07-11:00:10,463.666
2024-06-07-11:05:11,463.310
2024-06-07-11:10:11,462.660
2024-06-07-11:15:12,462.860
2024-06-07-11:20:12,462.785
2024-06-07-11:25:13,463.550
2024-06-07-11:30:13,463.700
2024-06-07-11:35:14,463.905
2024-06-07-11:40:14,463.750
2024-06-07-11:45:15,463.515
2024-06-07-11:50:16,463.810
2024-06-07-11:55:16,463.860
2024-06-07-12:00:17,463.990
2024-06-07-12:05:17,464.010
2024-06-07-12:10:18,464.195
2024-06-07-12:15:18,464.070
2024-06-07-12:20:19,464.320
2024-06-07-12:25:19,464.543
2024-06-07-12:30:20,464.900
2024-06-07-12:35:21,464.560
2024-06-07-12:40:21,464.520
2024-06-07-12:45:22,464.470
2024-06-07-12:50:22,464.490
2024-06-07-12:55:23,465.130
2024-06-07-13:00:23,465.320
2024-06-07-13:05:24,465.040
2024-06-07-13:10:24,464.949
2024-06-07-13:15:25,465.030
2024-06-07-13:20:26,465.160
2024-06-07-13:25:26,465.580
2024-06-07-13:30:27,465.020
2024-06-07-13:35:27,465.110
2024-06-07-13:40:28,465.040
2024-06-07-13:45:28,464.900
2024-06-07-13:50:29,465.130
2024-06-07-13:55:30,465.079
2024-06-07-14:00:30,464.128
2024-06-07-14:05:31,463.285
2024-06-07-14:10:31,462.875
2024-06-07-14:15:32,462.200
2024-06-07-14:20:33,462.500
2024-06-07-14:25:33,462.885
2024-06-07-14:30:34,463.130
2024-06-07-14:35:34,463.200
2024-06-07-14:40:35,463.350
2024-06-07-14:45:35,463.620
2024-06-07-14:50:36,463.570
2024-06-07-14:55:36,463.650
2024-06-07-15:00:37,462.930
2024-06-07-15:05:37,463.220
2024-06-07-15:10:38,463.100
2024-06-07-15:15:38,462.721
2024-06-07-15:20:39,462.340
2024-06-07-15:25:39,462.550
2024-06-07-15:30:40,463.005
2024-06-07-15:35:40,463.020
2024-06-07-15:40:41,463.070
2024-06-07-15:45:42,463.128
2024-06-07-15:50:42,463.090
2024-06-07-15:55:43,462.970
2024-06-07-16:00:43,462.960
2024-06-10-09:30:00,ERROR-1
2024-06-10-09:35:00,462.400
2024-06-10-09:40:01,462.489
2024-06-10-09:45:02,462.065
2024-06-10-09:50:02,461.970
2024-06-10-09:55:03,462.044
2024-06-10-10:00:03,461.930
2024-06-10-10:05:04,462.133
2024-06-10-10:10:05,462.390
2024-06-10-10:15:05,462.140
2024-06-10-10:20:06,462.325
2024-06-10-10:25:06,462.526
2024-06-10-10:30:07,462.950
2024-06-10-10:35:08,462.790
2024-06-10-10:40:08,463.020
2024-06-10-10:45:09,462.950
2024-06-10-10:50:09,463.140
2024-06-10-10:55:10,463.400
2024-06-10-11:00:10,463.750
2024-06-10-11:05:11,463.695
2024-06-10-11:10:11,464.005
2024-06-10-11:15:12,463.901
2024-06-10-11:20:13,463.745
2024-06-10-11:25:13,464.050
2024-06-10-11:30:14,464.360
2024-06-10-11:35:14,464.350
2024-06-10-11:40:15,464.430
2024-06-10-11:45:15,464.400
2024-06-10-11:50:16,464.423
2024-06-10-11:55:16,464.690
2024-06-10-12:00:17,464.190
2024-06-10-12:05:18,464.425
2024-06-10-12:10:18,464.350
2024-06-10-12:15:19,464.670
2024-06-10-12:20:19,464.940
2024-06-10-12:25:20,464.620
2024-06-10-12:30:20,464.680
2024-06-10-12:35:21,464.669
2024-06-10-12:40:21,464.595
2024-06-10-12:45:22,464.830
2024-06-10-12:50:23,464.580
2024-06-10-12:55:23,464.710
2024-06-10-13:00:24,464.450
2024-06-10-13:05:24,464.668
2024-06-10-13:10:25,464.440
2024-06-10-13:15:25,464.100
2024-06-10-13:20:26,464.160
2024-06-10-13:25:26,464.030
2024-06-10-13:30:27,463.540
2024-06-10-13:35:28,463.670
2024-06-10-13:40:28,463.597
2024-06-10-13:45:29,463.950
2024-06-10-13:50:29,464.830
2024-06-10-13:55:30,464.602
2024-06-10-14:00:30,464.490
2024-06-10-14:05:31,464.460
2024-06-10-14:10:31,463.960
2024-06-10-14:15:32,464.012
2024-06-10-14:20:33,463.240
2024-06-10-14:25:33,463.620
2024-06-10-14:30:34,463.200
2024-06-10-14:35:34,463.250
2024-06-10-14:40:35,463.900
2024-06-10-14:45:35,463.960
2024-06-10-14:50:36,464.150
2024-06-10-14:55:36,464.020
2024-06-10-15:00:37,463.845
2024-06-10-15:05:37,464.370
2024-06-10-15:10:38,464.420
2024-06-10-15:15:38,465.050
2024-06-10-15:20:39,464.870
2024-06-10-15:25:40,464.690
2024-06-10-15:30:40,464.730
2024-06-10-15:35:41,464.500
2024-06-10-15:40:41,464.600
2024-06-10-15:45:42,464.430
2024-06-10-15:50:42,464.430
2024-06-10-15:55:43,464.350
2024-06-10-16:00:44,464.830
2024-06-11-09:30:00,464.830
2024-06-11-09:35:00,464.050
2024-06-11-09:40:01,463.585
2024-06-11-09:45:02,463.450
2024-06-11-09:50:02,462.581
2024-06-11-09:55:03,462.070
2024-06-11-10:00:03,462.900
2024-06-11-10:05:04,463.525
2024-06-11-10:10:04,463.480
2024-06-11-10:15:05,463.520
2024-06-11-10:20:05,463.640
2024-06-11-10:25:06,464.125
2024-06-11-10:30:07,464.320
2024-06-11-10:35:07,464.149
2024-06-11-10:40:08,464.410
2024-06-11-10:45:08,464.760
2024-06-11-10:50:09,465.060
2024-06-11-10:55:09,465.370
2024-06-11-11:00:10,465.450
2024-06-11-11:05:11,464.970
2024-06-11-11:10:11,464.800
2024-06-11-11:15:12,464.730
2024-06-11-11:20:13,464.930
2024-06-11-11:25:13,464.930
2024-06-11-11:30:14,465.020
2024-06-11-11:35:15,465.085
2024-06-11-11:40:15,464.850
2024-06-11-11:45:16,464.119
2024-06-11-11:50:16,463.965
2024-06-11-11:55:17,464.100
2024-06-11-12:00:17,464.050
2024-06-11-12:05:18,464.270
2024-06-11-12:10:18,464.370
2024-06-11-12:15:19,464.500
2024-06-11-12:20:19,464.420
2024-06-11-12:25:20,464.255
2024-06-11-12:30:21,464.520
2024-06-11-12:35:21,464.680
2024-06-11-12:40:22,464.560
2024-06-11-12:45:22,464.840
2024-06-11-12:50:23,464.632
2024-06-11-12:55:23,464.655
2024-06-11-13:00:24,464.650
2024-06-11-13:05:24,465.360
2024-06-11-13:10:25,465.165
2024-06-11-13:15:26,465.545
2024-06-11-13:20:26,465.365
2024-06-11-13:25:27,464.885
2024-06-11-13:30:27,465.130
2024-06-11-13:35:28,465.280
2024-06-11-13:40:28,465.710
2024-06-11-13:45:29,465.615
2024-06-11-13:50:29,465.590
2024-06-11-13:55:30,466.123
2024-06-11-14:00:30,466.090
2024-06-11-14:05:31,466.420
2024-06-11-14:10:31,465.870
2024-06-11-14:15:32,466.350
2024-06-11-14:20:32,466.680
2024-06-11-14:25:33,467.025
2024-06-11-14:30:33,467.289
2024-06-11-14:35:34,467.580
2024-06-11-14:40:34,467.439
2024-06-11-14:45:35,467.240
2024-06-11-14:50:36,467.460
2024-06-11-14:55:36,467.020
2024-06-11-15:00:37,467.190
2024-06-11-15:05:37,467.370
2024-06-11-15:10:38,467.120
2024-06-11-15:15:39,467.000
2024-06-11-15:20:39,466.822
2024-06-11-15:25:40,466.910
2024-06-11-15:30:40,466.835
2024-06-11-15:35:41,466.800
2024-06-11-15:40:41,467.020
2024-06-11-15:45:42,467.120
2024-06-11-15:50:42,467.000
2024-06-11-15:55:43,467.700
2024-06-11-16:00:43,468.020
2024-06-12-09:30:00,468.020
2024-06-12-09:35:00,472.830
2024-06-12-09:40:01,473.035
2024-06-12-09:45:02,473.960
2024-06-12-09:50:02,474.210
2024-06-12-09:55:03,474.020
2024-06-12-10:00:03,474.185
2024-06-12-10:05:04,474.290
2024-06-12-10:10:04,473.980
2024-06-12-10:15:05,474.610
2024-06-12-10:20:05,474.600
2024-06-12-10:25:06,475.029
2024-06-12-10:30:07,475.320
2024-06-12-10:35:07,475.310
2024-06-12-10:40:08,474.630
2024-06-12-10:45:08,474.370
2024-06-12-10:50:09,474.915
2024-06-12-10:55:09,474.121
2024-06-12-11:00:10,474.400
2024-06-12-11:05:10,474.590
2024-06-12-11:10:11,474.920
2024-06-12-11:15:11,474.530
2024-06-12-11:20:12,474.850
2024-06-12-11:25:12,475.200
2024-06-12-11:30:13,475.080
2024-06-12-11:35:14,474.900
2024-06-12-11:40:14,475.000
2024-06-12-11:45:15,474.660
2024-06-12-11:50:15,474.641
2024-06-12-11:55:16,474.530
2024-06-12-12:00:17,474.470
2024-06-12-12:05:17,474.470
2024-06-12-12:10:17,474.850
2024-06-12-12:15:18,474.470
2024-06-12-12:20:19,474.560
2024-06-12-12:25:19,474.382
2024-06-12-12:30:20,474.280
2024-06-12-12:35:20,474.300
2024-06-12-12:40:21,474.322
2024-06-12-12:45:21,474.590
2024-06-12-12:50:22,474.660
2024-06-12-12:55:23,474.440
2024-06-12-13:00:23,474.540
2024-06-12-13:05:24,474.870
2024-06-12-13:10:24,474.830
2024-06-12-13:15:25,474.800
2024-06-12-13:20:25,474.980
2024-06-12-13:25:26,475.080
2024-06-12-13:30:26,474.910
2024-06-12-13:35:27,474.540
2024-06-12-13:40:28,474.690
2024-06-12-13:45:28,474.540
2024-06-12-13:50:29,474.540
2024-06-12-13:55:29,474.640
2024-06-12-14:00:30,473.860
2024-06-12-14:05:30,474.080
2024-06-12-14:10:31,474.240
2024-06-12-14:15:31,474.040
2024-06-12-14:20:32,474.670
2024-06-12-14:25:33,474.560
2024-06-12-14:30:33,474.990
2024-06-12-14:35:34,474.450
2024-06-12-14:40:34,474.840
2024-06-12-14:45:35,474.030
2024-06-12-14:50:35,474.130
2024-06-12-14:55:36,474.100
2024-06-12-15:00:36,474.820
2024-06-12-15:05:37,474.730
2024-06-12-15:10:37,475.100
2024-06-12-15:15:38,475.700
2024-06-12-15:20:38,476.210
2024-06-12-15:25:39,474.300
2024-06-12-15:30:40,473.550
2024-06-12-15:35:40,473.330
2024-06-12-15:40:41,473.430
2024-06-12-15:45:41,472.940
2024-06-12-15:50:42,473.860
2024-06-12-15:55:42,474.660
2024-06-12-16:00:43,474.150
2024-06-13-09:30:00,474.150
2024-06-13-09:35:00,477.630
2024-06-13-09:40:01,478.290
2024-06-13-09:45:02,477.780
2024-06-13-09:50:02,478.180
2024-06-13-09:55:03,477.880
2024-06-13-10:00:03,477.730
2024-06-13-10:05:04,477.680
2024-06-13-10:10:04,477.620
2024-06-13-10:15:05,476.602
2024-06-13-10:20:05,476.260
2024-06-13-10:25:06,475.450
2024-06-13-10:30:07,476.270
2024-06-13-10:35:07,476.240
2024-06-13-10:40:08,476.640
2024-06-13-10:45:20,476.279
2024-06-13-10:50:20,476.500
2024-06-13-10:55:21,476.130
2024-06-13-11:00:21,475.871
2024-06-13-11:05:22,ERROR-1
2024-06-13-11:10:22,476.610
2024-06-13-11:15:23,476.110
2024-06-13-11:20:23,476.040
2024-06-13-11:25:24,476.245
2024-06-13-11:30:24,476.330
2024-06-13-11:35:25,476.640
2024-06-13-11:40:26,476.665
2024-06-13-11:45:26,476.910
2024-06-13-11:50:27,476.890
2024-06-13-11:55:28,476.770
2024-06-13-12:00:28,476.240
2024-06-13-12:05:29,475.950
2024-06-13-12:10:30,475.880
2024-06-13-12:15:30,475.910
2024-06-13-12:20:31,475.630
2024-06-13-12:25:31,474.980
2024-06-13-12:30:32,474.465
2024-06-13-12:35:32,475.325
2024-06-13-12:40:33,475.300
2024-06-13-12:45:34,475.560
2024-06-13-12:50:34,474.940
2024-06-13-12:55:35,475.350
2024-06-13-13:00:36,475.731
2024-06-13-13:05:36,475.890
2024-06-13-13:10:37,475.950
2024-06-13-13:15:37,475.900
2024-06-13-13:20:38,475.910
2024-06-13-13:25:39,476.100
2024-06-13-13:30:39,476.191
2024-06-13-13:35:40,475.964
2024-06-13-13:40:40,476.210
2024-06-13-13:45:41,476.390
2024-06-13-13:50:42,476.300
2024-06-13-13:55:42,476.310
2024-06-13-14:00:43,476.160
2024-06-13-14:05:43,475.918
2024-06-13-14:10:44,476.520
2024-06-13-14:15:44,476.460
2024-06-13-14:20:45,476.530
2024-06-13-14:25:46,476.660
2024-06-13-14:30:46,476.675
2024-06-13-14:35:47,476.640
2024-06-13-14:40:47,476.575
2024-06-13-14:45:48,476.815
2024-06-13-14:50:49,476.673
2024-06-13-14:55:49,476.790
2024-06-13-15:00:50,476.753
2024-06-13-15:05:50,477.121
2024-06-13-15:10:51,477.180
2024-06-13-15:15:52,476.600
2024-06-13-15:20:52,477.210
2024-06-13-15:25:53,476.980
2024-06-13-15:30:54,476.800
2024-06-13-15:35:54,476.720
2024-06-13-15:40:55,477.034
2024-06-13-15:45:56,476.950
2024-06-13-15:50:56,477.070
2024-06-13-15:55:57,477.305
2024-06-13-16:00:57,476.720
2024-06-14-09:30:00,476.720
2024-06-14-09:35:00,476.700
2024-06-14-09:40:01,477.050
2024-06-14-09:45:02,477.000
2024-06-14-09:50:03,477.680
2024-06-14-09:55:03,477.760
2024-06-14-10:00:04,477.840
2024-06-14-10:05:04,477.360
2024-06-14-10:10:05,477.305
2024-06-14-10:15:06,477.120
2024-06-14-10:20:06,477.701
2024-06-14-10:25:07,478.140
2024-06-14-10:30:07,477.650
2024-06-14-10:35:08,477.300
2024-06-14-10:40:09,476.670
2024-06-14-10:45:09,477.110
2024-06-14-10:50:10,477.557
2024-06-14-10:55:10,477.830
2024-06-14-11:00:11,477.775
2024-06-14-11:05:12,477.790
2024-06-14-11:10:12,477.310
2024-06-14-11:15:13,477.680
2024-06-14-11:20:13,477.632
2024-06-14-11:25:14,477.550
2024-06-14-11:30:15,477.580
2024-06-14-11:35:15,477.520
2024-06-14-11:40:16,477.350
2024-06-14-11:45:16,476.920
2024-06-14-11:50:17,476.320
2024-06-14-11:55:18,477.151
2024-06-14-12:00:18,477.490
2024-06-14-12:05:19,477.640
2024-06-14-12:10:19,477.750
2024-06-14-12:15:20,478.010
2024-06-14-12:20:21,477.680
2024-06-14-12:25:21,477.620
2024-06-14-12:30:22,477.440
2024-06-14-12:35:22,477.493
2024-06-14-12:40:23,477.730
2024-06-14-12:45:24,477.855
2024-06-14-12:50:24,477.790
2024-06-14-12:55:25,477.650
2024-06-14-13:00:26,477.990
2024-06-14-13:05:26,477.842
2024-06-14-13:10:27,478.170
2024-06-14-13:15:27,478.320
2024-06-14-13:20:28,478.500
2024-06-14-13:25:29,478.460
2024-06-14-13:30:30,478.620
2024-06-14-13:35:30,478.794
2024-06-14-13:40:31,478.830
2024-06-14-13:45:31,478.545
2024-06-14-13:50:32,478.540
2024-06-14-13:55:33,478.790
2024-06-14-14:00:33,478.270
2024-06-14-14:05:34,478.570
2024-06-14-14:10:34,478.260
2024-06-14-14:15:35,478.124
2024-06-14-14:20:36,478.210
2024-06-14-14:25:36,478.740
2024-06-14-14:30:37,478.350
2024-06-14-14:35:37,478.240
2024-06-14-14:40:38,478.120
2024-06-14-14:45:39,478.390
2024-06-14-14:50:39,478.440
2024-06-14-14:55:40,478.775
2024-06-14-15:00:40,478.620
2024-06-14-15:05:41,478.700
2024-06-14-15:10:42,478.770
2024-06-14-15:15:42,478.590
2024-06-14-15:20:43,478.745
2024-06-14-15:25:44,478.920
2024-06-14-15:30:44,478.680
2024-06-14-15:35:45,478.803
2024-06-14-15:40:46,478.660
2024-06-14-15:45:46,478.310
2024-06-14-15:50:47,478.460
2024-06-14-15:55:48,478.465
2024-06-14-16:00:48,479.190
2024-06-17-09:30:00,ERROR-1
2024-06-17-09:35:01,478.985
2024-06-17-09:40:01,479.320
2024-06-17-09:45:02,479.090
2024-06-17-09:50:03,478.400
2024-06-17-09:55:03,478.870
2024-06-17-10:00:04,479.379
2024-06-17-10:05:05,479.330
2024-06-17-10:10:05,479.710
2024-06-17-10:15:06,479.800
2024-06-17-10:20:06,479.890
2024-06-17-10:25:07,479.521
2024-06-17-10:30:08,479.280
2024-06-17-10:35:08,479.550
2024-06-17-10:40:09,479.855
2024-06-17-10:45:09,479.670
2024-06-17-10:50:10,479.480
2024-06-17-10:55:11,479.610
2024-06-17-11:00:11,480.010
2024-06-17-11:05:12,480.380
2024-06-17-11:10:12,480.673
2024-06-17-11:15:13,480.655
2024-06-17-11:20:14,480.813
2024-06-17-11:25:14,480.870
2024-06-17-11:30:15,480.800
2024-06-17-11:35:15,480.710
2024-06-17-11:40:16,480.722
2024-06-17-11:45:17,480.850
2024-06-17-11:50:17,480.842
2024-06-17-11:55:18,480.680
2024-06-17-12:00:19,480.860
