2024-07-01-09:30:00,ERROR-1
2024-07-02-11:15:32,501.620
2024-07-02-11:20:33,501.471
2024-07-02-11:25:33,501.790
2024-07-02-11:30:34,501.910
2024-07-02-11:35:35,501.900
2024-07-02-11:40:36,502.119
2024-07-02-11:45:37,501.980
2024-07-02-11:50:37,502.027
2024-07-02-11:55:38,501.860
2024-07-02-12:00:39,501.340
2024-07-02-12:05:40,501.328
2024-07-02-12:10:41,501.050
2024-07-02-12:15:42,501.205
2024-07-02-12:20:43,501.330
2024-07-02-12:25:43,501.275
2024-07-02-12:30:44,501.607
2024-07-02-12:35:45,501.460
2024-07-02-12:40:46,501.498
2024-07-02-12:45:47,501.537
2024-07-02-12:50:47,501.669
2024-07-02-12:55:48,501.722
2024-07-02-13:00:49,501.740
2024-07-02-13:05:50,501.945
2024-07-02-13:10:51,502.458
2024-07-02-13:15:52,502.480
2024-07-02-13:20:52,502.550
2024-07-02-13:25:53,502.410
2024-07-02-13:30:54,502.290
2024-07-02-13:35:55,502.430
2024-07-02-13:40:56,502.610
2024-07-02-13:45:57,502.537
2024-07-02-13:50:57,502.790
2024-07-02-13:55:58,502.990
2024-07-02-14:00:59,502.960
2024-07-02-14:06:00,503.160
2024-07-02-14:11:01,503.231
2024-07-02-14:16:02,503.300
2024-07-02-14:21:02,503.255
2024-07-02-14:26:03,503.460
2024-07-02-14:31:04,503.390
2024-07-02-14:36:05,503.380
2024-07-02-14:41:05,503.260
2024-07-02-14:46:06,503.388
2024-07-02-14:51:07,503.495
2024-07-02-14:56:08,503.560
2024-07-02-15:01:09,503.364
2024-07-02-15:06:09,503.345
2024-07-02-15:11:10,503.350
2024-07-02-15:16:11,503.335
2024-07-02-15:21:12,503.440
2024-07-02-15:26:13,503.510
2024-07-02-15:31:14,503.730
2024-07-02-15:36:14,503.775
2024-07-02-15:41:15,503.620
2024-07-02-15:46:16,503.770
2024-07-02-15:51:17,503.750
2024-07-02-15:56:18,504.190
2024-07-03-09:30:00,504.530
2024-07-03-09:35:01,504.790
2024-07-03-09:40:01,504.760
2024-07-03-09:45:02,504.720
2024-07-03-09:50:03,504.900
2024-07-03-09:55:03,504.815
2024-07-03-10:00:04,505.300
2024-07-03-10:05:05,505.060
2024-07-03-10:10:05,505.090
2024-07-03-10:15:06,505.280
2024-07-03-10:20:06,505.070
2024-07-03-10:25:07,504.930
2024-07-03-10:30:08,504.730
2024-07-03-10:35:08,504.950
2024-07-03-10:40:09,504.935
2024-07-03-10:45:10,505.097
2024-07-03-10:50:10,505.330
2024-07-03-10:55:11,505.167
2024-07-03-11:00:12,505.200
2024-07-03-11:05:12,505.160
2024-07-03-11:10:13,505.430
2024-07-03-11:15:13,505.600
2024-07-03-11:20:14,505.680
2024-07-03-11:25:15,505.620
2024-07-03-11:30:15,505.475
2024-07-03-11:35:16,505.480
2024-07-03-11:40:16,505.540
2024-07-03-11:45:17,505.540
2024-07-03-11:50:18,505.530
2024-07-03-11:55:18,505.720
2024-07-03-12:00:19,505.770
2024-07-03-12:05:20,505.941
2024-07-03-12:10:20,506.010
2024-07-03-12:15:21,506.205
2024-07-03-12:20:21,506.490
2024-07-03-12:25:22,506.410
2024-07-03-12:30:22,506.430
2024-07-03-12:35:23,506.180
2024-07-03-12:40:24,506.344
2024-07-03-12:45:24,506.055
2024-07-03-12:50:25,506.350
2024-07-03-12:55:25,506.930
2024-07-03-13:00:26,506.780
2024-07-03-13:05:27,506.780
2024-07-03-13:10:27,506.780
2024-07-03-13:15:28,506.011
2024-07-03-13:20:28,506.810
2024-07-03-13:25:29,506.011
2024-07-03-13:30:30,506.011
2024-07-03-13:35:30,506.011
2024-07-03-13:40:31,506.011
2024-07-03-13:45:31,506.810
2024-07-03-13:50:32,506.810
2024-07-03-13:55:32,506.810
2024-07-03-14:00:33,506.810
2024-07-03-14:05:34,506.810
2024-07-03-14:10:34,506.810
2024-07-03-14:15:35,506.810
2024-07-03-14:20:35,506.810
2024-07-03-14:25:36,506.810
2024-07-03-14:30:36,506.810
2024-07-03-14:35:37,506.810
2024-07-03-14:40:38,506.810
2024-07-03-14:45:38,506.810
2024-07-03-14:50:39,506.810
2024-07-03-14:55:40,506.810
2024-07-03-15:00:40,506.810
2024-07-03-15:05:41,506.810
2024-07-03-15:10:41,506.810
2024-07-03-15:15:42,506.810
2024-07-03-15:20:43,506.810
2024-07-03-15:25:43,506.810
2024-07-03-15:30:44,506.810
2024-07-03-15:35:44,506.810
2024-07-03-15:40:45,506.810
2024-07-03-15:45:46,506.810
2024-07-03-15:50:46,506.810
2024-07-03-15:55:47,506.810
2024-07-03-16:00:47,506.810
2024-07-04-09:30:00,506.810
2024-07-04-09:35:01,506.810
2024-07-04-09:40:01,506.810
2024-07-04-09:45:02,506.810
2024-07-04-09:50:02,506.810
2024-07-04-09:55:03,506.810
2024-07-04-10:00:03,506.810
2024-07-04-10:05:04,506.810
2024-07-04-10:10:04,506.810
2024-07-04-10:15:05,506.810
2024-07-04-10:20:05,506.810
2024-07-04-10:25:06,506.810
2024-07-04-10:30:06,506.810
2024-07-04-10:35:07,506.810
2024-07-04-10:40:07,506.810
2024-07-04-10:45:08,506.810
2024-07-04-10:50:09,506.810
2024-07-04-10:55:09,506.810
2024-07-04-11:00:10,506.810
2024-07-04-11:05:10,506.810
2024-07-04-11:10:11,506.810
2024-07-04-11:15:11,506.810
2024-07-04-11:20:12,506.810
2024-07-04-11:25:12,506.810
2024-07-04-11:30:13,506.810
2024-07-04-11:35:13,506.810
2024-07-04-11:40:14,506.810
2024-07-04-11:45:15,506.810
2024-07-04-11:50:15,506.810
2024-07-04-11:55:16,506.810
2024-07-04-12:00:16,506.810
2024-07-04-12:05:17,506.810
2024-07-04-12:10:17,506.810
2024-07-04-12:15:18,506.810
2024-07-04-12:20:18,506.810
2024-07-04-12:25:19,506.810
2024-07-04-12:30:19,506.810
2024-07-04-12:35:20,506.810
2024-07-04-12:40:20,506.810
2024-07-04-12:45:21,506.810
2024-07-04-12:50:21,506.810
2024-07-04-12:55:22,506.810
2024-07-04-13:00:22,506.810
2024-07-04-13:05:23,506.810
2024-07-04-13:10:24,506.810
2024-07-04-13:15:24,506.810
2024-07-04-13:20:25,506.810
2024-07-04-13:25:25,506.810
2024-07-04-13:30:26,506.810
2024-07-04-13:35:26,506.810
2024-07-04-13:40:27,506.810
2024-07-04-13:45:27,506.810
2024-07-04-13:50:28,506.810
2024-07-04-13:55:29,506.810
2024-07-04-14:00:29,506.810
2024-07-04-14:05:30,506.810
2024-07-04-14:10:30,506.810
2024-07-04-14:15:31,506.810
2024-07-04-14:20:31,506.810
2024-07-04-14:25:32,506.810
2024-07-04-14:30:32,506.810
2024-07-04-14:35:33,506.810
2024-07-04-14:40:33,506.810
2024-07-04-14:45:34,506.810
2024-07-04-14:50:35,506.810
2024-07-04-14:55:35,506.810
2024-07-04-15:00:36,506.810
2024-07-04-15:05:36,506.810
2024-07-04-15:10:37,506.810
2024-07-04-15:15:37,506.810
2024-07-04-15:20:38,506.810
2024-07-04-15:25:39,506.810
2024-07-04-15:30:39,506.810
2024-07-04-15:35:40,506.810
2024-07-04-15:40:40,506.810
2024-07-04-15:45:41,506.810
2024-07-04-15:50:41,506.810
2024-07-04-15:55:42,506.810
2024-07-04-16:00:42,506.810
2024-07-05-09:30:00,ERROR-1
2024-07-05-09:35:01,507.260
2024-07-05-09:40:01,507.480
2024-07-05-09:45:02,507.530
2024-07-05-09:50:02,507.070
2024-07-05-09:55:03,507.450
2024-07-05-10:00:03,507.680
2024-07-05-10:05:04,507.730
2024-07-05-10:10:05,506.890
2024-07-05-10:15:05,507.136
2024-07-05-10:20:06,507.360
2024-07-05-10:25:06,507.375
2024-07-05-10:30:07,507.315
2024-07-05-10:35:07,507.510
2024-07-05-10:40:08,507.570
2024-07-05-10:45:08,507.865
2024-07-05-10:50:09,507.725
2024-07-05-10:55:09,507.810
2024-07-05-11:00:10,507.640
2024-07-05-11:05:11,507.676
2024-07-05-11:10:11,508.030
2024-07-05-11:15:12,508.230
2024-07-05-11:20:12,508.190
2024-07-05-11:25:13,508.118
2024-07-05-11:30:14,508.150
2024-07-05-11:35:14,508.332
2024-07-05-11:40:15,508.370
2024-07-05-11:45:15,508.630
2024-07-05-11:50:16,508.756
2024-07-05-11:55:16,508.699
2024-07-05-12:00:17,508.745
2024-07-05-12:05:17,508.470
2024-07-05-12:10:18,508.530
2024-07-05-12:15:19,508.810
2024-07-05-12:20:19,508.773
2024-07-05-12:25:20,508.850
2024-07-05-12:30:20,508.730
2024-07-05-12:35:21,508.604
2024-07-05-12:40:21,508.640
2024-07-05-12:45:22,508.375
2024-07-05-12:50:23,508.475
2024-07-05-12:55:23,508.730
2024-07-05-13:00:24,508.690
2024-07-05-13:05:24,508.762
2024-07-05-13:10:25,508.745
2024-07-05-13:15:25,508.670
2024-07-05-13:20:26,508.800
2024-07-05-13:25:26,508.989
2024-07-05-13:30:27,509.040
2024-07-05-13:35:28,509.229
2024-07-05-13:40:28,509.400
2024-07-05-13:45:29,509.450
2024-07-05-13:50:29,509.525
2024-07-05-13:55:30,509.550
2024-07-05-14:00:30,509.500
2024-07-05-14:05:31,509.235
2024-07-05-14:10:32,509.235
2024-07-05-14:15:32,509.395
2024-07-05-14:20:33,509.469
2024-07-05-14:25:33,509.285
2024-07-05-14:30:34,509.275
2024-07-05-14:35:34,509.320
2024-07-05-14:40:35,509.185
2024-07-05-14:45:36,509.280
2024-07-05-14:50:36,509.470
2024-07-05-14:55:37,509.440
2024-07-05-15:00:37,509.455
2024-07-05-15:05:38,509.580
2024-07-05-15:10:39,509.550
2024-07-05-15:15:39,509.540
2024-07-05-15:20:40,509.490
2024-07-05-15:25:40,509.565
2024-07-05-15:30:41,509.470
2024-07-05-15:35:41,509.600
2024-07-05-15:40:42,509.730
2024-07-05-15:45:43,509.855
2024-07-05-15:50:43,509.940
2024-07-05-15:55:44,510.050
2024-07-05-16:00:44,509.800
2024-07-08-09:30:00,ERROR-1
2024-07-08-09:35:01,510.905
2024-07-08-09:40:02,510.730
2024-07-08-09:45:02,510.850
2024-07-08-09:50:03,511.010
2024-07-08-09:55:03,511.060
2024-07-08-10:00:04,510.969
2024-07-08-10:05:05,510.825
2024-07-08-10:10:05,510.740
2024-07-08-10:15:06,510.883
2024-07-08-10:20:06,510.280
2024-07-08-10:25:07,510.475
2024-07-08-10:30:07,510.505
2024-07-08-10:35:08,510.350
2024-07-08-10:40:08,510.270
2024-07-08-10:45:09,510.145
2024-07-08-10:50:09,510.217
2024-07-08-10:55:10,510.150
2024-07-08-11:00:10,510.250
2024-07-08-11:05:11,510.420
2024-07-08-11:10:12,510.425
2024-07-08-11:15:12,510.350
2024-07-08-11:20:13,510.222
2024-07-08-11:25:13,510.475
2024-07-08-11:30:14,510.405
2024-07-08-11:35:14,510.255
2024-07-08-11:40:15,510.035
2024-07-08-11:45:15,510.155
2024-07-08-11:50:16,510.240
2024-07-08-11:55:17,510.160
2024-07-08-12:00:17,510.100
2024-07-08-12:05:18,509.800
2024-07-08-12:10:18,509.610
2024-07-08-12:15:19,509.610
2024-07-08-12:20:19,509.625
2024-07-08-12:25:20,509.694
2024-07-08-12:30:20,509.680
2024-07-08-12:35:21,509.750
2024-07-08-12:40:22,509.780
2024-07-08-12:45:22,509.720
2024-07-08-12:50:23,509.795
2024-07-08-12:55:23,509.860
2024-07-08-13:00:24,509.850
2024-07-08-13:05:24,509.690
2024-07-08-13:10:25,509.749
2024-07-08-13:15:25,509.770
2024-07-08-13:20:26,509.830
2024-07-08-13:25:27,509.851
2024-07-08-13:30:27,509.980
2024-07-08-13:35:28,510.108
2024-07-08-13:40:28,510.360
2024-07-08-13:45:29,510.230
2024-07-08-13:50:29,510.100
2024-07-08-13:55:30,510.210
2024-07-08-14:00:30,510.250
2024-07-08-14:05:31,510.020
2024-07-08-14:10:32,510.060
2024-07-08-14:15:32,510.080
2024-07-08-14:20:33,510.130
2024-07-08-14:25:33,510.270
2024-07-08-14:30:34,510.199
2024-07-08-14:35:34,510.020
2024-07-08-14:40:35,509.970
2024-07-08-14:45:35,509.570
2024-07-08-14:50:36,509.735
2024-07-08-14:55:36,509.985
2024-07-08-15:00:37,509.860
2024-07-08-15:05:38,509.915
2024-07-08-15:10:38,509.885
2024-07-08-15:15:39,509.835
2024-07-08-15:20:39,509.885
2024-07-08-15:25:40,509.800
2024-07-08-15:30:40,509.700
2024-07-08-15:35:41,509.695
2024-07-08-15:40:41,509.700
2024-07-08-15:45:42,509.920
2024-07-08-15:50:43,510.060
2024-07-08-15:55:43,510.315
2024-07-08-16:00:44,510.380
2024-07-09-09:30:00,510.330
2024-07-09-09:35:01,511.464
2024-07-09-09:40:01,511.370
2024-07-09-09:45:02,511.410
2024-07-09-09:50:02,511.420
2024-07-09-09:55:03,511.500
2024-07-09-10:00:03,511.607
2024-07-09-10:05:04,511.480
2024-07-09-10:10:05,511.310
2024-07-09-10:15:05,511.480
2024-07-09-10:20:05,511.420
2024-07-09-10:25:06,511.090
2024-07-09-10:30:07,510.975
2024-07-09-10:35:07,511.150
2024-07-09-10:40:08,511.400
2024-07-09-10:45:08,511.650
2024-07-09-10:50:09,511.550
2024-07-09-10:55:09,511.530
2024-07-09-11:00:10,511.275
2024-07-09-11:05:11,511.230
2024-07-09-11:10:11,511.195
2024-07-09-11:15:12,511.240
2024-07-09-11:20:12,511.130
2024-07-09-11:25:13,510.780
2024-07-09-11:30:13,511.025
2024-07-09-11:35:14,511.035
2024-07-09-11:40:14,510.930
2024-07-09-11:45:15,511.030
2024-07-09-11:50:16,511.300
2024-07-09-11:55:16,511.345
2024-07-09-12:00:17,511.400
2024-07-09-12:05:17,511.380
2024-07-09-12:10:18,511.555
2024-07-09-12:15:18,511.450
2024-07-09-12:20:19,511.610
2024-07-09-12:25:19,511.610
2024-07-09-12:30:20,511.610
2024-07-09-12:35:21,511.575
2024-07-09-12:40:21,511.350
2024-07-09-12:45:22,511.415
2024-07-09-12:50:22,511.160
2024-07-09-12:55:23,511.220
2024-07-09-13:00:23,511.565
2024-07-09-13:05:24,511.840
2024-07-09-13:10:24,512.002
2024-07-09-13:15:25,511.780
2024-07-09-13:20:25,511.101
2024-07-09-13:25:26,510.830
2024-07-09-13:30:26,511.009
2024-07-09-13:35:27,511.210
2024-07-09-13:40:27,511.185
2024-07-09-13:45:28,511.155
2024-07-09-13:50:29,511.044
2024-07-09-13:55:29,511.155
2024-07-09-14:00:30,511.075
2024-07-09-14:05:30,510.830
2024-07-09-14:10:31,510.985
2024-07-09-14:15:31,510.930
2024-07-09-14:20:32,511.040
2024-07-09-14:25:32,510.910
2024-07-09-14:30:33,510.770
2024-07-09-14:35:33,510.790
2024-07-09-14:40:34,510.970
2024-07-09-14:45:35,511.040
2024-07-09-14:50:35,510.960
2024-07-09-14:55:36,510.745
2024-07-09-15:00:36,510.799
2024-07-09-15:05:37,510.734
2024-07-09-15:10:37,510.744
2024-07-09-15:15:38,510.759
2024-07-09-15:20:38,510.695
2024-07-09-15:25:39,510.681
2024-07-09-15:30:40,510.660
2024-07-09-15:35:40,510.750
2024-07-09-15:40:41,510.910
2024-07-09-15:45:41,510.758
2024-07-09-15:50:42,511.030
2024-07-09-15:55:42,510.720
2024-07-09-16:00:43,510.820
2024-07-10-09:30:00,510.890
2024-07-10-09:35:01,511.940
2024-07-10-09:40:01,511.900
2024-07-10-09:45:02,511.910
2024-07-10-09:50:03,512.175
2024-07-10-09:55:03,512.180
2024-07-10-10:00:04,512.169
2024-07-10-10:05:04,512.350
2024-07-10-10:10:05,512.497
2024-07-10-10:15:05,512.540
2024-07-10-10:20:06,512.290
2024-07-10-10:25:06,512.215
2024-07-10-10:30:07,512.195
2024-07-10-10:35:07,512.035
2024-07-10-10:40:08,512.130
2024-07-10-10:45:09,512.045
2024-07-10-10:50:09,512.119
2024-07-10-10:55:10,511.974
2024-07-10-11:00:10,511.900
2024-07-10-11:05:11,511.930
2024-07-10-11:10:11,512.070
2024-07-10-11:15:12,511.970
2024-07-10-11:20:12,512.183
2024-07-10-11:25:13,512.340
2024-07-10-11:30:14,512.553
2024-07-10-11:35:14,512.530
2024-07-10-11:40:15,512.580
2024-07-10-11:45:15,512.730
2024-07-10-11:50:16,512.577
2024-07-10-11:55:16,512.700
2024-07-10-12:00:17,512.700
2024-07-10-12:05:17,512.880
2024-07-10-12:10:18,512.830
2024-07-10-12:15:18,512.900
2024-07-10-12:20:19,513.195
2024-07-10-12:25:19,513.600
2024-07-10-12:30:20,513.513
2024-07-10-12:35:20,513.520
2024-07-10-12:40:21,513.585
2024-07-10-12:45:21,513.840
2024-07-10-12:50:22,513.818
2024-07-10-12:55:23,513.860
2024-07-10-13:00:23,514.040
2024-07-10-13:05:24,514.350
2024-07-10-13:10:24,514.210
2024-07-10-13:15:25,514.259
2024-07-10-13:20:25,514.180
2024-07-10-13:25:26,513.880
2024-07-10-13:30:26,514.160
2024-07-10-13:35:27,514.060
2024-07-10-13:40:28,514.160
2024-07-10-13:45:28,514.270
2024-07-10-13:50:29,514.362
2024-07-10-13:55:29,514.410
2024-07-10-14:00:30,514.480
2024-07-10-14:05:30,514.420
2024-07-10-14:10:31,514.280
2024-07-10-14:15:31,514.470
2024-07-10-14:20:32,514.190
2024-07-10-14:25:33,514.190
2024-07-10-14:30:33,514.270
2024-07-10-14:35:34,514.430
2024-07-10-14:40:34,514.370
2024-07-10-14:45:35,514.570
2024-07-10-14:50:35,514.730
2024-07-10-14:55:36,514.610
2024-07-10-15:00:36,514.555
2024-07-10-15:05:37,514.481
2024-07-10-15:10:37,514.585
2024-07-10-15:15:38,514.617
2024-07-10-15:20:38,514.695
2024-07-10-15:25:39,514.625
2024-07-10-15:30:40,514.665
2024-07-10-15:35:40,514.855
2024-07-10-15:40:41,515.078
2024-07-10-15:45:41,515.030
2024-07-10-15:50:42,515.560
2024-07-10-15:55:42,515.800
2024-07-10-16:00:43,515.800
2024-07-11-09:30:00,516.010
2024-07-11-09:35:01,516.060
2024-07-11-09:40:01,516.005
2024-07-11-09:45:02,516.445
2024-07-11-09:50:03,516.170
2024-07-11-09:55:03,516.232
2024-07-11-10:00:04,516.435
2024-07-11-10:05:05,516.770
2024-07-11-10:10:05,516.300
2024-07-11-10:15:06,515.719
2024-07-11-10:20:06,514.400
2024-07-11-10:25:07,514.055
2024-07-11-10:30:07,514.492
2024-07-11-10:35:08,514.292
2024-07-11-10:40:09,514.269
2024-07-11-10:45:09,513.940
2024-07-11-10:50:10,513.990
2024-07-11-10:55:10,513.849
2024-07-11-11:00:11,513.330
2024-07-11-11:05:11,513.170
2024-07-11-11:10:12,513.940
2024-07-11-11:15:12,513.650
2024-07-11-11:20:13,513.170
2024-07-11-11:25:13,512.370
2024-07-11-11:30:14,512.215
2024-07-11-11:35:15,512.050
2024-07-11-11:40:15,512.028
2024-07-11-11:45:16,512.062
2024-07-11-11:50:16,512.136
2024-07-11-11:55:17,511.870
2024-07-11-12:00:17,511.575
2024-07-11-12:05:18,511.320
2024-07-11-12:10:18,512.080
2024-07-11-12:15:19,511.910
2024-07-11-12:20:20,511.575
2024-07-11-12:25:20,511.510
2024-07-11-12:30:21,512.050
2024-07-11-12:35:21,512.508
2024-07-11-12:40:22,512.320
2024-07-11-12:45:22,512.115
2024-07-11-12:50:23,511.400
2024-07-11-12:55:23,511.329
2024-07-11-13:00:24,511.440
2024-07-11-13:05:24,511.030
2024-07-11-13:10:25,511.470
2024-07-11-13:15:25,511.689
2024-07-11-13:20:26,511.890
2024-07-11-13:25:26,511.600
2024-07-11-13:30:27,511.793
2024-07-11-13:35:28,511.494
2024-07-11-13:40:29,511.300
2024-07-11-13:45:29,511.070
2024-07-11-13:50:30,510.960
2024-07-11-13:55:30,510.960
2024-07-11-14:00:31,510.960
2024-07-11-14:05:31,510.947
2024-07-11-14:10:32,511.115
2024-07-11-14:15:32,511.380
2024-07-11-14:20:33,511.520
2024-07-11-14:25:33,511.439
2024-07-11-14:30:34,511.240
2024-07-11-14:35:34,512.030
2024-07-11-14:40:35,511.895
2024-07-11-14:45:35,512.140
2024-07-11-14:50:36,512.019
2024-07-11-14:55:36,511.975
2024-07-11-15:00:37,512.090
2024-07-11-15:05:37,512.210
2024-07-11-15:10:38,511.983
2024-07-11-15:15:38,511.920
2024-07-11-15:20:39,511.920
2024-07-11-15:25:40,511.970
2024-07-11-15:30:40,511.600
2024-07-11-15:35:41,511.740
2024-07-11-15:40:41,512.155
2024-07-11-15:45:42,511.900
2024-07-11-15:50:42,511.860
2024-07-11-15:55:43,511.970
2024-07-11-16:00:43,511.440
2024-07-12-09:30:00,511.390
2024-07-12-09:35:01,512.415
2024-07-12-09:40:01,512.727
2024-07-12-09:45:02,512.440
2024-07-12-09:50:03,513.090
2024-07-12-09:55:03,513.190
2024-07-12-10:00:04,513.720
2024-07-12-10:05:04,513.610
2024-07-12-10:10:05,514.260
2024-07-12-10:15:05,514.355
2024-07-12-10:20:06,514.470
2024-07-12-10:25:06,514.405
2024-07-12-10:30:07,514.505
2024-07-12-10:35:07,515.000
2024-07-12-10:40:08,515.280
2024-07-12-10:45:09,515.574
2024-07-12-10:50:09,515.808
2024-07-12-10:55:10,515.890
2024-07-12-11:00:10,515.790
2024-07-12-11:05:11,515.775
2024-07-12-11:10:12,516.155
2024-07-12-11:15:12,516.127
2024-07-12-11:20:13,515.873
2024-07-12-11:25:13,515.890
2024-07-12-11:30:14,516.220
2024-07-12-11:35:14,515.910
2024-07-12-11:40:15,516.100
2024-07-12-11:45:15,516.165
2024-07-12-11:50:16,516.170
2024-07-12-11:55:17,516.146
2024-07-12-12:00:17,515.473
2024-07-12-12:05:17,515.423
2024-07-12-12:10:18,515.020
2024-07-12-12:15:19,514.900
2024-07-12-12:20:19,515.195
2024-07-12-12:25:20,515.385
2024-07-12-12:30:20,515.270
2024-07-12-12:35:21,515.220
2024-07-12-12:40:21,515.430
2024-07-12-12:45:22,515.382
2024-07-12-12:50:22,515.420
2024-07-12-12:55:23,515.875
2024-07-12-13:00:23,516.170
2024-07-12-13:05:24,516.101
2024-07-12-13:10:24,516.185
2024-07-12-13:15:25,516.480
2024-07-12-13:20:25,516.495
2024-07-12-13:25:26,516.720
2024-07-12-13:30:26,516.765
2024-07-12-13:35:27,517.150
2024-07-12-13:40:28,517.290
2024-07-12-13:45:28,517.605
2024-07-12-13:50:29,517.840
2024-07-12-13:55:29,517.930
2024-07-12-14:00:30,517.320
2024-07-12-14:05:30,517.720
2024-07-12-14:10:31,517.630
2024-07-12-14:15:31,517.651
2024-07-12-14:20:32,517.534
2024-07-12-14:25:32,517.110
2024-07-12-14:30:33,517.400
2024-07-12-14:35:34,517.324
2024-07-12-14:40:34,517.480
2024-07-12-14:45:35,517.530
2024-07-12-14:50:35,517.520
2024-07-12-14:55:36,517.430
2024-07-12-15:00:36,517.665
2024-07-12-15:05:37,517.549
2024-07-12-15:10:37,517.460
2024-07-12-15:15:38,517.225
2024-07-12-15:20:38,517.190
2024-07-12-15:25:39,517.230
2024-07-12-15:30:39,517.120
2024-07-12-15:35:40,516.559
2024-07-12-15:40:40,515.680
2024-07-12-15:45:41,515.310
2024-07-12-15:50:41,514.010
2024-07-12-15:55:42,514.670
2024-07-12-16:00:42,514.630
2024-07-15-09:30:00,ERROR-1
2024-07-15-09:35:01,516.778
2024-07-15-09:40:01,517.210
2024-07-15-09:45:02,516.400
2024-07-15-09:50:03,516.470
2024-07-15-09:55:03,516.587
2024-07-15-10:00:04,516.470
2024-07-15-10:05:04,516.950
2024-07-15-10:10:05,517.050
2024-07-15-10:15:05,516.870
2024-07-15-10:20:06,516.970
2024-07-15-10:25:07,517.080
2024-07-15-10:30:07,517.130
2024-07-15-10:35:08,517.510
2024-07-15-10:40:08,517.500
2024-07-15-10:45:09,517.641
2024-07-15-10:50:09,517.690
2024-07-15-10:55:10,517.953
2024-07-15-11:00:11,518.110
2024-07-15-11:05:11,518.458
2024-07-15-11:10:12,518.435
2024-07-15-11:15:12,518.794
2024-07-15-11:20:13,518.940
2024-07-15-11:25:13,519.028
2024-07-15-11:30:14,518.310
2024-07-15-11:35:14,517.800
2024-07-15-11:40:15,518.360
2024-07-15-11:45:16,517.960
2024-07-15-11:50:16,517.950
2024-07-15-11:55:17,517.849
2024-07-15-12:00:17,518.100
2024-07-15-12:05:18,517.720
2024-07-15-12:10:19,517.500
