2024-04-01-09:30:00,ERROR-1
2024-04-15-11:55:16,471.080
2024-04-15-12:00:17,470.750
2024-04-15-12:05:17,471.060
2024-04-15-12:10:18,471.100
2024-04-15-12:15:18,470.980
2024-04-15-12:20:19,470.414
2024-04-15-12:25:20,469.330
2024-04-15-12:30:21,469.116
2024-04-15-12:35:21,468.930
2024-04-15-12:40:22,468.800
2024-04-15-12:45:22,468.530
2024-04-15-12:50:23,468.610
2024-04-15-12:55:24,468.600
2024-04-15-13:00:24,468.560
2024-04-15-13:05:24,468.800
2024-04-15-13:10:25,468.940
2024-04-15-13:15:25,468.430
2024-04-15-13:20:26,467.255
2024-04-15-13:25:26,466.830
2024-04-15-13:30:27,465.130
2024-04-15-13:35:27,465.350
2024-04-15-13:40:28,464.670
2024-04-15-13:45:28,465.190
2024-04-15-13:50:29,464.780
2024-04-15-13:55:30,465.010
2024-04-15-14:00:30,465.130
2024-04-15-14:05:31,465.180
2024-04-15-14:10:31,464.445
2024-04-15-14:15:32,464.180
2024-04-15-14:20:32,464.470
2024-04-15-14:25:33,464.470
2024-04-15-14:30:33,464.140
2024-04-15-14:35:34,465.280
2024-04-15-14:40:34,464.990
2024-04-15-14:45:35,464.590
2024-04-15-14:50:35,464.170
2024-04-15-14:55:36,463.870
2024-04-15-15:00:36,464.225
2024-04-15-15:05:36,463.620
2024-04-15-15:10:37,463.850
2024-04-15-15:15:38,463.675
2024-04-15-15:20:38,463.380
2024-04-15-15:25:39,463.940
2024-04-15-15:30:39,463.750
2024-04-15-15:35:40,464.000
2024-04-15-15:40:40,464.030
2024-04-15-15:45:41,463.710
2024-04-15-15:50:41,463.990
2024-04-15-15:55:42,464.070
2024-04-15-16:00:42,463.710
2024-04-16-09:30:00,463.610
2024-04-16-09:35:01,464.229
2024-04-16-09:40:01,463.510
2024-04-16-09:45:02,463.150
2024-04-16-09:50:02,462.700
2024-04-16-09:55:03,463.140
2024-04-16-10:00:04,463.565
2024-04-16-10:05:04,463.405
2024-04-16-10:10:05,463.730
2024-04-16-10:15:05,464.020
2024-04-16-10:20:06,464.016
2024-04-16-10:25:06,463.260
2024-04-16-10:30:07,462.537
2024-04-16-10:35:07,462.430
2024-04-16-10:40:08,462.340
2024-04-16-10:45:08,462.590
2024-04-16-10:50:09,462.665
2024-04-16-10:55:09,462.511
2024-04-16-11:00:10,462.490
2024-04-16-11:05:10,462.725
2024-04-16-11:10:11,463.060
2024-04-16-11:15:11,462.776
2024-04-16-11:20:12,462.730
2024-04-16-11:25:12,463.265
2024-04-16-11:30:13,463.370
2024-04-16-11:35:14,463.380
2024-04-16-11:40:14,463.080
2024-04-16-11:45:15,463.450
2024-04-16-11:50:15,463.565
2024-04-16-11:55:16,464.360
2024-04-16-12:00:16,463.250
2024-04-16-12:05:17,463.007
2024-04-16-12:10:18,463.780
2024-04-16-12:15:18,463.680
2024-04-16-12:20:19,463.695
2024-04-16-12:25:19,463.780
2024-04-16-12:30:20,463.780
2024-04-16-12:35:20,463.524
2024-04-16-12:40:21,463.615
2024-04-16-12:45:21,463.529
2024-04-16-12:50:22,463.850
2024-04-16-12:55:22,463.730
2024-04-16-13:00:23,463.795
2024-04-16-13:05:23,463.060
2024-04-16-13:10:24,463.790
2024-04-16-13:15:24,463.770
2024-04-16-13:20:25,463.930
2024-04-16-13:25:26,463.970
2024-04-16-13:30:26,462.700
2024-04-16-13:35:27,462.950
2024-04-16-13:40:27,463.730
2024-04-16-13:45:28,463.640
2024-04-16-13:50:28,462.870
2024-04-16-13:55:29,462.780
2024-04-16-14:00:29,463.020
2024-04-16-14:05:30,463.340
2024-04-16-14:10:30,465.170
2024-04-16-14:15:31,463.520
2024-04-16-14:20:32,462.570
2024-04-16-14:25:32,462.740
2024-04-16-14:30:33,462.690
2024-04-16-14:35:33,463.340
2024-04-16-14:40:34,463.400
2024-04-16-14:45:34,463.430
2024-04-16-14:50:35,463.707
2024-04-16-14:55:35,464.360
2024-04-16-15:00:36,464.730
2024-04-16-15:05:36,464.357
2024-04-16-15:10:37,464.400
2024-04-16-15:15:37,464.270
2024-04-16-15:20:38,464.270
2024-04-16-15:25:38,464.715
2024-04-16-15:30:39,464.280
2024-04-16-15:35:39,463.190
2024-04-16-15:40:40,463.570
2024-04-16-15:45:40,463.980
2024-04-16-15:50:41,463.790
2024-04-16-15:55:41,463.710
2024-04-16-16:00:42,462.710
2024-04-17-09:30:00,462.780
2024-04-17-09:35:01,464.805
2024-04-17-09:40:01,464.720
2024-04-17-09:45:02,464.980
2024-04-17-09:50:02,464.630
2024-04-17-09:55:03,464.469
2024-04-17-10:00:04,464.400
2024-04-17-10:05:04,463.530
2024-04-17-10:10:05,463.920
2024-04-17-10:15:05,463.270
2024-04-17-10:20:06,463.230
2024-04-17-10:25:07,463.210
2024-04-17-10:30:07,463.575
2024-04-17-10:35:08,463.205
2024-04-17-10:40:08,463.110
2024-04-17-10:45:09,463.060
2024-04-17-10:50:09,463.410
2024-04-17-10:55:10,462.040
2024-04-17-11:00:11,462.271
2024-04-17-11:05:11,463.090
2024-04-17-11:10:12,462.440
2024-04-17-11:15:12,462.190
2024-04-17-11:20:13,461.950
2024-04-17-11:25:13,462.020
2024-04-17-11:30:14,461.480
2024-04-17-11:35:14,460.690
2024-04-17-11:40:15,460.970
2024-04-17-11:45:15,461.370
2024-04-17-11:50:16,460.912
2024-04-17-11:55:16,461.140
2024-04-17-12:00:17,461.000
2024-04-17-12:05:17,460.200
2024-04-17-12:10:18,460.140
2024-04-17-12:15:18,460.500
2024-04-17-12:20:19,460.220
2024-04-17-12:25:19,460.010
2024-04-17-12:30:20,459.960
2024-04-17-12:35:21,459.638
2024-04-17-12:40:21,459.650
2024-04-17-12:45:21,459.260
2024-04-17-12:50:22,459.650
2024-04-17-12:55:22,459.620
2024-04-17-13:00:23,459.345
2024-04-17-13:05:24,460.020
2024-04-17-13:10:24,460.250
2024-04-17-13:15:25,460.455
2024-04-17-13:20:25,460.820
2024-04-17-13:25:26,460.890
2024-04-17-13:30:26,461.290
2024-04-17-13:35:27,461.030
2024-04-17-13:40:27,461.290
2024-04-17-13:45:28,460.800
2024-04-17-13:50:28,461.260
2024-04-17-13:55:29,461.700
2024-04-17-14:00:30,461.525
2024-04-17-14:05:30,461.660
2024-04-17-14:10:31,461.480
2024-04-17-14:15:31,461.240
2024-04-17-14:20:32,461.230
2024-04-17-14:25:32,461.205
2024-04-17-14:30:33,461.310
2024-04-17-14:35:33,461.110
2024-04-17-14:40:34,461.670
2024-04-17-14:45:34,463.120
2024-04-17-14:50:35,462.390
2024-04-17-14:55:35,461.210
2024-04-17-15:00:36,460.680
2024-04-17-15:05:36,460.560
2024-04-17-15:10:37,460.330
2024-04-17-15:15:38,460.400
2024-04-17-15:20:38,460.721
2024-04-17-15:25:39,460.490
2024-04-17-15:30:39,460.510
2024-04-17-15:35:40,460.460
2024-04-17-15:40:40,459.990
2024-04-17-15:45:41,460.580
2024-04-17-15:50:41,460.890
2024-04-17-15:55:42,460.640
2024-04-17-16:00:42,459.980
2024-04-18-09:30:00,459.990
2024-04-18-09:35:01,460.570
2024-04-18-09:40:01,459.455
2024-04-18-09:45:02,459.870
2024-04-18-09:50:02,460.610
2024-04-18-09:55:03,460.140
2024-04-18-10:00:04,460.570
2024-04-18-10:05:04,460.200
2024-04-18-10:10:05,461.080
2024-04-18-10:15:05,461.055
2024-04-18-10:20:06,461.160
2024-04-18-10:25:06,461.100
2024-04-18-10:30:06,ERROR-1
2024-04-18-10:35:07,461.759
2024-04-18-10:40:07,461.890
2024-04-18-10:45:08,462.450
2024-04-18-10:50:08,462.400
2024-04-18-10:55:09,462.370
2024-04-18-11:00:10,462.670
2024-04-18-11:05:10,462.540
2024-04-18-11:10:11,462.590
2024-04-18-11:15:12,462.979
2024-04-18-11:20:12,462.870
2024-04-18-11:25:13,463.215
2024-04-18-11:30:13,462.575
2024-04-18-11:35:14,462.430
2024-04-18-11:40:14,462.321
2024-04-18-11:45:15,462.280
2024-04-18-11:50:15,461.990
2024-04-18-11:55:16,462.140
2024-04-18-12:00:17,462.250
2024-04-18-12:05:17,462.110
2024-04-18-12:10:18,461.870
2024-04-18-12:15:18,461.645
2024-04-18-12:20:19,461.860
2024-04-18-12:25:20,461.690
2024-04-18-12:30:20,461.945
2024-04-18-12:35:21,461.250
2024-04-18-12:40:21,461.710
2024-04-18-12:45:22,461.200
2024-04-18-12:50:22,460.810
2024-04-18-12:55:23,460.470
2024-04-18-13:00:23,460.277
2024-04-18-13:05:24,460.040
2024-04-18-13:10:25,460.100
2024-04-18-13:15:26,459.720
2024-04-18-13:20:26,459.241
2024-04-18-13:25:27,458.820
2024-04-18-13:30:27,459.650
2024-04-18-13:35:28,459.464
2024-04-18-13:40:29,459.035
2024-04-18-13:45:29,459.410
2024-04-18-13:50:30,459.250
2024-04-18-13:55:30,459.035
2024-04-18-14:00:31,459.000
2024-04-18-14:05:31,458.800
2024-04-18-14:10:32,458.745
2024-04-18-14:15:33,459.090
2024-04-18-14:20:33,459.310
2024-04-18-14:25:34,459.670
2024-04-18-14:30:34,459.060
2024-04-18-14:35:35,458.650
2024-04-18-14:40:35,458.568
2024-04-18-14:45:36,458.910
2024-04-18-14:50:37,458.890
2024-04-18-14:55:37,458.750
2024-04-18-15:00:38,458.720
2024-04-18-15:05:38,459.240
2024-04-18-15:10:39,459.480
2024-04-18-15:15:40,459.300
2024-04-18-15:20:40,459.160
2024-04-18-15:25:41,458.970
2024-04-18-15:30:41,459.450
2024-04-18-15:35:42,459.680
2024-04-18-15:40:42,459.344
2024-04-18-15:45:43,459.660
2024-04-18-15:50:44,459.980
2024-04-18-15:55:44,458.930
2024-04-18-16:00:45,459.130
2024-04-19-09:30:00,458.940
2024-04-19-09:35:01,458.930
2024-04-19-09:40:01,458.750
2024-04-19-09:45:02,459.470
2024-04-19-09:50:02,459.040
2024-04-19-09:55:03,459.460
2024-04-19-10:00:03,459.220
2024-04-19-10:05:04,459.140
2024-04-19-10:10:04,459.400
2024-04-19-10:15:05,458.522
2024-04-19-10:20:05,457.940
2024-04-19-10:25:06,457.789
2024-04-19-10:30:06,458.030
2024-04-19-10:35:07,458.080
2024-04-19-10:40:07,457.540
2024-04-19-10:45:08,458.350
2024-04-19-10:50:08,458.390
2024-04-19-10:55:09,458.720
2024-04-19-11:00:09,458.115
2024-04-19-11:05:10,457.740
2024-04-19-11:10:10,458.405
2024-04-19-11:15:11,458.162
2024-04-19-11:20:12,457.665
2024-04-19-11:25:12,457.380
2024-04-19-11:30:13,457.527
2024-04-19-11:35:13,457.300
2024-04-19-11:40:14,457.800
2024-04-19-11:45:14,457.640
2024-04-19-11:50:15,457.770
2024-04-19-11:55:15,457.323
2024-04-19-12:00:16,457.050
2024-04-19-12:05:16,456.800
2024-04-19-12:10:17,456.688
2024-04-19-12:15:17,455.701
2024-04-19-12:20:18,455.540
2024-04-19-12:25:18,455.520
2024-04-19-12:30:19,455.302
2024-04-19-12:35:19,455.526
2024-04-19-12:40:20,455.137
2024-04-19-12:45:20,455.790
2024-04-19-12:50:21,456.170
2024-04-19-12:55:22,456.400
2024-04-19-13:00:22,456.948
2024-04-19-13:05:22,456.870
2024-04-19-13:10:23,457.170
2024-04-19-13:15:23,456.965
2024-04-19-13:20:24,457.360
2024-04-19-13:25:24,457.040
2024-04-19-13:30:25,456.555
2024-04-19-13:35:25,456.735
2024-04-19-13:40:26,456.510
2024-04-19-13:45:27,456.690
2024-04-19-13:50:27,457.540
2024-04-19-13:55:28,458.047
2024-04-19-14:00:28,456.690
2024-04-19-14:05:29,456.080
2024-04-19-14:10:29,456.299
2024-04-19-14:15:30,456.100
2024-04-19-14:20:30,456.290
2024-04-19-14:25:31,456.180
2024-04-19-14:30:31,455.630
2024-04-19-14:35:32,455.550
2024-04-19-14:40:32,454.550
2024-04-19-14:45:33,454.340
2024-04-19-14:50:33,454.820
2024-04-19-14:55:34,454.870
2024-04-19-15:00:34,454.404
2024-04-19-15:05:35,454.620
2024-04-19-15:10:35,454.870
2024-04-19-15:15:36,454.970
2024-04-19-15:20:36,455.205
2024-04-19-15:25:37,454.850
2024-04-19-15:30:37,455.152
2024-04-19-15:35:38,454.860
2024-04-19-15:40:39,454.415
2024-04-19-15:45:39,454.150
2024-04-19-15:50:40,454.400
2024-04-19-15:55:40,454.890
2024-04-19-16:00:41,455.070
2024-04-22-09:30:00,ERROR-1
2024-04-22-09:35:00,456.970
2024-04-22-09:40:01,457.005
2024-04-22-09:45:01,457.000
2024-04-22-09:50:02,457.670
2024-04-22-09:55:02,457.510
2024-04-22-10:00:03,457.358
2024-04-22-10:05:03,457.765
2024-04-22-10:10:04,457.360
2024-04-22-10:15:04,457.280
2024-04-22-10:20:05,457.160
2024-04-22-10:25:05,456.590
2024-04-22-10:30:06,456.280
2024-04-22-10:35:06,456.420
2024-04-22-10:40:07,456.635
2024-04-22-10:45:07,456.730
2024-04-22-10:50:08,456.620
2024-04-22-10:55:08,455.980
2024-04-22-11:00:09,455.980
2024-04-22-11:05:09,455.915
2024-04-22-11:10:10,455.720
2024-04-22-11:15:10,455.540
2024-04-22-11:20:11,455.680
2024-04-22-11:25:11,455.843
2024-04-22-11:30:12,456.260
2024-04-22-11:35:12,456.260
2024-04-22-11:40:13,456.710
2024-04-22-11:45:14,456.370
2024-04-22-11:50:14,456.500
2024-04-22-11:55:14,456.920
2024-04-22-12:00:15,457.380
2024-04-22-12:05:15,457.420
2024-04-22-12:10:16,457.270
2024-04-22-12:15:17,457.629
2024-04-22-12:20:17,457.664
2024-04-22-12:25:17,457.340
2024-04-22-12:30:18,457.450
2024-04-22-12:35:18,457.350
2024-04-22-12:40:19,457.570
2024-04-22-12:45:19,457.550
2024-04-22-12:50:20,457.830
2024-04-22-12:55:20,457.710
2024-04-22-13:00:21,458.140
2024-04-22-13:05:21,458.478
2024-04-22-13:10:22,458.440
2024-04-22-13:15:22,458.450
2024-04-22-13:20:23,458.600
2024-04-22-13:25:23,458.620
2024-04-22-13:30:24,459.630
2024-04-22-13:35:24,459.700
2024-04-22-13:40:25,459.740
2024-04-22-13:45:26,459.695
2024-04-22-13:50:26,460.380
2024-04-22-13:55:27,461.120
2024-04-22-14:00:27,460.910
2024-04-22-14:05:27,460.820
2024-04-22-14:10:28,461.060
2024-04-22-14:15:28,461.130
2024-04-22-14:20:29,461.360
2024-04-22-14:25:30,461.470
2024-04-22-14:30:30,461.590
2024-04-22-14:35:31,461.630
2024-04-22-14:40:31,461.054
2024-04-22-14:45:32,460.700
2024-04-22-14:50:32,460.530
2024-04-22-14:55:33,460.450
2024-04-22-15:00:33,460.711
2024-04-22-15:05:34,460.390
2024-04-22-15:10:34,460.470
2024-04-22-15:15:35,460.420
2024-04-22-15:20:35,459.890
2024-04-22-15:25:36,459.910
2024-04-22-15:30:36,460.130
2024-04-22-15:35:37,458.880
2024-04-22-15:40:37,458.910
2024-04-22-15:45:38,459.257
2024-04-22-15:50:38,459.320
2024-04-22-15:55:39,458.745
2024-04-22-16:00:39,459.170
2024-04-23-09:30:00,459.050
2024-04-23-09:35:01,460.790
2024-04-23-09:40:01,461.190
2024-04-23-09:45:02,461.590
2024-04-23-09:50:03,462.320
2024-04-23-09:55:03,462.400
2024-04-23-10:00:03,462.370
2024-04-23-10:05:04,462.390
2024-04-23-10:10:05,462.650
2024-04-23-10:15:05,462.615
2024-04-23-10:20:06,462.975
2024-04-23-10:25:06,462.790
2024-04-23-10:30:07,463.560
2024-04-23-10:35:07,464.169
2024-04-23-10:40:08,463.695
2024-04-23-10:45:08,463.780
2024-04-23-10:50:09,463.698
2024-04-23-10:55:10,463.910
2024-04-23-11:00:10,464.388
2024-04-23-11:05:11,463.440
2024-04-23-11:10:11,463.440
2024-04-23-11:15:12,463.980
2024-04-23-11:20:13,464.016
2024-04-23-11:25:13,464.245
2024-04-23-11:30:14,463.870
2024-04-23-11:35:14,463.920
2024-04-23-11:40:15,464.020
2024-04-23-11:45:15,463.800
2024-04-23-11:50:16,463.640
2024-04-23-11:55:16,463.760
2024-04-23-12:00:17,463.570
2024-04-23-12:05:17,463.920
2024-04-23-12:10:18,464.080
2024-04-23-12:15:18,464.280
2024-04-23-12:20:19,464.300
2024-04-23-12:25:19,464.305
2024-04-23-12:30:20,464.461
2024-04-23-12:35:21,464.610
2024-04-23-12:40:21,464.630
2024-04-23-12:45:22,464.590
2024-04-23-12:50:22,464.540
2024-04-23-12:55:23,464.305
2024-04-23-13:00:23,464.220
2024-04-23-13:05:24,464.400
2024-04-23-13:10:24,464.410
2024-04-23-13:15:25,463.960
2024-04-23-13:20:26,464.130
2024-04-23-13:25:27,464.200
2024-04-23-13:30:27,464.465
2024-04-23-13:35:28,464.405
2024-04-23-13:40:28,464.610
2024-04-23-13:45:29,464.820
2024-04-23-13:50:30,464.910
2024-04-23-13:55:30,465.020
2024-04-23-14:00:31,465.040
2024-04-23-14:05:31,464.986
2024-04-23-14:10:32,464.970
2024-04-23-14:15:32,464.779
2024-04-23-14:20:33,464.959
2024-04-23-14:25:33,465.040
2024-04-23-14:30:34,465.020
2024-04-23-14:35:34,464.900
2024-04-23-14:40:35,464.960
2024-04-23-14:45:35,464.942
2024-04-23-14:50:36,464.780
2024-04-23-14:55:37,464.632
2024-04-23-15:00:37,464.830
2024-04-23-15:05:38,464.380
2024-04-23-15:10:38,464.336
2024-04-23-15:15:39,464.450
2024-04-23-15:20:39,464.440
2024-04-23-15:25:40,464.530
2024-04-23-15:30:40,464.410
2024-04-23-15:35:41,464.640
2024-04-23-15:40:41,464.670
2024-04-23-15:45:42,464.656
2024-04-23-15:50:42,464.561
2024-04-23-15:55:43,464.580
2024-04-23-16:00:43,464.710
2024-04-24-09:30:00,464.840
2024-04-24-09:35:01,465.300
2024-04-24-09:40:03,465.905
2024-04-24-09:45:03,466.040
2024-04-24-09:50:04,466.045
2024-04-24-09:55:04,465.906
2024-04-24-10:00:05,465.250
2024-04-24-10:05:05,465.390
2024-04-24-10:10:06,466.000
2024-04-24-10:15:07,465.200
2024-04-24-10:20:07,465.150
2024-04-24-10:25:07,465.712
2024-04-24-10:30:08,465.311
2024-04-24-10:35:08,465.105
2024-04-24-10:40:09,464.840
2024-04-24-10:45:09,464.510
2024-04-24-10:50:10,464.599
2024-04-24-10:55:10,464.310
2024-04-24-11:00:11,464.395
2024-04-24-11:05:11,463.830
2024-04-24-11:10:12,463.705
2024-04-24-11:15:12,463.645
2024-04-24-11:20:13,463.500
2024-04-24-11:25:14,463.380
2024-04-24-11:30:14,463.750
2024-04-24-11:35:15,464.240
2024-04-24-11:40:15,464.115
2024-04-24-11:45:16,462.951
2024-04-24-11:50:16,463.260
2024-04-24-11:55:17,463.220
2024-04-24-12:00:17,462.970
2024-04-24-12:05:18,463.340
2024-04-24-12:10:18,462.981
2024-04-24-12:15:19,463.070
2024-04-24-12:20:20,463.070
2024-04-24-12:25:20,463.120
2024-04-24-12:30:21,463.085
2024-04-24-12:35:21,462.694
2024-04-24-12:40:22,462.790
2024-04-24-12:45:23,462.665
2024-04-24-12:50:23,462.550
2024-04-24-12:55:24,463.135
2024-04-24-13:00:24,463.473
2024-04-24-13:05:25,463.460
2024-04-24-13:10:25,463.615
2024-04-24-13:15:26,463.630
2024-04-24-13:20:26,463.950
2024-04-24-13:25:27,464.165
2024-04-24-13:30:27,464.410
2024-04-24-13:35:28,464.600
2024-04-24-13:40:28,464.970
2024-04-24-13:45:29,465.230
2024-04-24-13:50:29,465.210
2024-04-24-13:55:30,465.450
2024-04-24-14:00:30,465.420
2024-04-24-14:05:31,464.982
2024-04-24-14:10:31,464.960
2024-04-24-14:15:32,464.237
2024-04-24-14:20:32,464.290
2024-04-24-14:25:33,464.510
2024-04-24-14:30:33,464.130
2024-04-24-14:35:34,464.000
2024-04-24-14:40:34,464.170
2024-04-24-14:45:35,464.290
2024-04-24-14:50:36,464.030
2024-04-24-14:55:36,463.990
2024-04-24-15:00:37,463.570
2024-04-24-15:05:37,463.535
2024-04-24-15:10:38,464.180
2024-04-24-15:15:38,464.362
2024-04-24-15:20:39,464.389
2024-04-24-15:25:39,464.920
2024-04-24-15:30:40,464.775
2024-04-24-15:35:40,464.860
2024-04-24-15:40:41,464.825
2024-04-24-15:45:41,464.666
2024-04-24-15:50:42,464.910
2024-04-24-15:55:42,465.120
2024-04-24-16:00:43,464.580
2024-04-25-09:30:00,464.500
2024-04-25-09:35:01,458.146
2024-04-25-09:40:01,458.220
2024-04-25-09:45:02,458.650
2024-04-25-09:50:02,458.240
2024-04-25-09:55:03,457.995
2024-04-25-10:00:03,457.860
2024-04-25-10:05:04,457.670
2024-04-25-10:10:05,457.970
2024-04-25-10:15:06,458.560
2024-04-25-10:20:06,458.940
2024-04-25-10:25:07,459.085
2024-04-25-10:30:07,459.205
2024-04-25-10:35:08,458.714
2024-04-25-10:40:08,458.720
2024-04-25-10:45:09,458.569
2024-04-25-10:50:09,458.350
2024-04-25-10:55:10,457.990
2024-04-25-11:00:10,458.070
2024-04-25-11:05:11,458.590
2024-04-25-11:10:12,458.665
2024-04-25-11:15:12,458.830
2024-04-25-11:20:13,458.800
2024-04-25-11:25:13,458.879
2024-04-25-11:30:14,459.290
2024-04-25-11:35:14,458.888
2024-04-25-11:40:15,459.230
2024-04-25-11:45:15,459.090
2024-04-25-11:50:16,458.895
2024-04-25-11:55:16,459.320
2024-04-25-12:00:17,459.735
2024-04-25-12:05:17,459.915
2024-04-25-12:10:18,460.080
2024-04-25-12:15:18,459.910
2024-04-25-12:20:19,459.990
2024-04-25-12:25:19,460.669
2024-04-25-12:30:20,460.790
2024-04-25-12:35:20,460.623
2024-04-25-12:40:21,460.570
2024-04-25-12:45:21,460.729
2024-04-25-12:50:22,460.710
2024-04-25-12:55:22,461.055
2024-04-25-13:00:23,461.290
2024-04-25-13:05:23,461.442
2024-04-25-13:10:24,461.190
2024-04-25-13:15:24,461.030
2024-04-25-13:20:25,460.975
2024-04-25-13:25:25,460.450
2024-04-25-13:30:26,461.060
2024-04-25-13:35:27,461.510
2024-04-25-13:40:27,462.050
2024-04-25-13:45:28,462.150
2024-04-25-13:50:28,462.570
2024-04-25-13:55:29,462.960
2024-04-25-14:00:29,462.671
2024-04-25-14:05:30,462.595
2024-04-25-14:10:30,462.680
2024-04-25-14:15:31,462.750
2024-04-25-14:20:31,462.853
2024-04-25-14:25:32,462.404
2024-04-25-14:30:32,461.810
2024-04-25-14:35:33,461.740
2024-04-25-14:40:33,461.410
2024-04-25-14:45:34,461.330
2024-04-25-14:50:34,461.350
2024-04-25-14:55:35,461.250
2024-04-25-15:00:35,461.810
2024-04-25-15:05:36,462.720
2024-04-25-15:10:36,462.600
2024-04-25-15:15:37,462.736
2024-04-25-15:20:37,463.320
2024-04-25-15:25:38,463.205
2024-04-25-15:30:38,463.190
2024-04-25-15:35:39,462.970
2024-04-25-15:40:40,462.640
2024-04-25-15:45:40,462.220
2024-04-25-15:50:40,462.210
2024-04-25-15:55:41,462.500
2024-04-25-16:00:42,462.760
2024-04-26-09:30:00,462.580
2024-04-26-09:35:01,465.690
2024-04-26-09:40:01,466.280
2024-04-26-09:45:02,465.890
2024-04-26-09:50:02,466.250
2024-04-26-09:55:03,466.850
2024-04-26-10:00:03,466.885
2024-04-26-10:05:04,467.470
2024-04-26-10:10:04,467.430
2024-04-26-10:15:05,467.710
2024-04-26-10:20:05,467.590
2024-04-26-10:25:06,467.740
2024-04-26-10:30:06,467.060
2024-04-26-10:35:07,467.450
2024-04-26-10:40:07,467.340
2024-04-26-10:45:08,467.160
2024-04-26-10:50:09,467.375
2024-04-26-10:55:09,467.630
2024-04-26-11:00:10,467.650
2024-04-26-11:05:10,467.970
2024-04-26-11:10:11,467.580
2024-04-26-11:15:11,467.038
2024-04-26-11:20:12,467.200
2024-04-26-11:25:12,466.900
2024-04-26-11:30:13,467.160
2024-04-26-11:35:14,466.990
2024-04-26-11:40:14,467.145
2024-04-26-11:45:15,467.740
2024-04-26-11:50:15,467.760
2024-04-26-11:55:16,467.440
2024-04-26-12:00:16,467.390
2024-04-26-12:05:17,467.320
2024-04-26-12:10:18,467.430
2024-04-26-12:15:18,467.560
2024-04-26-12:20:19,467.474
2024-04-26-12:25:19,467.665
2024-04-26-12:30:20,467.673
2024-04-26-12:35:20,467.780
2024-04-26-12:40:21,468.030
2024-04-26-12:45:22,467.930
2024-04-26-12:50:22,467.970
2024-04-26-12:55:23,468.120
2024-04-26-13:00:23,468.300
2024-04-26-13:05:24,468.360
2024-04-26-13:10:24,468.250
2024-04-26-13:15:25,468.400
2024-04-26-13:20:25,468.359
2024-04-26-13:25:26,468.483
2024-04-26-13:30:26,468.398
2024-04-26-13:35:27,468.520
2024-04-26-13:40:27,468.290
2024-04-26-13:45:28,468.270
2024-04-26-13:50:28,468.500
2024-04-26-13:55:29,468.370
2024-04-26-14:00:29,468.238
2024-04-26-14:05:30,468.019
2024-04-26-14:10:30,468.010
2024-04-26-14:15:31,467.970
2024-04-26-14:20:31,467.770
2024-04-26-14:25:32,467.805
2024-04-26-14:30:32,467.760
2024-04-26-14:35:33,467.600
2024-04-26-14:40:33,467.900
2024-04-26-14:45:34,467.910
2024-04-26-14:50:34,467.860
2024-04-26-14:55:35,467.720
2024-04-26-15:00:36,468.130
2024-04-26-15:05:36,468.020
2024-04-26-15:10:37,468.239
2024-04-26-15:15:37,468.190
2024-04-26-15:20:38,468.110
2024-04-26-15:25:38,468.350
2024-04-26-15:30:39,468.245
2024-04-26-15:35:39,468.025
2024-04-26-15:40:40,467.840
2024-04-26-15:45:40,467.600
2024-04-26-15:50:41,467.730
2024-04-26-15:55:41,467.440
2024-04-26-16:00:42,467.130
2024-04-29-09:30:00,ERROR-1
2024-04-29-09:35:00,469.370
2024-04-29-09:40:01,468.850
2024-04-29-09:45:02,468.080
2024-04-29-09:50:02,468.440
2024-04-29-09:55:03,468.020
2024-04-29-10:00:03,468.327
2024-04-29-10:05:04,468.521
2024-04-29-10:10:04,468.780
2024-04-29-10:15:05,468.980
2024-04-29-10:20:05,469.020
2024-04-29-10:25:06,468.969
2024-04-29-10:30:06,468.960
2024-04-29-10:35:07,469.255
2024-04-29-10:40:07,468.600
2024-04-29-10:45:08,468.780
2024-04-29-10:50:08,468.470
2024-04-29-10:55:09,468.580
2024-04-29-11:00:09,468.670
2024-04-29-11:05:10,468.510
2024-04-29-11:10:10,468.417
2024-04-29-11:15:11,468.510
2024-04-29-11:20:11,468.570
2024-04-29-11:25:12,468.420
2024-04-29-11:30:12,468.310
2024-04-29-11:35:13,467.915
2024-04-29-11:40:14,467.960
2024-04-29-11:45:14,468.300
2024-04-29-11:50:15,468.160
2024-04-29-11:55:15,468.190
2024-04-29-12:00:16,468.460
2024-04-29-12:05:17,468.532
2024-04-29-12:10:17,468.590
2024-04-29-12:15:18,468.720
2024-04-29-12:20:18,468.730
2024-04-29-12:25:19,468.729
2024-04-29-12:30:19,468.920
2024-04-29-12:35:20,468.951
2024-04-29-12:40:20,468.810
2024-04-29-12:45:21,468.860
2024-04-29-12:50:21,468.810
2024-04-29-12:55:22,468.640
2024-04-29-13:00:22,468.679
2024-04-29-13:05:23,468.625
2024-04-29-13:10:23,468.600
2024-04-29-13:15:24,468.610
2024-04-29-13:20:24,468.780
2024-04-29-13:25:25,468.900
2024-04-29-13:30:25,469.110
2024-04-29-13:35:26,469.140
2024-04-29-13:40:26,469.090
2024-04-29-13:45:27,469.120
2024-04-29-13:50:28,469.045
2024-04-29-13:55:28,468.860
2024-04-29-14:00:29,468.680
2024-04-29-14:05:29,468.590
2024-04-29-14:10:30,468.710
2024-04-29-14:15:30,468.695
2024-04-29-14:20:31,468.685
2024-04-29-14:25:31,468.580
