2023-09-11-09:30:00,ERROR-1
2023-09-12-15:00:37,40.515
2023-09-12-15:05:37,40.500
2023-09-12-15:10:38,40.540
2023-09-12-15:15:38,40.465
2023-09-12-15:20:39,40.470
2023-09-12-15:25:39,40.430
2023-09-12-15:30:40,40.487
2023-09-12-15:35:40,40.535
2023-09-12-15:40:41,40.535
2023-09-12-15:45:42,40.575
2023-09-12-15:50:42,40.565
2023-09-12-15:55:43,40.563
2023-09-12-16:00:43,40.540
2023-09-13-09:30:00,40.540
2023-09-13-09:35:01,40.710
2023-09-13-09:40:01,40.840
2023-09-13-09:45:02,40.955
2023-09-13-09:50:03,40.950
2023-09-13-09:55:03,40.685
2023-09-13-10:00:04,40.925
2023-09-13-10:05:04,40.495
2023-09-13-10:10:05,40.440
2023-09-13-10:15:05,40.340
2023-09-13-10:20:06,40.315
2023-09-13-10:25:06,40.550
2023-09-13-10:30:07,40.750
2023-09-13-10:35:07,40.805
2023-09-13-10:40:08,41.079
2023-09-13-10:45:08,40.979
2023-09-13-10:50:09,40.924
2023-09-13-10:55:10,40.965
2023-09-13-11:00:10,41.060
2023-09-13-11:05:11,41.215
2023-09-13-11:10:11,41.190
2023-09-13-11:15:12,41.170
2023-09-13-11:20:12,41.090
2023-09-13-11:25:13,41.270
2023-09-13-11:30:13,41.300
2023-09-13-11:35:14,41.220
2023-09-13-11:40:15,41.226
2023-09-13-11:45:15,41.185
2023-09-13-11:50:16,41.180
2023-09-13-11:55:16,41.005
2023-09-13-12:00:17,41.185
2023-09-13-12:05:17,41.120
2023-09-13-12:10:18,41.132
2023-09-13-12:15:18,40.995
2023-09-13-12:20:19,41.159
2023-09-13-12:25:19,41.210
2023-09-13-12:30:20,41.288
2023-09-13-12:35:21,41.270
2023-09-13-12:40:21,41.130
2023-09-13-12:45:22,41.114
2023-09-13-12:50:22,41.185
2023-09-13-12:55:23,41.308
2023-09-13-13:00:23,41.280
2023-09-13-13:05:24,41.219
2023-09-13-13:10:24,41.255
2023-09-13-13:15:25,41.335
2023-09-13-13:20:25,41.340
2023-09-13-13:25:26,41.408
2023-09-13-13:30:27,41.340
2023-09-13-13:35:27,41.410
2023-09-13-13:40:28,41.420
2023-09-13-13:45:28,41.480
2023-09-13-13:50:29,41.370
2023-09-13-13:55:29,41.370
2023-09-13-14:00:30,41.370
2023-09-13-14:05:30,41.255
2023-09-13-14:10:31,41.294
2023-09-13-14:15:31,41.225
2023-09-13-14:20:32,41.205
2023-09-13-14:25:33,41.240
2023-09-13-14:30:33,41.280
2023-09-13-14:35:34,41.165
2023-09-13-14:40:34,41.230
2023-09-13-14:45:35,41.120
2023-09-13-14:50:35,41.065
2023-09-13-14:55:36,40.770
2023-09-13-15:00:36,40.965
2023-09-13-15:05:37,40.760
2023-09-13-15:10:37,40.680
2023-09-13-15:15:38,40.614
2023-09-13-15:20:39,40.760
2023-09-13-15:25:39,40.825
2023-09-13-15:30:40,40.910
2023-09-13-15:35:40,40.895
2023-09-13-15:40:41,40.968
2023-09-13-15:45:42,40.890
2023-09-13-15:50:42,40.890
2023-09-13-15:55:43,40.895
2023-09-13-16:00:43,40.940
2023-09-14-09:30:00,41.500
2023-09-14-09:35:01,41.250
2023-09-14-09:40:01,41.415
2023-09-14-09:45:02,41.420
2023-09-14-09:50:02,41.239
2023-09-14-09:55:03,40.980
2023-09-14-10:00:04,41.210
2023-09-14-10:05:04,40.985
2023-09-14-10:10:05,41.010
2023-09-14-10:15:05,41.050
2023-09-14-10:20:06,40.840
2023-09-14-10:25:06,41.120
2023-09-14-10:30:07,41.214
2023-09-14-10:35:08,41.380
2023-09-14-10:40:08,41.440
2023-09-14-10:45:09,41.800
2023-09-14-10:50:09,41.790
2023-09-14-10:55:10,41.845
2023-09-14-11:00:10,41.769
2023-09-14-11:05:11,41.890
2023-09-14-11:10:12,42.000
2023-09-14-11:15:12,41.960
2023-09-14-11:20:13,41.945
2023-09-14-11:25:13,41.915
2023-09-14-11:30:14,41.816
2023-09-14-11:35:14,41.830
2023-09-14-11:40:15,41.720
2023-09-14-11:45:15,41.625
2023-09-14-11:50:16,41.750
2023-09-14-11:55:17,41.890
2023-09-14-12:00:17,41.970
2023-09-14-12:05:18,41.895
2023-09-14-12:10:18,41.826
2023-09-14-12:15:19,41.981
2023-09-14-12:20:20,42.010
2023-09-14-12:25:20,41.845
2023-09-14-12:30:21,41.895
2023-09-14-12:35:22,41.850
2023-09-14-12:40:22,41.890
2023-09-14-12:45:23,41.930
2023-09-14-12:50:23,42.016
2023-09-14-12:55:24,42.142
2023-09-14-13:00:24,42.115
2023-09-14-13:05:25,42.065
2023-09-14-13:10:25,42.039
2023-09-14-13:15:26,42.047
2023-09-14-13:20:26,42.100
2023-09-14-13:25:27,42.013
2023-09-14-13:30:28,42.075
2023-09-14-13:35:28,42.160
2023-09-14-13:40:29,42.135
2023-09-14-13:45:29,42.140
2023-09-14-13:50:30,42.056
2023-09-14-13:55:30,42.017
2023-09-14-14:00:31,41.950
2023-09-14-14:05:31,41.918
2023-09-14-14:10:32,41.915
2023-09-14-14:15:33,41.888
2023-09-14-14:20:33,41.855
2023-09-14-14:25:34,41.860
2023-09-14-14:30:34,41.825
2023-09-14-14:35:35,41.919
2023-09-14-14:40:35,41.928
2023-09-14-14:45:36,41.975
2023-09-14-14:50:36,41.970
2023-09-14-14:55:37,42.016
2023-09-14-15:00:38,42.045
2023-09-14-15:05:38,42.190
2023-09-14-15:10:39,42.200
2023-09-14-15:15:40,42.175
2023-09-14-15:20:40,42.120
2023-09-14-15:25:41,42.050
2023-09-14-15:30:41,41.970
2023-09-14-15:35:42,41.970
2023-09-14-15:40:42,41.979
2023-09-14-15:45:43,42.010
2023-09-14-15:50:43,41.955
2023-09-14-15:55:44,41.865
2023-09-14-16:00:45,41.900
2023-09-15-09:30:00,41.900
2023-09-15-09:35:00,41.260
2023-09-15-09:40:01,41.085
2023-09-15-09:45:02,40.855
2023-09-15-09:50:02,40.790
2023-09-15-09:55:03,40.810
2023-09-15-10:00:03,40.760
2023-09-15-10:05:04,40.650
2023-09-15-10:10:04,40.480
2023-09-15-10:15:05,40.419
2023-09-15-10:20:06,40.521
2023-09-15-10:25:07,40.570
2023-09-15-10:30:07,40.570
2023-09-15-10:35:08,40.610
2023-09-15-10:40:08,40.545
2023-09-15-10:45:09,40.414
2023-09-15-10:50:09,40.370
2023-09-15-10:55:10,40.100
2023-09-15-11:00:11,39.990
2023-09-15-11:05:11,40.040
2023-09-15-11:10:12,40.105
2023-09-15-11:15:12,40.080
2023-09-15-11:20:13,40.030
2023-09-15-11:25:14,39.990
2023-09-15-11:30:14,39.965
2023-09-15-11:35:15,39.940
2023-09-15-11:40:15,39.932
2023-09-15-11:45:16,40.070
2023-09-15-11:50:16,40.139
2023-09-15-11:55:17,40.010
2023-09-15-12:00:18,40.055
2023-09-15-12:05:18,40.146
2023-09-15-12:10:19,40.105
2023-09-15-12:15:19,40.064
2023-09-15-12:20:20,40.070
2023-09-15-12:25:20,40.120
2023-09-15-12:30:21,40.060
2023-09-15-12:35:21,40.164
2023-09-15-12:40:22,40.220
2023-09-15-12:45:23,40.200
2023-09-15-12:50:23,40.265
2023-09-15-12:55:24,40.250
2023-09-15-13:00:24,40.256
2023-09-15-13:05:25,40.050
2023-09-15-13:10:25,40.000
2023-09-15-13:15:26,39.919
2023-09-15-13:20:26,39.770
2023-09-15-13:25:27,39.662
2023-09-15-13:30:28,39.610
2023-09-15-13:35:28,39.620
2023-09-15-13:40:29,39.735
2023-09-15-13:45:29,39.750
2023-09-15-13:50:30,39.692
2023-09-15-13:55:30,39.710
2023-09-15-14:00:31,39.695
2023-09-15-14:05:31,39.695
2023-09-15-14:10:32,39.660
2023-09-15-14:15:32,39.605
2023-09-15-14:20:33,39.600
2023-09-15-14:25:34,39.505
2023-09-15-14:30:34,39.505
2023-09-15-14:35:35,39.549
2023-09-15-14:40:35,39.633
2023-09-15-14:45:36,39.613
2023-09-15-14:50:36,39.660
2023-09-15-14:55:37,39.462
2023-09-15-15:00:37,39.575
2023-09-15-15:05:38,39.512
2023-09-15-15:10:38,39.530
2023-09-15-15:15:39,39.670
2023-09-15-15:20:40,39.650
2023-09-15-15:25:40,39.685
2023-09-15-15:30:41,39.875
2023-09-15-15:35:41,39.700
2023-09-15-15:40:42,39.650
2023-09-15-15:45:42,39.640
2023-09-15-15:50:43,39.675
2023-09-15-15:55:43,39.695
2023-09-15-16:00:44,39.750
2023-09-18-09:30:00,ERROR-1
2023-09-18-09:35:01,39.860
2023-09-18-09:40:01,39.805
2023-09-18-09:45:02,39.720
2023-09-18-09:50:02,39.830
2023-09-18-09:55:03,39.810
2023-09-18-10:00:03,39.811
2023-09-18-10:05:04,39.760
2023-09-18-10:10:05,39.900
2023-09-18-10:15:06,39.930
2023-09-18-10:20:06,39.960
2023-09-18-10:25:07,39.955
2023-09-18-10:30:08,39.770
2023-09-18-10:35:08,39.770
2023-09-18-10:40:09,39.610
2023-09-18-10:45:10,39.630
2023-09-18-10:50:10,39.640
2023-09-18-10:55:11,39.600
2023-09-18-11:00:11,39.775
2023-09-18-11:05:12,39.856
2023-09-18-11:10:12,39.715
2023-09-18-11:15:13,39.766
2023-09-18-11:20:14,39.880
2023-09-18-11:25:14,39.900
2023-09-18-11:30:15,39.915
2023-09-18-11:35:16,40.030
2023-09-18-11:40:16,39.985
2023-09-18-11:45:17,40.094
2023-09-18-11:50:17,40.043
2023-09-18-11:55:18,40.134
2023-09-18-12:00:19,40.140
2023-09-18-12:05:19,40.100
2023-09-18-12:10:20,40.000
2023-09-18-12:15:21,40.008
2023-09-18-12:20:21,40.110
2023-09-18-12:25:22,40.090
2023-09-18-12:30:22,40.190
2023-09-18-12:35:23,40.144
2023-09-18-12:40:24,40.167
2023-09-18-12:45:24,40.105
2023-09-18-12:50:25,40.168
2023-09-18-12:55:25,40.088
2023-09-18-13:00:26,40.045
2023-09-18-13:05:27,40.065
2023-09-18-13:10:27,40.014
2023-09-18-13:15:28,39.980
2023-09-18-13:20:29,40.045
2023-09-18-13:25:29,40.120
2023-09-18-13:30:30,40.088
2023-09-18-13:35:31,40.167
2023-09-18-13:40:31,40.085
2023-09-18-13:45:32,40.075
2023-09-18-13:50:32,40.074
2023-09-18-13:55:33,40.035
2023-09-18-14:00:34,40.035
2023-09-18-14:05:34,40.075
2023-09-18-14:10:35,40.050
2023-09-18-14:15:35,40.105
2023-09-18-14:20:36,40.045
2023-09-18-14:25:37,40.000
2023-09-18-14:30:37,39.975
2023-09-18-14:35:38,40.045
2023-09-18-14:40:38,39.971
2023-09-18-14:45:39,39.960
2023-09-18-14:50:40,39.855
2023-09-18-14:55:40,39.659
2023-09-18-15:00:41,39.698
2023-09-18-15:05:41,39.720
2023-09-18-15:10:42,39.785
2023-09-18-15:15:43,39.830
2023-09-18-15:20:43,39.754
2023-09-18-15:25:44,39.717
2023-09-18-15:30:44,39.750
2023-09-18-15:35:45,39.696
2023-09-18-15:40:46,39.670
2023-09-18-15:45:46,39.686
2023-09-18-15:50:47,39.743
2023-09-18-15:55:48,39.840
2023-09-18-16:00:48,39.840
2023-09-19-09:30:00,39.840
2023-09-19-09:35:00,39.400
2023-09-19-09:40:01,39.330
2023-09-19-09:45:02,39.415
2023-09-19-09:50:02,39.340
2023-09-19-09:55:03,39.175
2023-09-19-10:00:03,39.010
2023-09-19-10:05:04,38.831
2023-09-19-10:10:05,38.868
2023-09-19-10:15:05,38.904
2023-09-19-10:20:06,39.060
2023-09-19-10:25:06,39.075
2023-09-19-10:30:07,38.954
2023-09-19-10:35:07,38.850
2023-09-19-10:40:08,38.660
2023-09-19-10:45:08,38.770
2023-09-19-10:50:09,38.730
2023-09-19-10:55:09,38.671
2023-09-19-11:00:10,38.680
2023-09-19-11:05:11,38.730
2023-09-19-11:10:11,38.780
2023-09-19-11:15:12,38.815
2023-09-19-11:20:12,38.750
2023-09-19-11:25:13,38.767
2023-09-19-11:30:13,38.839
2023-09-19-11:35:14,38.930
2023-09-19-11:40:14,38.940
2023-09-19-11:45:15,38.845
2023-09-19-11:50:15,38.820
2023-09-19-11:55:16,38.790
2023-09-19-12:00:17,38.910
2023-09-19-12:05:17,38.780
2023-09-19-12:10:18,38.760
2023-09-19-12:15:19,38.873
2023-09-19-12:20:19,38.905
2023-09-19-12:25:20,38.880
2023-09-19-12:30:20,38.867
2023-09-19-12:35:21,38.852
2023-09-19-12:40:21,38.790
2023-09-19-12:45:22,38.820
2023-09-19-12:50:23,38.835
2023-09-19-12:55:23,38.940
2023-09-19-13:00:24,39.002
2023-09-19-13:05:24,39.115
2023-09-19-13:10:25,39.165
2023-09-19-13:15:25,39.190
2023-09-19-13:20:26,39.210
2023-09-19-13:25:27,39.215
2023-09-19-13:30:27,39.212
2023-09-19-13:35:28,39.270
2023-09-19-13:40:29,39.340
2023-09-19-13:45:29,39.458
2023-09-19-13:50:30,39.540
2023-09-19-13:55:30,39.565
2023-09-19-14:00:31,39.555
2023-09-19-14:05:31,39.565
2023-09-19-14:10:32,39.550
2023-09-19-14:15:32,39.475
2023-09-19-14:20:33,39.590
2023-09-19-14:25:33,39.539
2023-09-19-14:30:34,39.498
2023-09-19-14:35:34,39.678
2023-09-19-14:40:35,39.760
2023-09-19-14:45:36,39.712
2023-09-19-14:50:36,39.595
2023-09-19-14:55:37,39.535
2023-09-19-15:00:37,39.370
2023-09-19-15:05:38,39.410
2023-09-19-15:10:38,39.390
2023-09-19-15:15:39,39.345
2023-09-19-15:20:40,39.340
2023-09-19-15:25:40,39.400
2023-09-19-15:30:41,39.475
2023-09-19-15:35:41,39.470
2023-09-19-15:40:42,39.485
2023-09-19-15:45:42,39.640
2023-09-19-15:50:43,39.613
2023-09-19-15:55:44,39.640
2023-09-19-16:00:44,39.600
2023-09-20-09:30:00,39.600
2023-09-20-09:35:01,39.540
2023-09-20-09:40:01,39.735
2023-09-20-09:45:02,39.767
2023-09-20-09:50:02,39.760
2023-09-20-09:55:03,39.820
2023-09-20-10:00:04,39.725
2023-09-20-10:05:04,39.615
2023-09-20-10:10:05,39.654
2023-09-20-10:15:05,39.420
2023-09-20-10:20:06,39.420
2023-09-20-10:25:06,39.435
2023-09-20-10:30:07,39.425
2023-09-20-10:35:07,39.515
2023-09-20-10:40:08,39.485
2023-09-20-10:45:08,39.540
2023-09-20-10:50:09,39.385
2023-09-20-10:55:10,39.425
2023-09-20-11:00:10,39.330
2023-09-20-11:05:11,39.274
2023-09-20-11:10:11,39.404
2023-09-20-11:15:12,39.326
2023-09-20-11:20:12,39.190
2023-09-20-11:25:13,39.145
2023-09-20-11:30:14,39.120
2023-09-20-11:35:14,39.195
2023-09-20-11:40:15,39.118
2023-09-20-11:45:15,39.170
2023-09-20-11:50:16,39.296
2023-09-20-11:55:16,39.400
2023-09-20-12:00:17,39.430
2023-09-20-12:05:17,39.385
2023-09-20-12:10:18,39.395
2023-09-20-12:15:19,39.440
2023-09-20-12:20:19,39.410
2023-09-20-12:25:20,39.356
2023-09-20-12:30:20,39.450
2023-09-20-12:35:21,39.437
2023-09-20-12:40:22,39.475
2023-09-20-12:45:22,39.434
2023-09-20-12:50:23,39.425
2023-09-20-12:55:23,39.455
2023-09-20-13:00:24,39.486
2023-09-20-13:05:24,39.440
2023-09-20-13:10:25,39.459
2023-09-20-13:15:25,39.365
2023-09-20-13:20:26,39.475
2023-09-20-13:25:27,39.420
2023-09-20-13:30:27,39.390
2023-09-20-13:35:28,39.355
2023-09-20-13:40:28,39.600
2023-09-20-13:45:29,39.280
2023-09-20-13:50:29,39.250
2023-09-20-13:55:30,39.445
2023-09-20-14:00:31,39.100
2023-09-20-14:05:31,38.830
2023-09-20-14:10:32,38.897
2023-09-20-14:15:32,38.880
2023-09-20-14:20:33,39.035
2023-09-20-14:25:33,39.165
2023-09-20-14:30:34,39.060
2023-09-20-14:35:34,39.340
2023-09-20-14:40:35,39.270
2023-09-20-14:45:35,39.240
2023-09-20-14:50:36,38.890
2023-09-20-14:55:37,38.860
2023-09-20-15:00:37,38.900
2023-09-20-15:05:38,38.952
2023-09-20-15:10:38,38.770
2023-09-20-15:15:39,38.530
2023-09-20-15:20:39,38.360
2023-09-20-15:25:40,38.530
2023-09-20-15:30:41,38.449
2023-09-20-15:35:41,38.165
2023-09-20-15:40:42,38.060
2023-09-20-15:45:42,38.005
2023-09-20-15:50:43,38.066
2023-09-20-15:55:43,37.980
2023-09-20-16:00:44,37.750
2023-09-21-09:30:00,37.750
2023-09-21-09:35:01,36.620
2023-09-21-09:40:01,36.560
2023-09-21-09:45:02,36.500
2023-09-21-09:50:02,36.364
2023-09-21-09:55:03,36.165
2023-09-21-10:00:03,36.150
2023-09-21-10:05:04,36.150
2023-09-21-10:10:04,36.450
2023-09-21-10:15:05,36.320
2023-09-21-10:20:06,36.560
2023-09-21-10:25:06,36.449
2023-09-21-10:30:07,36.350
2023-09-21-10:35:07,36.387
2023-09-21-10:40:08,36.685
2023-09-21-10:45:08,36.550
2023-09-21-10:50:09,36.450
2023-09-21-10:55:09,36.530
2023-09-21-11:00:10,36.370
2023-09-21-11:05:11,36.435
2023-09-21-11:10:11,36.420
2023-09-21-11:15:12,36.330
2023-09-21-11:20:12,36.271
2023-09-21-11:25:13,36.210
2023-09-21-11:30:13,36.210
2023-09-21-11:35:14,36.375
2023-09-21-11:40:14,36.295
2023-09-21-11:45:15,36.305
2023-09-21-11:50:15,36.360
2023-09-21-11:55:16,36.240
2023-09-21-12:00:17,36.215
2023-09-21-12:05:17,36.160
2023-09-21-12:10:18,36.130
2023-09-21-12:15:18,36.144
2023-09-21-12:20:19,36.225
2023-09-21-12:25:19,36.195
2023-09-21-12:30:20,36.204
2023-09-21-12:35:20,36.300
2023-09-21-12:40:21,36.160
2023-09-21-12:45:22,36.258
2023-09-21-12:50:22,36.320
2023-09-21-12:55:23,36.255
2023-09-21-13:00:23,36.235
2023-09-21-13:05:24,36.310
2023-09-21-13:10:25,36.409
2023-09-21-13:15:25,36.513
2023-09-21-13:20:26,36.550
2023-09-21-13:25:26,36.509
2023-09-21-13:30:27,36.540
2023-09-21-13:35:27,36.530
2023-09-21-13:40:28,36.550
2023-09-21-13:45:28,36.479
2023-09-21-13:50:29,36.490
2023-09-21-13:55:29,36.490
2023-09-21-14:00:30,36.456
2023-09-21-14:05:30,36.380
2023-09-21-14:10:31,36.340
2023-09-21-14:15:32,36.293
2023-09-21-14:20:32,36.277
2023-09-21-14:25:33,36.220
2023-09-21-14:30:33,36.165
2023-09-21-14:35:34,36.125
2023-09-21-14:40:34,36.210
2023-09-21-14:45:35,36.210
2023-09-21-14:50:35,36.125
2023-09-21-14:55:36,36.085
2023-09-21-15:00:37,36.045
2023-09-21-15:05:37,36.055
2023-09-21-15:10:38,35.990
2023-09-21-15:15:38,35.900
2023-09-21-15:20:39,35.923
2023-09-21-15:25:40,35.957
2023-09-21-15:30:40,35.835
2023-09-21-15:35:41,35.876
2023-09-21-15:40:41,35.896
2023-09-21-15:45:42,35.925
2023-09-21-15:50:43,35.770
2023-09-21-15:55:43,35.715
2023-09-21-16:00:44,35.600
2023-09-22-09:30:00,35.600
2023-09-22-09:35:00,36.000
2023-09-22-09:40:01,35.860
2023-09-22-09:45:01,35.860
2023-09-22-09:50:02,36.130
2023-09-22-09:55:03,36.070
2023-09-22-10:00:03,36.212
2023-09-22-10:05:04,36.140
2023-09-22-10:10:04,36.179
2023-09-22-10:15:05,35.995
2023-09-22-10:20:05,36.150
2023-09-22-10:25:06,36.241
2023-09-22-10:30:07,36.255
2023-09-22-10:35:07,36.520
2023-09-22-10:40:08,36.555
2023-09-22-10:45:08,36.550
2023-09-22-10:50:09,36.545
2023-09-22-10:55:09,36.579
2023-09-22-11:00:10,36.670
2023-09-22-11:05:10,36.620
2023-09-22-11:10:11,36.530
2023-09-22-11:15:11,36.545
2023-09-22-11:20:12,36.520
2023-09-22-11:25:13,36.530
2023-09-22-11:30:13,36.634
2023-09-22-11:35:14,36.630
2023-09-22-11:40:14,36.754
2023-09-22-11:45:15,36.600
2023-09-22-11:50:16,36.580
2023-09-22-11:55:16,36.501
2023-09-22-12:00:17,36.400
2023-09-22-12:05:17,36.410
2023-09-22-12:10:18,36.464
2023-09-22-12:15:18,36.520
2023-09-22-12:20:19,36.640
2023-09-22-12:25:19,36.620
2023-09-22-12:30:20,36.608
2023-09-22-12:35:21,36.625
2023-09-22-12:40:21,36.710
2023-09-22-12:45:22,36.695
2023-09-22-12:50:22,36.666
2023-09-22-12:55:23,36.660
2023-09-22-13:00:24,36.635
2023-09-22-13:05:24,36.564
2023-09-22-13:10:25,36.484
2023-09-22-13:15:25,36.435
2023-09-22-13:20:26,36.301
2023-09-22-13:25:26,36.216
2023-09-22-13:30:27,36.158
2023-09-22-13:35:27,36.165
2023-09-22-13:40:28,36.007
2023-09-22-13:45:28,35.991
2023-09-22-13:50:29,36.005
2023-09-22-13:55:30,36.015
2023-09-22-14:00:30,36.005
2023-09-22-14:05:31,36.000
2023-09-22-14:10:31,35.895
2023-09-22-14:15:32,35.760
2023-09-22-14:20:32,35.725
2023-09-22-14:25:33,35.909
2023-09-22-14:30:33,35.780
2023-09-22-14:35:34,35.820
2023-09-22-14:40:34,35.760
2023-09-22-14:45:35,35.692
2023-09-22-14:50:35,35.810
2023-09-22-14:55:36,35.786
2023-09-22-15:00:36,35.859
2023-09-22-15:05:37,35.960
2023-09-22-15:10:37,36.205
2023-09-22-15:15:38,36.243
2023-09-22-15:20:39,36.244
2023-09-22-15:25:39,36.275
2023-09-22-15:30:40,36.270
2023-09-22-15:35:40,36.135
2023-09-22-15:40:41,36.100
2023-09-22-15:45:41,35.890
2023-09-22-15:50:42,35.705
2023-09-22-15:55:42,35.685
2023-09-22-16:00:43,35.625
2023-09-25-09:30:00,ERROR-1
2023-09-25-09:35:00,35.150
2023-09-25-09:40:01,35.445
2023-09-25-09:45:01,35.550
2023-09-25-09:50:02,35.590
2023-09-25-09:55:03,35.603
2023-09-25-10:00:03,35.710
2023-09-25-10:05:04,35.550
2023-09-25-10:10:05,35.485
2023-09-25-10:15:05,35.531
2023-09-25-10:20:06,35.480
2023-09-25-10:25:06,35.401
2023-09-25-10:30:07,35.321
2023-09-25-10:35:07,35.537
2023-09-25-10:40:08,35.490
2023-09-25-10:45:08,35.490
2023-09-25-10:50:09,35.525
2023-09-25-10:55:10,35.375
2023-09-25-11:00:10,35.290
2023-09-25-11:05:11,35.385
2023-09-25-11:10:11,35.670
2023-09-25-11:15:12,35.731
2023-09-25-11:20:12,35.933
2023-09-25-11:25:13,35.965
2023-09-25-11:30:13,35.850
2023-09-25-11:35:14,35.880
2023-09-25-11:40:14,35.855
2023-09-25-11:45:15,35.970
2023-09-25-11:50:15,35.884
2023-09-25-11:55:16,35.898
2023-09-25-12:00:17,35.880
