2024-06-03-09:30:00,ERROR-1
2024-06-17-11:50:17,74.920
2024-06-17-11:55:18,74.860
2024-06-17-12:00:19,74.940
2024-06-17-12:05:19,74.950
2024-06-17-12:10:20,74.905
2024-06-17-12:15:20,75.010
2024-06-17-12:20:50,ERROR-1
2024-06-17-12:25:51,75.330
2024-06-17-12:30:51,75.600
2024-06-17-12:35:52,75.645
2024-06-17-12:40:52,75.670
2024-06-17-12:45:53,75.820
2024-06-17-12:50:54,75.985
2024-06-17-12:55:54,75.910
2024-06-17-13:00:55,75.900
2024-06-17-13:05:56,76.000
2024-06-17-13:10:56,75.935
2024-06-17-13:15:57,76.130
2024-06-17-13:20:57,76.435
2024-06-17-13:25:58,76.550
2024-06-17-13:30:59,76.515
2024-06-17-13:35:59,76.860
2024-06-17-13:41:00,77.021
2024-06-17-13:46:01,76.980
2024-06-17-13:51:01,77.020
2024-06-17-13:56:02,77.220
2024-06-17-14:01:02,77.400
2024-06-17-14:06:03,77.550
2024-06-17-14:11:04,77.689
2024-06-17-14:16:04,77.360
2024-06-17-14:21:05,77.190
2024-06-17-14:26:05,77.340
2024-06-17-14:31:06,77.370
2024-06-17-14:36:06,77.350
2024-06-17-14:41:07,77.305
2024-06-17-14:46:08,77.290
2024-06-17-14:51:08,77.325
2024-06-17-14:56:09,77.250
2024-06-17-15:01:10,77.279
2024-06-17-15:06:10,77.210
2024-06-17-15:11:11,77.330
2024-06-17-15:16:11,77.400
2024-06-17-15:21:12,77.580
2024-06-17-15:26:12,77.540
2024-06-17-15:31:13,77.530
2024-06-17-15:36:14,77.385
2024-06-17-15:41:14,77.380
2024-06-17-15:46:15,77.310
2024-06-17-15:51:16,77.020
2024-06-17-15:56:16,77.010
2024-06-18-09:30:00,76.860
2024-06-18-09:35:00,77.010
2024-06-18-09:40:01,76.789
2024-06-18-09:45:02,76.790
2024-06-18-09:50:02,76.630
2024-06-18-09:55:03,76.700
2024-06-18-10:00:04,76.625
2024-06-18-10:05:04,76.790
2024-06-18-10:10:05,76.950
2024-06-18-10:15:05,77.050
2024-06-18-10:20:06,76.675
2024-06-18-10:25:06,76.710
2024-06-18-10:30:07,76.688
2024-06-18-10:35:08,76.885
2024-06-18-10:40:08,76.920
2024-06-18-10:45:09,76.842
2024-06-18-10:50:09,76.810
2024-06-18-10:55:10,76.500
2024-06-18-11:00:11,76.490
2024-06-18-11:05:11,76.300
2024-06-18-11:10:12,76.350
2024-06-18-11:15:12,76.190
2024-06-18-11:20:13,76.265
2024-06-18-11:25:14,76.480
2024-06-18-11:30:14,76.400
2024-06-18-11:35:15,76.360
2024-06-18-11:40:15,76.515
2024-06-18-11:45:16,76.647
2024-06-18-11:50:16,76.660
2024-06-18-11:55:17,76.560
2024-06-18-12:00:18,76.760
2024-06-18-12:05:18,76.780
2024-06-18-12:10:19,76.790
2024-06-18-12:15:55,76.690
2024-06-18-12:20:55,76.600
2024-06-18-12:25:56,76.690
2024-06-18-12:30:57,76.570
2024-06-18-12:35:57,76.673
2024-06-18-12:40:58,76.690
2024-06-18-12:45:58,76.610
2024-06-18-12:50:59,76.690
2024-06-18-12:55:59,76.825
2024-06-18-13:01:00,76.860
2024-06-18-13:06:01,76.780
2024-06-18-13:11:01,76.920
2024-06-18-13:16:02,76.895
2024-06-18-13:21:02,76.936
2024-06-18-13:26:03,76.990
2024-06-18-13:31:04,76.970
2024-06-18-13:36:04,77.065
2024-06-18-13:41:05,77.050
2024-06-18-13:46:05,77.115
2024-06-18-13:51:06,77.160
2024-06-18-13:56:07,77.066
2024-06-18-14:01:07,76.970
2024-06-18-14:06:08,76.680
2024-06-18-14:11:09,76.890
2024-06-18-14:16:09,76.820
2024-06-18-14:21:10,76.785
2024-06-18-14:26:10,76.690
2024-06-18-14:31:11,76.790
2024-06-18-14:36:12,76.690
2024-06-18-14:41:12,76.685
2024-06-18-14:46:13,76.720
2024-06-18-14:51:14,76.800
2024-06-18-14:56:14,76.760
2024-06-18-15:01:15,76.870
2024-06-18-15:06:16,76.760
2024-06-18-15:11:16,76.685
2024-06-18-15:16:17,76.850
2024-06-18-15:21:17,76.842
2024-06-18-15:26:18,76.900
2024-06-18-15:31:19,76.790
2024-06-18-15:36:19,76.890
2024-06-18-15:41:20,76.881
2024-06-18-15:46:20,76.700
2024-06-18-15:51:21,76.809
2024-06-18-15:56:22,76.980
2024-06-19-09:30:00,76.900
2024-06-19-09:35:01,76.900
2024-06-19-09:40:01,76.900
2024-06-19-09:45:02,76.900
2024-06-19-09:50:02,76.900
2024-06-19-09:55:03,76.900
2024-06-19-10:00:03,76.900
2024-06-19-10:05:04,76.900
2024-06-19-10:10:04,76.900
2024-06-19-10:15:05,76.900
2024-06-19-10:20:05,76.900
2024-06-19-10:25:06,76.900
2024-06-19-10:30:06,76.900
2024-06-19-10:35:07,76.900
2024-06-19-10:40:08,76.900
2024-06-19-10:45:08,76.900
2024-06-19-10:50:09,76.900
2024-06-19-10:55:09,76.900
2024-06-19-11:00:10,76.900
2024-06-19-11:05:10,76.900
2024-06-19-11:10:11,76.900
2024-06-19-11:15:11,76.900
2024-06-19-11:20:12,76.900
2024-06-19-11:25:12,76.900
2024-06-19-11:30:13,76.900
2024-06-19-11:35:13,76.900
2024-06-19-11:40:14,76.900
2024-06-19-11:45:14,76.900
2024-06-19-11:50:15,76.900
2024-06-19-11:55:16,76.900
2024-06-19-12:00:16,76.900
2024-06-19-12:05:17,76.900
2024-06-19-12:10:17,76.900
2024-06-19-12:15:18,76.900
2024-06-19-12:20:18,76.900
2024-06-19-12:25:19,76.900
2024-06-19-12:30:19,76.900
2024-06-19-12:35:20,76.900
2024-06-19-12:40:20,76.900
2024-06-19-12:45:21,76.900
2024-06-19-12:50:21,76.900
2024-06-19-12:55:22,76.900
2024-06-19-13:00:23,76.900
2024-06-19-13:05:23,76.900
2024-06-19-13:10:24,76.900
2024-06-19-13:15:24,76.900
2024-06-19-13:20:25,76.900
2024-06-19-13:25:25,76.900
2024-06-19-13:30:26,76.900
2024-06-19-13:35:26,76.900
2024-06-19-13:40:27,76.900
2024-06-19-13:45:28,76.900
2024-06-19-13:50:28,76.900
2024-06-19-13:55:29,76.900
2024-06-19-14:00:29,76.900
2024-06-19-14:05:30,76.900
2024-06-19-14:10:30,76.900
2024-06-19-14:15:31,76.900
2024-06-19-14:20:32,76.900
2024-06-19-14:25:32,76.900
2024-06-19-14:30:33,76.900
2024-06-19-14:35:33,76.900
2024-06-19-14:40:34,76.900
2024-06-19-14:45:34,76.900
2024-06-19-14:50:35,76.900
2024-06-19-14:55:35,76.900
2024-06-19-15:00:36,76.900
2024-06-19-15:05:36,76.900
2024-06-19-15:10:37,76.900
2024-06-19-15:15:38,76.900
2024-06-19-15:20:38,76.900
2024-06-19-15:25:39,76.900
2024-06-19-15:30:39,76.900
2024-06-19-15:35:40,76.900
2024-06-19-15:40:40,76.900
2024-06-19-15:45:41,76.900
2024-06-19-15:50:42,76.900
2024-06-19-15:55:42,76.900
2024-06-19-16:00:43,76.900
2024-06-20-09:30:00,ERROR-1
2024-06-20-09:35:00,76.940
2024-06-20-09:40:01,77.280
2024-06-20-09:45:02,77.605
2024-06-20-09:50:02,77.500
2024-06-20-09:55:03,77.345
2024-06-20-10:00:03,77.350
2024-06-20-10:05:04,77.150
2024-06-20-10:10:05,76.820
2024-06-20-10:15:05,76.365
2024-06-20-10:20:06,76.030
2024-06-20-10:25:06,76.340
2024-06-20-10:30:07,76.600
2024-06-20-10:35:07,76.630
2024-06-20-10:40:08,76.819
2024-06-20-10:45:09,76.840
2024-06-20-10:50:09,76.670
2024-06-20-10:55:10,76.820
2024-06-20-11:00:10,77.130
2024-06-20-11:05:11,77.080
2024-06-20-11:10:12,77.150
2024-06-20-11:15:12,77.095
2024-06-20-11:20:13,76.900
2024-06-20-11:25:13,76.865
2024-06-20-11:30:14,76.790
2024-06-20-11:35:15,76.920
2024-06-20-11:40:15,77.000
2024-06-20-11:45:16,76.980
2024-06-20-11:50:16,76.540
2024-06-20-11:55:17,76.665
2024-06-20-12:00:17,76.550
2024-06-20-12:05:18,76.580
2024-06-20-12:10:18,76.530
2024-06-20-12:15:19,76.510
2024-06-20-12:20:20,76.315
2024-06-20-12:25:20,75.920
2024-06-20-12:30:21,75.270
2024-06-20-12:35:21,75.120
2024-06-20-12:40:22,75.210
2024-06-20-12:45:23,75.450
2024-06-20-12:50:23,75.700
2024-06-20-12:55:24,75.630
2024-06-20-13:00:24,75.462
2024-06-20-13:05:25,75.035
2024-06-20-13:10:25,75.000
2024-06-20-13:15:26,75.140
2024-06-20-13:20:27,75.170
2024-06-20-13:25:27,74.840
2024-06-20-13:30:28,75.018
2024-06-20-13:35:29,74.410
2024-06-20-13:40:29,74.436
2024-06-20-13:45:30,74.801
2024-06-20-13:50:30,74.930
2024-06-20-13:55:31,74.870
2024-06-20-14:00:32,75.160
2024-06-20-14:05:32,75.500
2024-06-20-14:10:33,75.490
2024-06-20-14:15:33,75.420
2024-06-20-14:20:34,75.329
2024-06-20-14:25:34,75.446
2024-06-20-14:30:35,75.436
2024-06-20-14:35:35,75.250
2024-06-20-14:40:36,75.220
2024-06-20-14:45:37,75.189
2024-06-20-14:50:37,74.990
2024-06-20-14:55:37,75.025
2024-06-20-15:00:38,74.857
2024-06-20-15:05:38,74.650
2024-06-20-15:10:39,74.760
2024-06-20-15:15:40,74.925
2024-06-20-15:20:41,74.632
2024-06-20-15:25:41,74.580
2024-06-20-15:30:42,75.000
2024-06-20-15:35:42,75.205
2024-06-20-15:40:43,74.980
2024-06-20-15:45:43,75.270
2024-06-20-15:50:44,75.230
2024-06-20-15:55:45,75.290
2024-06-20-16:00:45,75.090
2024-06-21-09:30:00,75.090
2024-06-21-09:35:00,74.940
2024-06-21-09:40:01,74.670
2024-06-21-09:45:02,74.360
2024-06-21-09:50:02,74.225
2024-06-21-09:55:03,73.890
2024-06-21-10:00:03,74.150
2024-06-21-10:05:04,74.256
2024-06-21-10:10:05,74.260
2024-06-21-10:15:05,74.610
2024-06-21-10:20:06,74.680
2024-06-21-10:25:06,74.265
2024-06-21-10:30:07,74.320
2024-06-21-10:35:07,74.095
2024-06-21-10:40:08,74.190
2024-06-21-10:45:08,74.260
2024-06-21-10:50:09,74.635
2024-06-21-10:55:10,74.390
2024-06-21-11:00:10,74.780
2024-06-21-11:05:11,74.870
2024-06-21-11:10:11,74.790
2024-06-21-11:15:12,74.830
2024-06-21-11:20:12,75.150
2024-06-21-11:25:13,74.920
2024-06-21-11:30:13,74.700
2024-06-21-11:35:14,74.550
2024-06-21-11:40:15,74.660
2024-06-21-11:45:15,74.975
2024-06-21-11:50:16,75.220
2024-06-21-11:55:16,75.410
2024-06-21-12:00:17,75.400
2024-06-21-12:05:17,75.485
2024-06-21-12:10:18,75.240
2024-06-21-12:15:18,75.230
2024-06-21-12:20:19,75.370
2024-06-21-12:25:20,75.140
2024-06-21-12:30:20,75.130
2024-06-21-12:35:21,75.210
2024-06-21-12:40:21,75.120
2024-06-21-12:45:22,74.980
2024-06-21-12:50:22,74.800
2024-06-21-12:55:23,74.780
2024-06-21-13:00:24,74.705
2024-06-21-13:05:24,74.755
2024-06-21-13:10:25,74.785
2024-06-21-13:15:25,74.750
2024-06-21-13:20:26,74.480
2024-06-21-13:25:26,74.380
2024-06-21-13:30:27,74.425
2024-06-21-13:35:27,74.245
2024-06-21-13:40:28,74.255
2024-06-21-13:45:29,74.251
2024-06-21-13:50:29,74.345
2024-06-21-13:55:30,74.500
2024-06-21-14:00:30,74.350
2024-06-21-14:05:31,74.255
2024-06-21-14:10:31,74.327
2024-06-21-14:15:32,74.495
2024-06-21-14:20:32,74.605
2024-06-21-14:25:33,74.580
2024-06-21-14:30:33,74.662
2024-06-21-14:35:34,74.606
2024-06-21-14:40:34,74.485
2024-06-21-14:45:35,74.545
2024-06-21-14:50:36,74.360
2024-06-21-14:55:36,74.422
2024-06-21-15:00:37,74.520
2024-06-21-15:05:37,74.710
2024-06-21-15:10:38,74.600
2024-06-21-15:15:38,74.740
2024-06-21-15:20:39,74.600
2024-06-21-15:25:39,74.710
2024-06-21-15:30:40,74.595
2024-06-21-15:35:41,74.720
2024-06-21-15:40:41,74.655
2024-06-21-15:45:42,74.685
2024-06-21-15:50:42,74.450
2024-06-21-15:55:43,74.600
2024-06-21-16:00:43,74.400
2024-06-24-09:30:00,ERROR-1
2024-06-24-09:35:00,74.236
2024-06-24-09:40:01,73.955
2024-06-24-09:45:01,73.580
2024-06-24-09:50:02,73.220
2024-06-24-09:55:03,73.970
2024-06-24-10:00:03,74.020
2024-06-24-10:05:04,74.420
2024-06-24-10:10:05,74.580
2024-06-24-10:15:05,74.401
2024-06-24-10:20:06,74.220
2024-06-24-10:25:06,74.210
2024-06-24-10:30:07,73.430
2024-06-24-10:35:08,73.755
2024-06-24-10:40:08,73.810
2024-06-24-10:45:09,73.157
2024-06-24-10:50:10,72.830
2024-06-24-10:55:10,73.080
2024-06-24-11:00:11,73.690
2024-06-24-11:05:11,73.600
2024-06-24-11:10:12,73.553
2024-06-24-11:15:12,73.780
2024-06-24-11:20:13,73.920
2024-06-24-11:25:13,73.520
2024-06-24-11:30:14,73.680
2024-06-24-11:35:14,73.670
2024-06-24-11:40:15,73.765
2024-06-24-11:45:16,73.775
2024-06-24-11:50:16,73.665
2024-06-24-11:55:17,73.620
2024-06-24-12:00:17,73.720
2024-06-24-12:05:18,73.696
2024-06-24-12:10:18,73.521
2024-06-24-12:15:19,73.430
2024-06-24-12:20:19,73.660
2024-06-24-12:25:20,73.530
2024-06-24-12:30:21,73.570
2024-06-24-12:35:21,73.615
2024-06-24-12:40:22,73.550
2024-06-24-12:45:22,73.355
2024-06-24-12:50:23,73.370
2024-06-24-12:55:23,73.270
2024-06-24-13:00:24,73.160
2024-06-24-13:05:24,73.130
2024-06-24-13:10:25,72.650
2024-06-24-13:15:26,72.570
2024-06-24-13:20:26,72.750
2024-06-24-13:25:27,72.635
2024-06-24-13:30:27,72.640
2024-06-24-13:35:28,72.439
2024-06-24-13:40:28,72.735
2024-06-24-13:45:29,72.640
2024-06-24-13:50:29,72.633
2024-06-24-13:55:30,72.670
2024-06-24-14:00:30,72.480
2024-06-24-14:05:31,72.490
2024-06-24-14:10:32,72.400
2024-06-24-14:15:32,72.340
2024-06-24-14:20:33,72.387
2024-06-24-14:25:33,72.210
2024-06-24-14:30:34,72.280
2024-06-24-14:35:34,72.210
2024-06-24-14:40:35,72.410
2024-06-24-14:45:35,72.580
2024-06-24-14:50:36,72.794
2024-06-24-14:55:36,72.640
2024-06-24-15:00:37,72.790
2024-06-24-15:05:38,73.010
2024-06-24-15:10:38,72.970
2024-06-24-15:15:39,72.810
2024-06-24-15:20:39,72.760
2024-06-24-15:25:40,72.860
2024-06-24-15:30:40,72.760
2024-06-24-15:35:41,72.780
2024-06-24-15:40:41,72.665
2024-06-24-15:45:42,72.575
2024-06-24-15:50:42,72.340
2024-06-24-15:55:43,72.110
2024-06-24-16:00:43,71.880
2024-06-25-09:30:00,71.880
2024-06-25-09:35:01,72.630
2024-06-25-09:40:01,72.530
2024-06-25-09:45:02,72.685
2024-06-25-09:50:03,72.826
2024-06-25-09:55:03,72.790
2024-06-25-10:00:04,72.690
2024-06-25-10:05:04,73.300
2024-06-25-10:10:05,73.390
2024-06-25-10:15:05,73.480
2024-06-25-10:20:06,73.210
2024-06-25-10:25:07,73.290
2024-06-25-10:30:08,73.340
2024-06-25-10:35:09,73.355
2024-06-25-10:40:10,73.410
2024-06-25-10:45:10,73.270
2024-06-25-10:50:11,73.305
2024-06-25-10:55:11,73.117
2024-06-25-11:00:12,73.240
2024-06-25-11:05:12,73.390
2024-06-25-11:10:13,73.416
2024-06-25-11:15:13,73.825
2024-06-25-11:20:14,73.895
2024-06-25-11:25:14,73.900
2024-06-25-11:30:15,73.915
2024-06-25-11:35:16,74.022
2024-06-25-11:40:16,73.945
2024-06-25-11:45:17,73.920
2024-06-25-11:50:17,73.960
2024-06-25-11:55:18,74.140
2024-06-25-12:00:19,74.180
2024-06-25-12:05:19,74.090
2024-06-25-12:10:20,74.025
2024-06-25-12:15:20,73.900
2024-06-25-12:20:21,73.900
2024-06-25-12:25:21,73.800
2024-06-25-12:30:22,73.630
2024-06-25-12:35:22,73.525
2024-06-25-12:40:23,73.650
2024-06-25-12:45:23,73.550
2024-06-25-12:50:24,73.485
2024-06-25-12:55:24,73.160
2024-06-25-13:00:25,73.165
2024-06-25-13:05:25,72.970
2024-06-25-13:10:26,73.248
2024-06-25-13:15:26,73.400
2024-06-25-13:20:27,73.421
2024-06-25-13:25:27,73.420
2024-06-25-13:30:28,73.470
2024-06-25-13:35:29,73.360
2024-06-25-13:40:29,73.570
2024-06-25-13:45:30,73.700
2024-06-25-13:50:30,73.900
2024-06-25-13:55:31,73.850
2024-06-25-14:00:31,73.840
2024-06-25-14:05:32,73.820
2024-06-25-14:10:32,74.054
2024-06-25-14:15:33,73.945
2024-06-25-14:20:34,73.986
2024-06-25-14:25:34,73.976
2024-06-25-14:30:35,74.240
2024-06-25-14:35:35,74.060
2024-06-25-14:40:36,74.045
2024-06-25-14:45:36,74.139
2024-06-25-14:50:37,73.950
2024-06-25-14:55:38,73.985
2024-06-25-15:00:38,74.000
2024-06-25-15:05:39,74.065
2024-06-25-15:10:39,73.960
2024-06-25-15:15:40,74.034
2024-06-25-15:20:40,74.145
2024-06-25-15:25:41,74.230
2024-06-25-15:30:41,74.345
2024-06-25-15:35:42,74.242
2024-06-25-15:40:42,74.260
2024-06-25-15:45:43,74.165
2024-06-25-15:50:44,74.070
2024-06-25-15:55:44,74.205
2024-06-25-16:00:45,74.280
2024-06-26-09:30:00,74.280
2024-06-26-09:35:01,73.541
2024-06-26-09:40:01,73.690
2024-06-26-09:45:02,73.820
2024-06-26-09:50:02,74.130
2024-06-26-09:55:03,74.200
2024-06-26-10:00:04,74.100
2024-06-26-10:05:04,74.320
2024-06-26-10:10:05,74.425
2024-06-26-10:15:05,74.490
2024-06-26-10:20:06,74.390
2024-06-26-10:25:06,74.500
2024-06-26-10:30:07,73.955
2024-06-26-10:35:07,74.250
2024-06-26-10:40:08,74.142
2024-06-26-10:45:09,74.290
2024-06-26-10:50:09,74.390
2024-06-26-10:55:10,74.380
2024-06-26-11:00:10,74.168
2024-06-26-11:05:11,74.010
2024-06-26-11:10:11,73.836
2024-06-26-11:15:12,73.610
2024-06-26-11:20:12,74.005
2024-06-26-11:25:13,74.075
2024-06-26-11:30:13,73.900
2024-06-26-11:35:14,73.815
2024-06-26-11:40:14,74.025
2024-06-26-11:45:15,74.030
2024-06-26-11:50:15,74.250
2024-06-26-11:55:16,74.600
2024-06-26-12:00:17,74.484
2024-06-26-12:05:17,74.339
2024-06-26-12:10:18,74.470
2024-06-26-12:15:19,74.390
2024-06-26-12:20:19,74.425
2024-06-26-12:25:20,74.350
2024-06-26-12:30:20,74.360
2024-06-26-12:35:21,74.440
2024-06-26-12:40:21,74.230
2024-06-26-12:45:22,74.115
2024-06-26-12:50:22,73.900
2024-06-26-12:55:23,74.062
2024-06-26-13:00:24,74.080
2024-06-26-13:05:24,74.045
2024-06-26-13:10:25,74.050
2024-06-26-13:15:25,74.080
2024-06-26-13:20:26,73.810
2024-06-26-13:25:26,73.900
2024-06-26-13:30:27,73.953
2024-06-26-13:35:27,74.020
2024-06-26-13:40:28,74.020
2024-06-26-13:45:28,74.040
2024-06-26-13:50:29,74.000
2024-06-26-13:55:30,74.085
2024-06-26-14:00:30,74.170
2024-06-26-14:05:31,73.970
2024-06-26-14:10:31,74.100
2024-06-26-14:15:32,74.143
2024-06-26-14:20:32,74.060
2024-06-26-14:25:33,74.160
2024-06-26-14:30:33,74.095
2024-06-26-14:35:34,74.060
2024-06-26-14:40:35,73.960
2024-06-26-14:45:35,74.045
2024-06-26-14:50:36,74.135
2024-06-26-14:55:36,73.981
2024-06-26-15:00:37,73.840
2024-06-26-15:05:37,73.770
2024-06-26-15:10:38,73.680
2024-06-26-15:15:39,73.665
2024-06-26-15:20:39,73.790
2024-06-26-15:25:40,73.830
2024-06-26-15:30:40,73.930
2024-06-26-15:35:41,74.030
2024-06-26-15:40:41,74.155
2024-06-26-15:45:42,74.145
2024-06-26-15:50:42,74.185
2024-06-26-15:55:43,74.560
2024-06-26-16:00:49,74.460
2024-06-27-09:30:00,74.460
2024-06-27-09:35:00,74.980
2024-06-27-09:40:01,75.460
2024-06-27-09:45:02,75.300
2024-06-27-09:50:02,75.070
2024-06-27-09:55:03,74.940
2024-06-27-10:00:03,75.080
2024-06-27-10:05:04,75.120
2024-06-27-10:10:04,75.020
2024-06-27-10:15:05,75.680
2024-06-27-10:20:05,75.186
2024-06-27-10:25:06,75.256
2024-06-27-10:30:07,75.325
2024-06-27-10:35:07,75.240
2024-06-27-10:40:08,75.200
2024-06-27-10:45:08,75.100
2024-06-27-10:50:09,74.819
2024-06-27-10:55:09,74.709
2024-06-27-11:00:10,74.780
2024-06-27-11:05:11,74.790
2024-06-27-11:10:11,74.680
2024-06-27-11:15:12,74.705
2024-06-27-11:20:12,74.630
2024-06-27-11:25:13,74.606
2024-06-27-11:30:13,74.285
2024-06-27-11:35:14,74.135
2024-06-27-11:40:14,74.210
2024-06-27-11:45:15,73.980
2024-06-27-11:50:15,74.170
2024-06-27-11:55:16,74.160
2024-06-27-12:00:16,74.295
2024-06-27-12:05:17,74.520
2024-06-27-12:10:18,74.620
2024-06-27-12:15:18,74.710
2024-06-27-12:20:19,74.675
2024-06-27-12:25:19,74.800
2024-06-27-12:30:20,74.820
2024-06-27-12:35:20,74.940
2024-06-27-12:40:21,74.980
2024-06-27-12:45:21,75.060
2024-06-27-12:50:22,74.890
2024-06-27-12:55:23,74.930
2024-06-27-13:00:23,74.790
2024-06-27-13:05:24,74.920
2024-06-27-13:10:24,74.950
2024-06-27-13:15:25,74.864
2024-06-27-13:20:25,74.790
2024-06-27-13:25:26,74.935
2024-06-27-13:30:26,75.010
2024-06-27-13:35:27,75.050
2024-06-27-13:40:28,75.115
2024-06-27-13:45:28,75.090
2024-06-27-13:50:29,75.050
2024-06-27-13:55:30,75.040
2024-06-27-14:00:30,74.620
2024-06-27-14:05:31,74.530
2024-06-27-14:10:31,74.715
2024-06-27-14:15:32,74.655
2024-06-27-14:20:32,74.585
2024-06-27-14:25:33,74.646
2024-06-27-14:30:33,74.500
2024-06-27-14:35:34,74.700
2024-06-27-14:40:34,74.580
2024-06-27-14:45:35,74.532
2024-06-27-14:50:35,74.820
2024-06-27-14:55:36,74.960
2024-06-27-15:00:37,74.940
2024-06-27-15:05:37,74.900
2024-06-27-15:10:38,75.016
2024-06-27-15:15:38,75.060
2024-06-27-15:20:39,74.970
2024-06-27-15:25:39,74.950
2024-06-27-15:30:40,74.960
2024-06-27-15:35:40,74.920
2024-06-27-15:40:41,74.945
2024-06-27-15:45:42,74.885
2024-06-27-15:50:42,74.810
2024-06-27-15:55:43,74.765
2024-06-27-16:00:43,75.000
2024-06-28-09:30:00,75.000
2024-06-28-09:35:00,74.990
2024-06-28-09:40:01,75.470
2024-06-28-09:45:02,75.670
2024-06-28-09:50:02,75.950
2024-06-28-09:55:03,75.925
2024-06-28-10:00:03,76.300
2024-06-28-10:05:04,76.920
2024-06-28-10:10:04,77.130
2024-06-28-10:15:05,77.460
2024-06-28-10:20:05,77.040
2024-06-28-10:25:06,77.240
2024-06-28-10:30:06,76.950
2024-06-28-10:35:07,77.075
2024-06-28-10:40:07,76.700
2024-06-28-10:45:08,76.660
2024-06-28-10:50:08,76.670
2024-06-28-10:55:09,76.230
2024-06-28-11:00:09,76.020
2024-06-28-11:05:10,75.815
2024-06-28-11:10:11,75.520
2024-06-28-11:15:11,75.620
2024-06-28-11:20:12,75.689
2024-06-28-11:25:12,75.810
2024-06-28-11:30:13,75.635
2024-06-28-11:35:13,75.781
2024-06-28-11:40:14,75.850
2024-06-28-11:45:14,75.724
2024-06-28-11:50:15,75.770
2024-06-28-11:55:15,75.740
2024-06-28-12:00:16,75.750
2024-06-28-12:05:17,75.506
2024-06-28-12:10:17,75.160
2024-06-28-12:15:18,75.160
2024-06-28-12:20:18,74.935
2024-06-28-12:25:19,75.125
2024-06-28-12:30:19,75.330
2024-06-28-12:35:20,74.970
2024-06-28-12:40:20,74.411
2024-06-28-12:45:21,74.724
2024-06-28-12:50:21,74.728
2024-06-28-12:55:22,74.781
2024-06-28-13:00:22,74.880
2024-06-28-13:05:23,74.745
2024-06-28-13:10:24,75.200
2024-06-28-13:15:24,75.159
2024-06-28-13:20:25,75.180
2024-06-28-13:25:25,75.270
2024-06-28-13:30:26,74.996
2024-06-28-13:35:26,74.975
2024-06-28-13:40:27,74.996
2024-06-28-13:45:27,74.890
2024-06-28-13:50:28,74.960
2024-06-28-13:55:28,74.885
2024-06-28-14:00:29,74.980
2024-06-28-14:05:30,75.020
2024-06-28-14:10:30,75.090
2024-06-28-14:15:31,75.298
2024-06-28-14:20:31,75.050
2024-06-28-14:25:31,74.760
2024-06-28-14:30:32,74.660
2024-06-28-14:35:33,74.745
2024-06-28-14:40:33,74.745
2024-06-28-14:45:34,74.700
2024-06-28-14:50:34,74.585
2024-06-28-14:55:35,74.630
2024-06-28-15:00:35,74.645
2024-06-28-15:05:36,74.530
2024-06-28-15:10:37,74.510
2024-06-28-15:15:37,74.500
2024-06-28-15:20:38,74.580
2024-06-28-15:25:38,74.485
2024-06-28-15:30:39,74.370
2024-06-28-15:35:40,73.920
2024-06-28-15:40:40,74.300
2024-06-28-15:45:41,74.355
2024-06-28-15:50:41,74.496
2024-06-28-15:55:42,74.140
2024-06-28-16:00:42,73.820
